wage,hours,IQ,KWW,educ,exper,age,married,urban,sibs,brthord,meduc,feduc
857,35,80,39,2,14,33,1,1,2,2,2,2
832,50,104,30,3,4,30,1,1,1,2,2,2
579,44,122,36,3,8,30,1,0,3,1,1,1
672,61,96,38,2,13,34,1,1,2,1,1,1
2500,40,95,51,3,12,36,1,1,3,3,3,3
750,40,94,18,2,16,37,1,1,3,1,1,1
1186,30,91,41,3,8,33,1,1,1,3,3,3
833,48,96,37,3,9,31,1,1,3,2,2,2
1122,48,111,44,3,12,31,1,1,3,3,3,3
903,40,91,39,2,6,36,1,1,3,2,2,2
1586,40,92,47,3,16,36,1,1,3,3,3,3
1110,52,106,42,2,11,33,1,0,3,3,3,3
1282,45,112,41,3,6,31,0,1,2,3,3,3
654,50,111,51,3,5,38,1,1,3,1,1,1
433,40,98,28,2,11,30,0,1,1,1,1,1
1188,40,105,28,2,11,30,1,1,3,3,3,3
635,40,105,29,2,15,33,1,0,2,1,1,1
809,65,125,32,2,11,29,1,1,0,2,2,2
1200,40,97,35,2,10,31,1,1,3,3,3,3
1325,45,97,44,2,12,28,1,1,1,3,3,3
1034,40,97,39,2,15,36,1,1,3,2,2,2
1193,50,82,38,2,19,36,1,1,0,3,3,3
779,40,84,29,2,9,30,1,1,0,2,2,2
1495,45,113,50,3,13,33,1,1,3,3,3,3
670,40,93,27,3,9,29,1,1,2,1,1,1
1126,40,119,30,3,5,32,1,1,1,3,3,3
450,64,67,19,2,11,33,0,1,3,1,1,1
1028,40,111,28,2,19,37,1,1,3,2,2,2
2404,50,106,38,3,8,32,1,1,2,3,3,3
1162,48,102,40,3,8,31,1,1,3,3,3,3
1100,50,117,51,3,11,32,1,0,0,3,3,3
1411,45,121,40,3,14,38,1,1,3,3,3,3
2162,40,115,51,3,4,38,1,1,1,3,3,3
1273,55,120,44,3,11,36,1,0,1,3,3,3
578,40,109,28,3,7,30,0,1,1,1,1,1
942,40,85,36,2,7,38,1,1,3,2,2,2
1250,40,91,28,2,13,34,1,1,3,3,3,3
400,40,75,33,2,11,32,1,1,3,1,1,1
577,50,94,17,2,9,29,1,1,2,1,1,1
1250,50,102,26,2,6,32,0,1,3,3,3,3
1100,40,122,38,3,11,33,1,1,2,3,3,3
1130,50,105,38,2,18,37,1,1,3,3,3,3
652,50,113,37,2,14,36,0,1,1,1,1,1
618,42,104,34,2,6,30,1,1,3,1,1,1
529,40,110,31,3,14,32,1,0,1,1,1,1
866,40,121,30,3,7,28,1,0,1,2,2,2
2404,50,96,42,3,1,36,1,1,3,3,3,3
1126,40,110,26,2,16,32,1,1,3,3,3,3
723,40,98,34,2,15,38,1,1,1,1,1,1
971,40,95,42,3,5,37,1,1,1,2,2,2
525,40,99,40,2,9,34,1,1,2,1,1,1
670,45,117,33,2,10,30,1,0,3,1,1,1
550,46,95,44,2,18,35,1,1,1,1,1,1
500,45,115,43,2,14,32,1,1,1,1,1,1
727,55,106,40,3,10,31,0,1,1,1,1,1
623,45,98,34,3,7,30,1,0,3,1,1,1
1273,55,84,42,3,14,37,1,1,1,3,3,3
600,40,107,32,2,16,33,1,0,3,1,1,1
500,55,86,22,2,11,29,1,0,3,1,1,1
795,45,88,27,2,17,35,1,0,2,2,2,2
500,50,97,34,2,20,37,1,0,2,1,1,1
740,50,84,31,2,23,38,1,0,3,1,1,1
1250,40,117,45,3,10,33,1,1,1,3,3,3
1014,55,110,42,3,13,30,0,1,1,2,2,2
1250,32,104,32,3,13,33,1,1,3,3,3,3
445,40,80,31,2,19,38,1,0,3,1,1,1
1250,40,117,31,3,7,28,1,1,1,3,3,3
1452,35,69,33,3,12,38,1,1,3,3,3,3
794,40,114,36,3,9,29,1,1,1,2,2,2
1924,50,112,47,3,9,38,1,1,3,3,3,3
2162,40,116,38,3,9,31,1,1,2,3,3,3
923,50,123,44,3,8,31,1,1,1,2,2,2
826,40,114,40,3,20,37,1,1,3,2,2,2
937,40,102,36,2,16,35,1,1,3,2,2,2
978,48,104,36,2,19,36,1,1,3,2,2,2
1031,40,112,43,3,14,33,0,1,3,2,2,2
1272,40,107,39,2,10,30,1,1,3,3,3,3
1339,38,96,42,2,8,33,1,1,0,3,3,3
1063,40,90,38,2,14,32,1,1,2,3,3,3
935,44,97,27,2,10,29,1,1,2,2,2,2
375,40,99,29,2,12,30,1,0,3,1,1,1
537,40,97,32,2,14,31,0,1,2,1,1,1
930,40,126,44,3,10,31,0,1,3,2,2,2
1155,40,109,49,3,13,38,1,0,3,3,3,3
548,40,86,22,2,7,33,1,1,3,1,1,1
769,55,105,45,3,7,38,0,1,2,2,2,2
587,38,117,40,3,8,29,1,0,3,1,1,1
1058,40,89,28,2,7,29,1,1,2,3,3,3
1202,48,114,28,3,6,28,1,1,3,3,3,3
1070,40,124,41,3,4,32,1,1,0,3,3,3
1202,40,125,30,3,10,29,1,1,2,3,3,3
711,45,100,38,3,13,36,1,1,1,1,1,1
1000,40,102,46,3,13,35,1,1,3,2,2,2
490,49,82,33,3,7,31,0,1,2,1,1,1
865,40,111,38,3,11,31,1,1,3,2,2,2
1375,40,96,24,3,3,30,1,1,3,3,3,3
1586,40,127,48,3,16,37,1,1,3,3,3,3
1602,65,97,47,3,14,37,1,1,1,3,3,3
3078,65,120,50,3,12,36,1,1,1,3,3,3
571,40,78,33,3,10,29,0,1,3,1,1,1
445,45,110,23,2,15,32,0,1,2,1,1,1
962,55,108,45,2,19,36,1,1,3,2,2,2
1075,40,103,31,2,17,33,1,1,3,3,3,3
620,40,99,22,2,10,29,1,1,3,1,1,1
1050,40,119,37,3,7,37,0,1,2,2,2,2
781,50,112,33,2,8,30,1,1,2,2,2,2
905,45,109,41,3,11,36,1,1,3,2,2,2
890,70,73,46,2,6,31,1,1,3,2,2,2
1011,40,104,43,2,20,37,1,1,0,2,2,2
1025,40,104,25,2,12,29,1,1,3,2,2,2
796,48,119,31,3,16,37,1,1,3,2,2,2
714,40,90,32,2,17,37,1,0,3,1,1,1
912,40,96,32,3,11,30,1,1,2,2,2,2
600,40,114,39,2,8,30,1,1,3,1,1,1
1202,40,100,40,2,18,37,1,1,0,3,3,3
750,60,74,23,2,13,30,1,1,3,1,1,1
841,48,110,37,3,13,37,0,1,1,2,2,2
1250,40,125,27,3,9,30,1,1,3,3,3,3
1105,40,104,29,3,5,29,1,1,3,3,3,3
962,40,120,33,2,18,36,1,1,3,2,2,2
800,50,92,28,2,18,34,1,1,0,2,2,2
658,40,129,34,3,11,30,1,1,2,1,1,1
1313,40,107,37,2,11,28,1,0,1,3,3,3
824,42,92,37,2,19,38,1,1,1,2,2,2
1400,42,108,38,3,7,31,1,1,2,3,3,3
668,43,109,29,2,11,29,1,0,2,1,1,1
523,43,119,37,3,9,30,1,0,3,1,1,1
729,47,122,40,3,6,34,1,1,3,1,1,1
1010,50,104,37,2,15,38,1,0,3,2,2,2
600,40,96,22,2,7,29,1,1,3,1,1,1
1442,40,123,42,3,14,38,1,0,2,3,3,3
1223,40,107,34,2,7,28,1,0,1,3,3,3
900,40,103,38,2,15,37,1,0,3,2,2,2
1170,47,123,45,3,9,32,1,1,3,3,3,3
540,50,113,33,2,12,31,1,0,3,1,1,1
615,40,100,31,3,9,30,1,0,3,1,1,1
909,40,95,39,3,6,31,1,1,2,2,2,2
769,40,100,34,2,18,36,1,0,1,2,2,2
465,43,84,33,3,10,29,1,1,3,1,1,1
641,45,125,44,3,9,37,1,1,1,1,1,1
1035,48,107,42,2,21,38,1,1,1,2,2,2
1212,40,129,33,3,9,32,0,1,3,3,3,3
950,40,98,40,2,11,30,1,1,3,2,2,2
938,44,108,41,2,19,38,1,1,0,2,2,2
562,40,99,25,2,18,34,0,0,1,1,1,1
654,50,113,38,3,1,33,1,0,1,1,1,1
692,50,120,34,2,17,35,1,0,3,1,1,1
1111,40,98,32,3,10,29,1,1,3,3,3,3
1346,40,134,42,3,15,35,1,1,2,3,3,3
854,48,120,38,3,8,29,0,1,2,2,2,2
1161,50,121,40,2,5,34,1,1,3,3,3,3
1260,45,106,37,2,5,29,1,1,2,3,3,3
947,48,104,41,3,8,35,1,0,3,2,2,2
1575,40,117,28,2,13,30,1,1,3,3,3,3
1200,50,84,13,2,13,32,1,1,3,3,3,3
774,40,94,33,2,20,37,1,0,1,2,2,2
975,40,101,33,3,12,30,1,0,3,2,2,2
1366,40,90,35,2,13,30,1,1,3,3,3,3
1200,40,108,29,2,16,33,1,1,3,3,3,3
750,45,93,45,2,17,36,1,1,1,1,1,1
1111,45,118,43,3,11,32,1,1,3,3,3,3
625,50,115,31,2,12,31,1,1,2,1,1,1
310,40,104,37,3,10,33,0,0,2,1,1,1
1749,43,101,28,2,16,36,1,0,2,3,3,3
350,40,109,48,2,14,36,1,0,1,1,1,1
765,45,94,38,2,17,37,1,0,3,2,2,2
350,40,74,24,2,14,32,1,1,3,1,1,1
1202,40,124,23,3,11,28,1,1,2,3,3,3
1000,40,96,40,2,15,37,1,1,3,2,2,2
318,40,67,35,2,16,36,1,1,3,1,1,1
958,60,98,42,2,11,28,1,1,0,2,2,2
1411,45,111,40,3,11,32,1,1,1,3,3,3
1075,40,115,28,3,9,30,1,0,2,3,3,3
1200,50,99,37,2,11,28,1,1,3,3,3,3
625,40,108,26,3,11,30,1,1,3,1,1,1
693,40,79,36,2,18,38,1,0,3,1,1,1
615,50,99,49,3,16,38,1,0,2,1,1,1
884,46,120,45,3,4,36,1,0,2,2,2,2
812,40,131,44,3,9,30,0,0,1,2,2,2
1300,35,100,38,2,13,31,1,1,3,3,3,3
1100,40,104,41,2,18,37,1,1,2,3,3,3
962,40,93,46,2,15,30,1,1,2,2,2,2
940,40,71,20,2,9,29,1,0,2,2,2,2
1000,65,93,32,2,11,29,1,1,3,2,2,2
800,50,110,35,3,8,28,1,1,3,2,2,2
795,52,89,35,2,16,34,1,1,3,2,2,2
200,55,103,38,2,11,32,1,1,3,1,1,1
400,40,90,36,2,12,32,1,1,3,1,1,1
850,40,97,35,2,16,37,1,1,1,2,2,2
508,50,87,35,2,16,32,1,1,2,1,1,1
1162,45,89,39,2,11,37,1,1,3,3,3,3
963,40,85,32,3,9,28,1,1,3,2,2,2
1463,45,104,47,3,14,37,1,1,3,3,3,3
642,45,93,18,2,12,30,1,1,1,1,1,1
488,40,103,40,3,5,31,1,1,1,1,1,1
866,40,114,48,3,15,37,1,1,3,2,2,2
346,40,110,37,2,16,38,1,1,2,1,1,1
1442,40,132,39,3,8,33,1,1,3,3,3,3
550,56,99,42,2,17,36,1,1,1,1,1,1
950,44,96,26,3,8,32,1,1,1,2,2,2
684,45,106,45,3,16,38,1,1,1,1,1,1
1322,40,128,43,3,7,33,1,1,0,3,3,3
1679,55,127,45,3,10,32,1,1,1,3,3,3
1250,40,102,30,3,13,30,1,1,3,3,3,3
760,40,88,34,2,12,31,1,1,2,2,2,2
1154,42,88,32,2,14,29,1,1,2,3,3,3
1602,60,110,45,3,14,37,1,1,3,3,3,3
1442,40,110,40,3,13,29,1,1,1,3,3,3
770,40,80,25,2,16,35,1,1,1,2,2,2
1329,55,115,56,3,10,36,1,1,1,3,3,3
1682,40,115,48,3,10,37,1,1,1,3,3,3
577,55,108,47,3,4,31,1,1,2,1,1,1
1040,40,101,38,2,19,38,1,1,3,2,2,2
440,40,84,23,2,11,30,1,1,3,1,1,1
485,40,120,43,2,11,30,1,1,3,1,1,1
960,40,107,23,2,11,29,1,1,3,2,2,2
625,40,129,40,3,4,36,1,0,3,1,1,1
1346,40,112,39,3,14,35,1,1,0,3,3,3
961,40,76,17,2,13,31,0,1,3,2,2,2
1122,35,132,45,3,13,32,1,1,2,3,3,3
507,55,110,36,3,10,32,1,1,2,1,1,1
586,56,98,41,2,18,35,1,1,2,1,1,1
1566,40,127,44,2,7,29,1,1,3,3,3,3
1200,40,109,42,3,7,33,1,1,2,3,3,3
855,45,89,21,2,6,31,1,0,3,2,2,2
1000,48,105,39,2,11,28,1,0,0,2,2,2
900,55,100,27,2,18,34,0,1,2,2,2,2
808,40,93,26,2,17,37,1,0,3,2,2,2
769,40,98,37,3,8,35,0,1,0,2,2,2
345,40,84,28,2,7,31,1,1,2,1,1,1
1098,45,105,22,3,6,32,0,1,1,3,3,3
1212,40,95,36,2,6,38,1,0,3,3,3,3
1500,40,123,43,3,9,32,1,1,1,3,3,3
460,40,92,22,2,16,36,1,1,3,1,1,1
945,40,87,41,2,12,38,1,1,2,2,2,2
1442,60,117,39,3,9,31,1,1,1,3,3,3
700,40,74,29,2,16,36,1,1,3,1,1,1
2162,40,124,48,3,10,32,1,1,1,3,3,3
1744,43,106,41,3,8,29,1,1,1,3,3,3
630,40,103,30,3,14,32,1,0,0,1,1,1
445,40,91,40,2,11,32,1,0,0,1,1,1
779,40,85,30,2,14,37,1,1,3,2,2,2
1122,60,102,54,3,7,32,1,1,2,3,3,3
1154,40,117,38,3,11,35,1,1,3,3,3,3
722,55,113,36,3,8,38,0,1,1,1,1,1
480,40,83,37,2,9,37,1,1,3,1,1,1
350,40,93,41,2,16,33,0,1,1,1,1,1
577,40,106,43,3,11,33,0,1,3,1,1,1
1105,40,119,32,3,9,30,0,1,3,3,3,3
910,40,82,26,3,5,30,1,1,3,2,2,2
1160,40,74,18,2,14,33,1,1,3,3,3,3
929,40,97,28,3,12,30,1,1,2,2,2,2
812,40,81,20,2,17,34,1,1,2,2,2,2
575,40,86,20,2,12,33,1,1,3,1,1,1
450,40,79,23,2,20,36,1,1,3,1,1,1
441,38,74,24,2,12,30,1,0,3,1,1,1
625,40,92,25,3,6,33,1,0,3,1,1,1
393,48,92,37,2,15,38,1,1,1,1,1,1
962,40,97,42,2,15,34,1,0,3,2,2,2
865,40,66,30,2,10,30,1,1,3,2,2,2
1386,42,109,43,3,10,34,1,0,1,3,3,3
732,40,104,36,2,10,36,1,1,1,1,1,1
865,40,85,44,3,4,34,1,1,3,2,2,2
900,40,54,37,3,12,31,1,1,2,2,2,2
500,44,87,25,3,5,31,1,1,3,1,1,1
1155,40,117,25,3,9,28,1,1,3,3,3,3
950,55,85,30,3,8,29,0,1,2,2,2,2
1539,40,111,41,3,10,37,1,1,3,3,3,3
508,40,73,38,2,1,31,1,1,1,1,1,1
1354,40,119,49,3,13,35,0,0,2,3,3,3
1143,35,97,40,2,21,38,1,1,3,3,3,3
905,40,102,31,2,17,37,1,0,3,2,2,2
1312,40,118,39,2,14,32,1,1,0,3,3,3
923,40,118,36,3,8,35,1,1,3,2,2,2
879,40,118,41,3,1,31,1,1,1,2,2,2
800,25,75,37,3,14,38,1,1,0,2,2,2
1190,40,119,38,3,4,34,1,1,0,3,3,3
583,48,94,35,3,10,37,1,0,2,1,1,1
1200,40,103,27,3,5,30,1,1,1,3,3,3
360,55,110,44,3,11,38,0,1,3,1,1,1
1270,40,84,40,2,11,30,1,1,2,3,3,3
1832,40,97,38,2,16,36,1,1,1,3,3,3
808,40,107,32,3,6,29,1,0,3,2,2,2
2137,45,108,45,3,11,36,1,1,2,3,3,3
692,50,92,49,3,9,38,1,1,0,1,1,1
812,45,115,46,3,11,34,1,1,1,2,2,2
500,40,101,31,3,12,32,1,0,2,1,1,1
528,55,116,40,3,5,30,1,1,3,1,1,1
881,40,90,41,2,4,36,1,0,2,2,2,2
1026,45,125,33,2,11,28,1,1,3,2,2,2
1602,60,124,36,3,12,37,1,1,1,3,3,3
1000,40,121,35,3,6,33,1,1,2,2,2,2
737,48,103,37,2,7,30,1,1,3,1,1,1
1025,48,104,30,3,6,32,1,1,2,2,2,2
855,40,99,44,2,19,36,1,1,1,2,2,2
1130,40,109,40,3,4,38,1,0,1,3,3,3
900,40,110,35,2,6,28,0,1,1,2,2,2
962,40,112,46,3,8,37,1,1,2,2,2,2
1573,55,90,28,2,5,30,1,1,3,3,3,3
940,45,102,46,3,11,36,1,1,1,2,2,2
882,44,96,34,2,15,31,1,0,3,2,2,2
1260,45,79,39,2,19,37,1,0,3,3,3,3
751,40,96,42,2,9,38,1,0,1,1,1,1
1097,50,80,27,2,12,28,1,0,3,3,3,3
1250,40,78,36,2,16,33,1,1,3,3,3,3
937,32,113,23,3,12,29,1,1,3,2,2,2
904,50,98,29,3,7,33,1,1,3,2,2,2
872,45,115,30,3,7,29,1,1,3,2,2,2
1200,40,96,26,2,18,34,1,1,3,3,3,3
950,40,96,38,2,14,35,1,1,1,2,2,2
1924,40,105,42,3,14,36,1,0,0,3,3,3
850,35,109,32,2,11,31,1,0,2,2,2,2
1049,44,122,39,3,7,33,1,0,3,2,2,2
884,40,108,40,3,9,35,1,1,3,2,2,2
664,40,105,30,2,8,29,1,1,3,1,1,1
1111,45,90,47,2,18,37,1,1,3,3,3,3
850,43,111,38,3,8,34,1,1,3,2,2,2
1000,40,110,42,2,6,37,1,1,3,2,2,2
875,40,92,32,2,8,29,0,1,3,2,2,2
1202,40,131,32,3,10,33,1,0,3,3,3,3
666,40,104,32,2,10,29,1,0,2,1,1,1
923,40,110,39,3,15,37,1,0,2,2,2,2
788,40,99,20,2,10,28,1,1,3,2,2,2
1442,40,105,42,2,9,37,1,1,3,3,3,3
680,40,86,35,2,13,32,0,0,3,1,1,1
875,36,95,22,2,16,38,0,0,3,2,2,2
2308,40,116,42,3,8,38,1,0,3,3,3,3
721,40,100,32,2,8,29,1,1,3,1,1,1
1500,40,101,38,3,13,32,1,1,3,3,3,3
1050,50,97,31,3,4,31,1,1,2,2,2,2
801,48,100,30,3,6,29,1,1,2,2,2,2
640,23,96,39,2,7,31,0,1,3,1,1,1
390,55,93,38,2,4,32,1,1,1,1,1,1
889,36,116,37,2,12,28,1,1,1,2,2,2
1076,38,106,42,2,19,36,1,1,1,3,3,3
750,50,103,36,3,1,37,1,0,1,1,1,1
855,40,118,41,3,6,33,1,0,3,2,2,2
1104,54,96,39,2,11,29,1,0,1,3,3,3
800,43,96,27,2,10,29,1,0,1,2,2,2
1384,50,104,42,3,8,31,1,0,3,3,3,3
596,40,62,26,2,16,33,1,0,3,1,1,1
402,40,76,28,2,9,28,1,1,3,1,1,1
1133,40,106,44,3,13,36,1,0,1,3,3,3
606,40,86,19,2,13,30,1,0,3,1,1,1
575,40,116,37,2,11,29,1,0,1,1,1,1
571,40,66,20,2,15,33,1,0,3,1,1,1
987,40,96,23,2,11,29,1,0,1,2,2,2
1026,60,105,34,3,12,35,1,1,3,2,2,2
808,50,101,34,3,8,30,1,1,1,2,2,2
788,40,96,42,2,13,36,1,1,3,2,2,2
900,38,106,40,2,10,38,1,1,3,2,2,2
1418,45,102,44,2,19,36,1,1,2,3,3,3
260,40,75,35,2,21,37,1,0,3,1,1,1
662,45,99,27,3,7,28,1,0,3,1,1,1
562,55,90,46,3,4,38,1,0,1,1,1,1
562,80,104,30,2,11,28,1,0,1,1,1,1
357,70,115,37,3,5,30,1,1,3,1,1,1
1009,40,118,37,3,11,32,1,0,0,2,2,2
1442,40,108,40,2,17,36,1,1,1,3,3,3
651,40,76,30,2,11,29,1,1,3,1,1,1
503,40,84,14,2,11,30,0,1,3,1,1,1
750,40,83,27,2,4,32,1,0,3,1,1,1
642,35,87,26,3,9,30,1,0,3,1,1,1
400,50,96,38,3,6,28,0,0,3,1,1,1
900,40,80,34,2,15,38,1,0,3,2,2,2
513,40,104,40,3,8,33,1,0,3,1,1,1
1282,60,96,24,3,7,32,1,1,3,3,3,3
485,40,89,24,2,10,30,0,0,3,1,1,1
1040,48,108,36,2,16,35,1,1,3,2,2,2
380,50,106,28,2,15,30,1,0,2,1,1,1
753,46,70,34,2,21,38,1,1,3,1,1,1
1065,65,104,39,3,10,34,1,1,2,3,3,3
1070,40,91,42,2,13,30,1,1,1,3,3,3
1573,55,112,42,3,7,34,1,1,1,3,3,3
650,40,97,27,2,14,30,1,0,3,1,1,1
494,40,74,30,2,16,34,1,0,3,1,1,1
890,48,100,40,2,4,31,1,0,0,2,2,2
520,40,86,28,2,15,31,1,0,0,1,1,1
891,40,90,36,2,16,32,1,0,3,2,2,2
1444,40,109,33,3,11,29,1,1,2,3,3,3
481,48,98,26,2,14,31,0,1,3,1,1,1
500,44,107,40,2,21,38,1,0,2,1,1,1
1473,40,110,48,3,15,36,1,0,1,3,3,3
803,40,120,35,3,4,28,1,1,3,2,2,2
962,50,97,34,3,7,30,1,1,0,2,2,2
1000,44,103,37,2,9,29,1,1,0,2,2,2
629,60,93,32,2,6,30,1,0,3,1,1,1
492,60,67,38,2,15,34,1,0,3,1,1,1
1562,40,97,28,3,7,32,1,1,3,3,3,3
357,70,97,34,3,6,28,1,0,1,1,1,1
960,40,83,25,3,14,32,1,1,3,2,2,2
644,42,101,38,2,11,33,1,0,3,1,1,1
664,60,82,30,3,10,34,1,1,3,1,1,1
520,40,79,28,3,6,30,1,0,0,1,1,1
1202,40,102,32,3,10,31,1,1,3,3,3,3
873,44,109,25,2,12,28,1,0,1,2,2,2
