wage,hours,IQ,KWW,educ,exper,age,married,urban,sibs,brthord,meduc,feduc
500,45,115,43,2,14,32,1,1,1,1,1,1
865,40,114,26,2,6,30,1,0,2,2,2,2
1304,45,119,36,3,9,31,1,0,1,3,3,3
515,45,114,30,3,8,28,1,0,3,1,1,1
990,40,108,42,3,13,33,1,0,3,2,2,2
1160,40,84,35,2,17,38,1,0,3,3,3,3
500,55,86,22,2,11,29,1,0,3,1,1,1
795,45,88,27,2,17,35,1,0,2,2,2,2
500,50,97,34,2,20,37,1,0,2,1,1,1
740,50,84,31,2,23,38,1,0,3,1,1,1
1250,40,117,45,3,10,33,1,1,1,3,3,3
1250,32,104,32,3,13,33,1,1,3,3,3,3
1346,40,99,33,3,9,30,1,1,2,3,3,3
445,40,80,31,2,19,38,1,0,3,1,1,1
265,40,101,43,2,18,37,1,1,1,1,1,1
1250,40,117,31,3,7,28,1,1,1,3,3,3
794,40,114,36,3,9,29,1,1,1,2,2,2
500,30,90,46,3,10,38,1,0,3,1,1,1
1155,60,106,46,3,10,37,1,1,3,3,3,3
2162,40,116,38,3,9,31,1,1,2,3,3,3
923,50,123,44,3,8,31,1,1,1,2,2,2
1115,40,118,40,3,12,33,1,1,1,3,3,3
826,40,114,40,3,20,37,1,1,3,2,2,2
937,40,102,36,2,16,35,1,1,3,2,2,2
978,48,104,36,2,19,36,1,1,3,2,2,2
1031,40,112,43,3,14,33,0,1,3,2,2,2
1272,40,107,39,2,10,30,1,1,3,3,3,3
800,45,110,36,2,19,36,1,1,3,2,2,2
1339,38,96,42,2,8,33,1,1,0,3,3,3
1063,40,90,38,2,14,32,1,1,2,3,3,3
935,44,97,27,2,10,29,1,1,2,2,2,2
375,40,99,29,2,12,30,1,0,3,1,1,1
537,40,97,32,2,14,31,0,1,2,1,1,1
930,40,126,44,3,10,31,0,1,3,2,2,2
548,40,86,22,2,7,33,1,1,3,1,1,1
841,40,102,38,3,10,29,1,1,3,2,2,2
769,55,105,45,3,7,38,0,1,2,2,2,2
587,38,117,40,3,8,29,1,0,3,1,1,1
1924,45,112,40,3,17,38,1,1,1,3,3,3
1058,40,89,28,2,7,29,1,1,2,3,3,3
417,48,131,39,2,7,28,0,1,1,1,1,1
1070,40,124,41,3,4,32,1,1,0,3,3,3
711,45,100,38,3,13,36,1,1,1,1,1,1
1202,40,84,21,3,6,31,1,1,2,3,3,3
850,43,113,26,2,7,28,1,1,1,2,2,2
1000,40,102,46,3,13,35,1,1,3,2,2,2
865,40,111,38,3,11,31,1,1,3,2,2,2
3078,65,120,50,3,12,36,1,1,1,3,3,3
898,40,101,41,3,7,35,0,1,3,2,2,2
952,40,99,34,3,10,31,1,1,1,2,2,2
571,40,78,33,3,10,29,0,1,3,1,1,1
445,45,110,23,2,15,32,0,1,2,1,1,1
1444,40,120,50,3,12,37,1,1,1,3,3,3
962,55,108,45,2,19,36,1,1,3,2,2,2
1075,40,103,31,2,17,33,1,1,3,3,3,3
620,40,99,22,2,10,29,1,1,3,1,1,1
1050,40,119,37,3,7,37,0,1,2,2,2,2
1079,50,87,33,2,18,36,1,1,3,3,3,3
654,50,121,49,3,12,34,1,1,1,1,1,1
1038,48,103,36,3,8,36,1,0,2,2,2,2
1924,50,99,48,3,16,37,1,1,0,3,3,3
666,70,117,34,3,8,32,1,1,0,1,1,1
812,40,98,42,2,10,29,0,1,3,2,2,2
577,60,104,43,3,6,30,1,1,2,1,1,1
1011,40,104,43,2,20,37,1,1,0,2,2,2
1025,40,104,25,2,12,29,1,1,3,2,2,2
1230,50,96,33,3,11,30,1,1,3,3,3,3
1000,45,103,29,3,8,32,1,1,3,2,2,2
912,40,96,32,3,11,30,1,1,2,2,2,2
600,40,114,39,2,8,30,1,1,3,1,1,1
951,40,86,33,2,13,31,1,1,3,2,2,2
711,45,110,38,3,8,32,1,1,3,1,1,1
400,70,100,43,2,12,32,1,1,3,1,1,1
1175,45,111,38,2,17,34,1,1,0,3,3,3
1202,40,100,40,2,18,37,1,1,0,3,3,3
1442,40,114,38,2,16,33,1,1,2,3,3,3
700,50,130,29,3,14,38,1,1,1,1,1,1
475,52,98,33,3,12,30,0,1,3,1,1,1
962,40,120,33,2,18,36,1,1,3,2,2,2
721,40,134,38,3,9,30,0,1,3,1,1,1
800,50,92,28,2,18,34,1,1,0,2,2,2
824,42,92,37,2,19,38,1,1,1,2,2,2
1442,40,118,33,3,6,29,1,1,2,3,3,3
1038,50,119,42,2,20,36,1,0,3,2,2,2
668,43,109,29,2,11,29,1,0,2,1,1,1
523,43,119,37,3,9,30,1,0,3,1,1,1
729,47,122,40,3,6,34,1,1,3,1,1,1
690,40,119,35,2,9,28,1,1,1,1,1,1
596,40,83,36,2,16,34,1,0,3,1,1,1
670,50,108,43,2,14,34,1,1,3,1,1,1
876,45,116,35,3,10,29,1,1,2,2,2,2
975,40,97,39,3,8,31,1,1,3,2,2,2
750,40,104,36,2,15,33,1,0,0,1,1,1
1206,40,110,37,2,16,38,1,1,1,3,3,3
1170,47,123,45,3,9,32,1,1,3,3,3,3
540,50,113,33,2,12,31,1,0,3,1,1,1
615,40,100,31,3,9,30,1,0,3,1,1,1
769,40,100,34,2,18,36,1,0,1,2,2,2
833,60,101,47,2,15,37,1,1,3,2,2,2
465,43,84,33,3,10,29,1,1,3,1,1,1
1100,40,92,37,3,21,38,1,1,3,3,3,3
1035,48,107,42,2,21,38,1,1,1,2,2,2
1212,40,129,33,3,9,32,0,1,3,3,3,3
938,44,108,41,2,19,38,1,1,0,2,2,2
1250,40,114,37,3,8,30,1,1,3,3,3,3
693,53,101,29,2,7,28,1,0,1,1,1,1
562,40,99,25,2,18,34,0,0,1,1,1,1
375,60,75,24,2,12,30,0,0,3,1,1,1
654,50,113,38,3,1,33,1,0,1,1,1,1
1111,40,98,32,3,10,29,1,1,3,3,3,3
1282,45,121,39,3,7,32,1,1,2,3,3,3
1424,50,96,47,3,15,37,1,1,2,3,3,3
1850,40,80,23,2,14,33,1,1,3,3,3,3
1575,40,117,28,2,13,30,1,1,3,3,3,3
1442,40,112,42,2,19,36,1,1,3,3,3,3
1126,40,116,33,2,5,31,1,1,3,3,3,3
500,70,83,20,2,13,32,1,1,3,1,1,1
1200,50,84,13,2,13,32,1,1,3,3,3,3
2137,40,120,48,3,16,37,1,1,3,3,3,3
1200,40,108,29,2,16,33,1,1,3,3,3,3
1161,40,99,43,3,16,36,1,1,0,3,3,3
750,45,93,45,2,17,36,1,1,1,1,1,1
1026,45,85,46,2,4,38,1,1,1,2,2,2
1541,40,94,39,2,8,32,1,1,3,3,3,3
310,40,104,37,3,10,33,0,0,2,1,1,1
1749,43,101,28,2,16,36,1,0,2,3,3,3
765,45,94,38,2,17,37,1,0,3,2,2,2
818,47,92,41,2,16,38,1,0,3,2,2,2
938,50,130,39,3,15,33,1,0,3,2,2,2
2099,55,119,38,3,10,32,1,1,0,3,3,3
940,48,104,25,2,13,32,1,1,3,2,2,2
1000,40,96,40,2,15,37,1,1,3,2,2,2
995,40,92,23,2,22,38,1,1,3,2,2,2
1600,50,109,44,3,16,33,1,0,2,3,3,3
511,45,101,25,2,13,30,1,1,3,1,1,1
1411,45,111,40,3,11,32,1,1,1,3,3,3
1522,46,102,37,2,15,37,1,0,3,3,3,3
1200,50,99,37,2,11,28,1,1,3,3,3,3
1377,37,118,48,3,15,36,1,1,2,3,3,3
615,50,99,49,3,16,38,1,0,2,1,1,1
800,55,106,34,2,17,36,1,0,3,2,2,2
812,40,131,44,3,9,30,0,0,1,2,2,2
549,49,79,23,2,11,32,0,0,3,1,1,1
1300,35,100,38,2,13,31,1,1,3,3,3,3
721,40,105,22,2,11,30,1,0,3,1,1,1
1100,40,104,41,2,18,37,1,1,2,3,3,3
433,50,100,40,2,5,37,1,0,2,1,1,1
940,40,71,20,2,9,29,1,0,2,2,2,2
1000,65,93,32,2,11,29,1,1,3,2,2,2
500,40,98,26,3,14,32,1,0,3,1,1,1
750,43,94,38,3,12,33,1,0,1,1,1,1
723,40,102,44,2,12,30,1,1,3,1,1,1
1039,40,113,49,3,12,34,1,1,1,2,2,2
850,40,97,35,2,16,37,1,1,1,2,2,2
508,50,87,35,2,16,32,1,1,2,1,1,1
963,40,85,32,3,9,28,1,1,3,2,2,2
1463,45,104,47,3,14,37,1,1,3,3,3,3
802,40,99,26,2,13,29,1,1,3,2,2,2
751,40,114,37,3,9,28,1,1,2,1,1,1
1400,40,92,34,2,15,36,1,1,2,3,3,3
940,45,98,41,3,10,31,1,1,2,2,2,2
346,40,110,37,2,16,38,1,1,2,1,1,1
560,49,112,37,3,13,32,1,0,3,1,1,1
950,44,96,26,3,8,32,1,1,1,2,2,2
1634,40,95,48,2,18,38,1,1,3,3,3,3
666,50,89,28,2,16,34,1,1,3,1,1,1
1679,55,127,45,3,10,32,1,1,1,3,3,3
1154,42,88,32,2,14,29,1,1,2,3,3,3
1602,60,110,45,3,14,37,1,1,3,3,3,3
1000,40,101,36,2,16,35,1,1,1,2,2,2
852,44,89,36,2,13,32,1,1,3,2,2,2
1329,55,115,56,3,10,36,1,1,1,3,3,3
1682,40,115,48,3,10,37,1,1,1,3,3,3
685,40,93,27,2,17,38,0,1,3,1,1,1
577,40,111,37,3,8,29,0,1,1,1,1,1
1040,40,101,38,2,19,38,1,1,3,2,2,2
1250,40,92,42,3,10,32,0,1,1,3,3,3
1000,40,93,26,2,11,29,1,1,3,2,2,2
478,45,90,35,2,19,34,1,1,2,1,1,1
440,40,84,23,2,11,30,1,1,3,1,1,1
705,40,89,32,2,19,36,1,1,0,1,1,1
1550,40,104,47,2,16,34,1,0,3,3,3,3
1000,40,100,42,2,16,32,1,1,2,2,2,2
479,40,97,45,2,15,38,1,0,3,1,1,1
1346,45,60,34,3,8,31,1,1,2,3,3,3
543,45,90,31,3,5,38,1,1,1,1,1,1
450,40,63,26,2,12,31,1,1,3,1,1,1
547,60,88,38,2,17,34,1,1,3,1,1,1
1634,40,94,39,3,18,36,1,1,2,3,3,3
1200,40,109,42,3,7,33,1,1,2,3,3,3
855,45,89,21,2,6,31,1,0,3,2,2,2
1053,40,90,33,2,18,37,1,0,1,2,2,2
900,55,100,27,2,18,34,0,1,2,2,2,2
1602,45,111,40,3,10,31,1,0,1,3,3,3
508,50,125,44,3,9,31,1,1,3,1,1,1
1500,60,124,20,3,6,29,1,0,2,3,3,3
1682,50,107,41,3,15,32,1,1,0,3,3,3
843,40,102,32,3,8,29,1,0,1,2,2,2
495,40,88,30,2,6,31,1,1,2,1,1,1
1212,40,95,36,2,6,38,1,0,3,3,3,3
577,40,92,33,3,8,28,1,1,1,1,1,1
390,59,74,26,3,10,30,1,1,3,1,1,1
460,40,92,22,2,16,36,1,1,3,1,1,1
1333,45,112,50,3,14,38,1,1,1,3,3,3
1500,37,119,41,3,8,33,0,1,1,3,3,3
1333,45,103,30,3,7,34,1,1,3,3,3,3
797,41,89,38,2,10,36,1,0,1,2,2,2
400,40,88,34,2,14,32,1,1,3,1,1,1
1015,40,67,31,2,15,32,1,1,3,2,2,2
630,40,103,30,3,14,32,1,0,0,1,1,1
445,40,91,40,2,11,32,1,0,0,1,1,1
779,40,85,30,2,14,37,1,1,3,2,2,2
377,40,83,32,2,9,36,0,1,1,1,1,1
453,50,94,34,2,9,30,1,0,3,1,1,1
962,50,105,45,3,15,37,1,1,3,2,2,2
1091,50,88,31,3,13,37,1,1,3,3,3,3
350,40,93,41,2,16,33,0,1,1,1,1,1
1026,45,113,27,3,9,30,1,1,2,2,2,2
915,55,114,36,2,17,37,1,1,1,2,2,2
910,40,82,26,3,5,30,1,1,3,2,2,2
1000,40,89,40,2,17,38,1,1,3,2,2,2
1160,40,74,18,2,14,33,1,1,3,3,3,3
713,40,75,25,2,5,36,1,1,3,1,1,1
929,40,97,28,3,12,30,1,1,2,2,2,2
400,50,68,35,2,4,31,1,1,3,1,1,1
1241,40,83,51,3,9,33,1,1,2,3,3,3
403,45,98,37,2,5,30,1,1,2,1,1,1
812,40,81,20,2,17,34,1,1,2,2,2,2
700,20,85,27,2,13,35,1,1,3,1,1,1
450,40,79,23,2,20,36,1,1,3,1,1,1
621,43,84,24,2,14,31,1,0,3,1,1,1
726,45,93,32,2,16,36,1,0,3,1,1,1
393,48,92,37,2,15,38,1,1,1,1,1,1
962,50,109,44,2,21,37,1,0,0,2,2,2
732,40,104,36,2,10,36,1,1,1,1,1,1
700,40,81,26,2,13,31,1,0,3,1,1,1
500,44,87,25,3,5,31,1,1,3,1,1,1
1710,45,114,39,3,7,32,1,1,1,3,3,3
533,30,65,21,2,5,32,0,1,3,1,1,1
1539,40,111,41,3,10,37,1,1,3,3,3,3
962,40,110,34,2,16,33,1,1,2,2,2,2
990,40,67,23,2,16,34,1,1,2,2,2,2
926,55,64,22,2,18,38,1,1,3,2,2,2
1559,40,103,32,2,17,34,1,1,3,3,3,3
1312,40,118,39,2,14,32,1,1,0,3,3,3
923,40,118,36,3,8,35,1,1,3,2,2,2
879,40,118,41,3,1,31,1,1,1,2,2,2
800,25,75,37,3,14,38,1,1,0,2,2,2
797,55,90,36,3,11,33,1,1,3,2,2,2
360,55,110,44,3,11,38,0,1,3,1,1,1
520,40,126,23,3,8,30,1,1,3,1,1,1
2137,45,108,45,3,11,36,1,1,2,3,3,3
931,80,108,40,3,4,36,1,1,3,2,2,2
812,45,115,46,3,11,34,1,1,1,2,2,2
500,40,101,31,3,12,32,1,0,2,1,1,1
528,55,116,40,3,5,30,1,1,3,1,1,1
1212,40,98,26,2,11,28,0,1,3,3,3,3
1843,48,109,38,3,11,32,1,1,3,3,3,3
1602,60,124,36,3,12,37,1,1,1,3,3,3
1699,40,100,40,2,11,33,1,1,1,3,3,3
1107,40,112,38,2,12,38,1,1,3,3,3,3
625,40,73,24,2,1,31,1,1,3,1,1,1
720,50,101,39,3,1,29,1,1,3,1,1,1
855,40,99,44,2,19,36,1,1,1,2,2,2
1250,40,95,23,2,12,32,1,1,2,3,3,3
962,40,112,46,3,8,37,1,1,2,2,2,2
1874,48,64,37,2,22,38,1,1,3,3,3,3
1573,55,90,28,2,5,30,1,1,3,3,3,3
900,40,119,39,3,8,30,1,0,1,2,2,2
1710,45,118,40,3,12,38,1,1,1,3,3,3
751,40,96,42,2,9,38,1,0,1,1,1,1
1250,40,78,36,2,16,33,1,1,3,3,3,3
1211,27,92,33,2,13,31,1,1,3,3,3,3
904,50,98,29,3,7,33,1,1,3,2,2,2
872,45,115,30,3,7,29,1,1,3,2,2,2
950,40,96,38,2,14,35,1,1,1,2,2,2
1084,45,95,38,3,17,37,1,1,1,3,3,3
1058,40,94,40,3,13,34,1,1,0,1,3,3
1924,40,105,42,3,14,36,1,0,0,3,3,3
1092,44,110,34,3,15,36,1,1,3,3,3,3
1049,44,122,39,3,7,33,1,0,3,2,2,2
1200,40,79,32,3,9,32,1,1,0,3,3,3
664,40,105,30,2,8,29,1,1,3,1,1,1
1111,45,90,47,2,18,37,1,1,3,3,3,3
850,43,111,38,3,8,34,1,1,3,2,2,2
875,40,92,32,2,8,29,0,1,3,2,2,2
1202,40,131,32,3,10,33,1,0,3,3,3,3
923,40,110,39,3,15,37,1,0,2,2,2,2
788,40,99,20,2,10,28,1,1,3,2,2,2
1442,40,105,42,2,9,37,1,1,3,3,3,3
866,40,85,26,2,11,30,1,0,3,2,2,2
2308,40,116,42,3,8,38,1,0,3,3,3,3
1196,45,96,45,3,10,32,1,0,2,3,3,3
721,40,100,32,2,8,29,1,1,3,1,1,1
1050,50,97,31,3,4,31,1,1,2,2,2,2
801,48,100,30,3,6,29,1,1,2,2,2,2
1198,32,117,39,3,7,30,1,1,1,3,3,3
390,55,93,38,2,4,32,1,1,1,1,1,1
889,36,116,37,2,12,28,1,1,1,2,2,2
750,50,103,36,3,1,37,1,0,1,1,1,1
855,40,118,41,3,6,33,1,0,3,2,2,2
800,43,96,27,2,10,29,1,0,1,2,2,2
1384,50,104,42,3,8,31,1,0,3,3,3,3
510,54,62,34,2,13,33,0,1,3,1,1,1
596,40,62,26,2,16,33,1,0,3,1,1,1
418,40,76,26,2,12,31,1,0,0,1,1,1
681,40,94,24,2,18,35,0,1,3,1,1,1
661,40,96,25,3,8,29,0,0,3,1,1,1
550,40,95,34,2,14,31,1,0,0,1,1,1
817,40,101,38,3,11,32,1,1,1,2,2,2
987,40,96,23,2,11,29,1,0,1,2,2,2
616,55,104,41,2,16,35,1,1,3,1,1,1
900,38,106,40,2,10,38,1,1,3,2,2,2
1418,45,102,44,2,19,36,1,1,2,3,3,3
662,45,99,27,3,7,28,1,0,3,1,1,1
357,70,115,37,3,5,30,1,1,3,1,1,1
1009,40,118,37,3,11,32,1,0,0,2,2,2
1442,40,108,40,2,17,36,1,1,1,3,3,3
651,40,76,30,2,11,29,1,1,3,1,1,1
754,40,55,23,2,13,33,1,0,2,1,1,1
700,40,73,23,2,17,38,1,0,3,1,1,1
503,40,84,14,2,11,30,0,1,3,1,1,1
750,40,83,27,2,4,32,1,0,3,1,1,1
642,35,87,26,3,9,30,1,0,3,1,1,1
400,50,96,38,3,6,28,0,0,3,1,1,1
900,40,80,34,2,15,38,1,0,3,2,2,2
894,40,104,35,3,7,35,1,0,3,2,2,2
751,40,104,32,2,15,34,1,1,3,1,1,1
300,24,83,45,2,16,37,1,1,3,1,1,1
1070,40,91,42,2,13,30,1,1,1,3,3,3
650,40,97,27,2,14,30,1,0,3,1,1,1
700,45,99,40,2,15,32,1,0,3,1,1,1
494,40,74,30,2,16,34,1,0,3,1,1,1
890,48,100,40,2,4,31,1,0,0,2,2,2
520,40,86,28,2,15,31,1,0,0,1,1,1
570,50,101,43,2,11,30,1,1,2,1,1,1
1473,40,110,48,3,15,36,1,0,1,3,3,3
962,50,97,34,3,7,30,1,1,0,2,2,2
1000,44,103,37,2,9,29,1,1,0,2,2,2
450,40,95,31,2,12,30,1,0,2,1,1,1
629,60,93,32,2,6,30,1,0,3,1,1,1
566,45,104,46,3,5,32,1,0,1,1,1,1
481,40,82,27,2,9,32,1,0,2,1,1,1
1442,40,113,45,3,8,35,1,1,2,3,3,3
788,40,100,23,2,15,32,1,0,3,2,2,2
644,42,101,38,2,11,33,1,0,3,1,1,1
477,45,100,33,2,9,31,1,0,3,1,1,1
664,60,82,30,3,10,34,1,1,3,1,1,1
873,44,109,25,2,12,28,1,0,1,2,2,2
1000,40,107,32,2,17,35,1,0,3,2,2,2
