wage,hours,IQ,KWW,educ,exper,age,married,urban,sibs,brthord,meduc,feduc
905,45,109,41,3,11,36,1,1,3,2,2,2
1011,40,104,43,2,20,37,1,1,0,2,2,2
1155,45,85,39,2,14,34,1,1,2,3,3,3
1025,40,104,25,2,12,29,1,1,3,2,2,2
1001,40,109,48,2,20,37,1,1,1,2,2,2
796,48,119,31,3,16,37,1,1,3,2,2,2
1230,50,96,33,3,11,30,1,1,3,3,3,3
1000,45,103,29,3,8,32,1,1,3,2,2,2
2067,40,106,41,3,12,33,1,1,2,3,3,3
951,40,86,33,2,13,31,1,1,3,2,2,2
1151,48,87,41,2,18,38,1,1,2,3,3,3
841,44,106,40,2,15,31,1,1,3,2,2,2
400,70,100,43,2,12,32,1,1,3,1,1,1
1175,45,111,38,2,17,34,1,1,0,3,3,3
1442,40,114,38,2,16,33,1,1,2,3,3,3
538,55,98,45,3,5,34,1,1,2,1,1,1
750,60,74,23,2,13,30,1,1,3,1,1,1
841,48,110,37,3,13,37,0,1,1,2,2,2
700,50,130,29,3,14,38,1,1,1,1,1,1
800,45,98,31,2,16,33,1,0,3,2,2,2
1250,40,125,27,3,9,30,1,1,3,3,3,3
1105,40,104,29,3,5,29,1,1,3,3,3,3
475,52,98,33,3,12,30,0,1,3,1,1,1
762,58,104,37,3,6,33,1,0,2,2,2,2
721,40,134,38,3,9,30,0,1,3,1,1,1
800,50,92,28,2,18,34,1,1,0,2,2,2
824,42,92,37,2,19,38,1,1,1,2,2,2
1400,42,108,38,3,7,31,1,1,2,3,3,3
668,43,109,29,2,11,29,1,0,2,1,1,1
1111,40,103,33,3,13,31,1,0,3,3,3,3
962,40,120,25,3,6,28,1,0,3,2,2,2
1010,50,104,37,2,15,38,1,0,3,2,2,2
600,40,96,22,2,7,29,1,1,3,1,1,1
850,44,115,37,2,11,29,1,1,3,2,2,2
793,40,96,43,2,17,36,1,0,3,2,2,2
670,50,108,43,2,14,34,1,1,3,1,1,1
876,45,116,35,3,10,29,1,1,2,2,2,2
1223,40,107,34,2,7,28,1,0,1,3,3,3
910,30,95,27,2,16,35,1,1,2,2,2,2
1206,40,110,37,2,16,38,1,1,1,3,3,3
745,40,94,40,3,17,36,0,0,2,1,1,1
550,40,110,35,3,15,38,1,0,2,1,1,1
615,40,100,31,3,9,30,1,0,3,1,1,1
879,70,90,43,2,17,35,0,1,1,2,2,2
465,43,84,33,3,10,29,1,1,3,1,1,1
1100,40,92,37,3,21,38,1,1,3,3,3,3
641,45,125,44,3,9,37,1,1,1,1,1,1
950,40,98,40,2,11,30,1,1,3,2,2,2
375,60,75,24,2,12,30,0,0,3,1,1,1
673,40,91,29,2,7,38,1,0,0,1,1,1
692,50,120,34,2,17,35,1,0,3,1,1,1
1111,40,98,32,3,10,29,1,1,3,3,3,3
1368,45,107,31,3,11,33,1,1,2,3,3,3
1250,60,115,40,2,19,38,1,1,1,3,3,3
1575,40,117,28,2,13,30,1,1,3,3,3,3
758,38,126,42,3,10,28,0,1,2,2,2,2
489,55,104,47,3,20,38,1,1,2,1,1,1
1126,40,116,33,2,5,31,1,1,3,3,3,3
500,70,83,20,2,13,32,1,1,3,1,1,1
1200,50,84,13,2,13,32,1,1,3,3,3,3
565,45,82,30,2,15,33,1,0,3,1,1,1
1920,40,109,32,2,13,31,1,0,0,3,3,3
684,45,111,25,3,7,29,1,1,3,1,1,1
233,60,96,32,3,7,30,1,0,3,1,1,1
975,40,101,33,3,12,30,1,0,3,2,2,2
1366,40,90,35,2,13,30,1,1,3,3,3,3
700,40,120,38,3,10,29,1,1,1,1,1,1
1200,40,108,29,2,16,33,1,1,3,3,3,3
1161,40,99,43,3,16,36,1,1,0,3,3,3
1026,45,85,46,2,4,38,1,1,1,2,2,2
1111,45,118,43,3,11,32,1,1,3,3,3,3
1154,40,109,42,3,12,34,1,1,0,3,3,3
310,40,104,37,3,10,33,0,0,2,1,1,1
1000,40,96,34,3,9,31,0,1,3,2,2,2
350,40,109,48,2,14,36,1,0,1,1,1,1
765,45,94,38,2,17,37,1,0,3,2,2,2
938,50,130,39,3,15,33,1,0,3,2,2,2
2099,55,119,38,3,10,32,1,1,0,3,3,3
350,40,74,24,2,14,32,1,1,3,1,1,1
940,48,104,25,2,13,32,1,1,3,2,2,2
1202,40,124,23,3,11,28,1,1,2,3,3,3
450,40,94,29,3,9,31,1,0,1,1,1,1
1058,40,120,44,3,16,37,1,0,3,3,3,3
318,40,67,35,2,16,36,1,1,3,1,1,1
556,40,69,26,2,13,34,0,1,3,1,1,1
958,60,98,42,2,11,28,1,1,0,2,2,2
995,40,92,23,2,22,38,1,1,3,2,2,2
606,45,100,39,3,6,30,0,0,1,1,1,1
1377,37,118,48,3,15,36,1,1,2,3,3,3
1250,32,98,40,2,17,33,1,1,0,3,3,3
1082,40,111,44,3,20,36,1,1,3,3,3,3
913,40,101,33,3,5,31,1,1,2,2,2,2
884,46,120,45,3,4,36,1,0,2,2,2,2
698,43,97,33,2,10,29,1,1,2,1,1,1
812,40,131,44,3,9,30,0,0,1,2,2,2
815,40,114,25,2,15,31,1,0,2,2,2,2
600,80,116,36,2,20,38,1,0,3,1,1,1
1000,65,93,32,2,11,29,1,1,3,2,2,2
500,40,98,26,3,14,32,1,0,3,1,1,1
800,50,110,35,3,8,28,1,1,3,2,2,2
766,40,109,31,2,17,35,1,0,3,2,2,2
750,43,94,38,3,12,33,1,0,1,1,1,1
795,52,89,35,2,16,34,1,1,3,2,2,2
723,40,102,44,2,12,30,1,1,3,1,1,1
1039,40,113,49,3,12,34,1,1,1,2,2,2
1162,45,89,39,2,11,37,1,1,3,3,3,3
1270,40,104,34,3,8,31,1,1,3,3,3,3
350,45,116,36,3,5,33,1,1,2,1,1,1
963,40,85,32,3,9,28,1,1,3,2,2,2
802,40,99,26,2,13,29,1,1,3,2,2,2
751,40,114,37,3,9,28,1,1,2,1,1,1
866,40,114,48,3,15,37,1,1,3,2,2,2
675,40,77,42,2,20,38,1,1,3,1,1,1
375,40,89,24,3,9,30,1,1,3,1,1,1
1442,40,132,39,3,8,33,1,1,3,3,3,3
550,56,99,42,2,17,36,1,1,1,1,1,1
950,44,96,26,3,8,32,1,1,1,2,2,2
1679,55,127,45,3,10,32,1,1,1,3,3,3
1250,40,102,30,3,13,30,1,1,3,3,3,3
1442,40,110,40,3,13,29,1,1,1,3,3,3
865,40,130,39,3,5,30,1,1,3,2,2,2
1000,40,101,36,2,16,35,1,1,1,2,2,2
852,44,89,36,2,13,32,1,1,3,2,2,2
770,40,80,25,2,16,35,1,1,1,2,2,2
1329,55,115,56,3,10,36,1,1,1,3,3,3
577,55,108,47,3,4,31,1,1,2,1,1,1
1040,40,101,38,2,19,38,1,1,3,2,2,2
600,40,115,40,3,7,28,0,1,3,1,1,1
480,40,76,29,2,17,35,0,1,3,1,1,1
988,48,91,39,2,15,36,1,1,1,2,2,2
478,45,90,35,2,19,34,1,1,2,1,1,1
485,40,120,43,2,11,30,1,1,3,1,1,1
705,40,89,32,2,19,36,1,1,0,1,1,1
1550,40,104,47,2,16,34,1,0,3,3,3,3
960,40,107,23,2,11,29,1,1,3,2,2,2
1346,40,112,39,3,14,35,1,1,0,3,3,3
1201,50,98,38,2,17,36,1,0,3,3,3,3
543,45,90,31,3,5,38,1,1,1,1,1,1
450,40,63,26,2,12,31,1,1,3,1,1,1
586,56,98,41,2,18,35,1,1,2,1,1,1
705,40,76,32,2,13,37,1,1,3,1,1,1
1282,45,97,48,3,4,32,1,1,3,3,3,3
556,40,127,44,3,6,31,1,1,2,1,1,1
1200,40,109,42,3,7,33,1,1,2,3,3,3
1053,40,90,33,2,18,37,1,0,1,2,2,2
1602,45,111,40,3,10,31,1,0,1,3,3,3
1500,60,124,20,3,6,29,1,0,2,3,3,3
1682,50,107,41,3,15,32,1,1,0,3,3,3
843,40,102,32,3,8,29,1,0,1,2,2,2
409,40,93,26,2,17,38,0,0,0,1,1,1
1004,40,81,36,2,17,34,1,0,1,2,2,2
650,40,99,36,2,13,30,1,0,1,1,1,1
769,40,98,37,3,8,35,0,1,0,2,2,2
495,40,88,30,2,6,31,1,1,2,1,1,1
2500,60,82,41,2,21,38,1,0,3,3,3,3
1212,40,95,36,2,6,38,1,0,3,3,3,3
1500,40,123,43,3,9,32,1,1,1,3,3,3
1333,45,103,30,3,7,34,1,1,3,3,3,3
2162,40,124,48,3,10,32,1,1,1,3,3,3
797,41,89,38,2,10,36,1,0,1,2,2,2
400,40,88,34,2,14,32,1,1,3,1,1,1
1744,43,106,41,3,8,29,1,1,1,3,3,3
630,40,103,30,3,14,32,1,0,0,1,1,1
445,40,91,40,2,11,32,1,0,0,1,1,1
779,40,85,30,2,14,37,1,1,3,2,2,2
377,40,83,32,2,9,36,0,1,1,1,1,1
1122,60,102,54,3,7,32,1,1,2,3,3,3
1386,40,97,38,2,17,37,1,1,1,3,3,3
1539,40,115,38,3,7,31,1,1,2,3,3,3
1154,40,117,38,3,11,35,1,1,3,3,3,3
962,50,105,45,3,15,37,1,1,3,2,2,2
808,50,101,44,3,8,38,1,0,3,2,2,2
1442,40,113,36,3,14,36,1,1,2,3,3,3
1091,50,88,31,3,13,37,1,1,3,3,3,3
350,40,93,41,2,16,33,0,1,1,1,1,1
1026,45,113,27,3,9,30,1,1,2,2,2,2
577,40,106,43,3,11,33,0,1,3,1,1,1
1333,60,106,38,3,5,30,1,1,2,3,3,3
915,55,114,36,2,17,37,1,1,1,2,2,2
1105,40,119,32,3,9,30,0,1,3,3,3,3
1000,40,89,40,2,17,38,1,1,3,2,2,2
1160,40,74,18,2,14,33,1,1,3,3,3,3
1001,34,77,22,2,12,29,1,1,3,2,2,2
713,40,75,25,2,5,36,1,1,3,1,1,1
929,40,97,28,3,12,30,1,1,2,2,2,2
400,50,68,35,2,4,31,1,1,3,1,1,1
403,45,98,37,2,5,30,1,1,2,1,1,1
621,43,84,24,2,14,31,1,0,3,1,1,1
726,45,93,32,2,16,36,1,0,3,1,1,1
500,40,69,18,2,21,38,1,1,3,1,1,1
600,40,127,44,2,8,28,0,0,2,1,1,1
962,40,97,42,2,15,34,1,0,3,2,2,2
1386,42,109,43,3,10,34,1,0,1,3,3,3
732,40,104,36,2,10,36,1,1,1,1,1,1
865,40,85,44,3,4,34,1,1,3,2,2,2
700,40,81,26,2,13,31,1,0,3,1,1,1
1300,40,78,40,3,12,33,1,1,2,3,3,3
829,40,98,33,2,15,36,1,1,3,2,2,2
827,40,105,29,3,7,30,1,1,2,2,2,2
500,44,87,25,3,5,31,1,1,3,1,1,1
1155,40,117,25,3,9,28,1,1,3,3,3,3
950,55,85,30,3,8,29,0,1,2,2,2,2
700,40,82,35,3,10,30,1,1,3,1,1,1
533,30,65,21,2,5,32,0,1,3,1,1,1
508,40,73,38,2,1,31,1,1,1,1,1,1
1354,40,119,49,3,13,35,0,0,2,3,3,3
1143,35,97,40,2,21,38,1,1,3,3,3,3
1250,44,96,32,2,19,38,1,1,2,3,3,3
905,40,102,31,2,17,37,1,0,3,2,2,2
1559,40,103,32,2,17,34,1,1,3,3,3,3
923,40,118,36,3,8,35,1,1,3,2,2,2
800,25,75,37,3,14,38,1,1,0,2,2,2
583,48,94,35,3,10,37,1,0,2,1,1,1
797,55,90,36,3,11,33,1,1,3,2,2,2
1371,40,128,50,3,8,36,1,0,1,3,3,3
1270,40,84,40,2,11,30,1,1,2,3,3,3
1832,40,97,38,2,16,36,1,1,1,3,3,3
1746,40,131,41,3,9,33,1,1,3,3,3,3
520,40,126,23,3,8,30,1,1,3,1,1,1
931,80,108,40,3,4,36,1,1,3,2,2,2
812,45,115,46,3,11,34,1,1,1,2,2,2
866,40,111,44,3,16,35,1,1,1,2,2,2
500,40,101,31,3,12,32,1,0,2,1,1,1
1384,50,114,48,3,12,37,1,1,1,3,3,3
528,55,116,40,3,5,30,1,1,3,1,1,1
1602,60,124,36,3,12,37,1,1,1,3,3,3
1000,40,121,35,3,6,33,1,1,2,2,2,2
1699,40,96,19,2,10,29,0,1,2,3,3,3
1699,40,100,40,2,11,33,1,1,1,3,3,3
1107,40,112,38,2,12,38,1,1,3,3,3,3
1250,40,95,23,2,12,32,1,1,2,3,3,3
900,40,110,35,2,6,28,0,1,1,2,2,2
1874,48,64,37,2,22,38,1,1,3,3,3,3
900,40,119,39,3,8,30,1,0,1,2,2,2
1710,45,118,40,3,12,38,1,1,1,3,3,3
1260,45,79,39,2,19,37,1,0,3,3,3,3
751,40,96,42,2,9,38,1,0,1,1,1,1
1250,40,78,36,2,16,33,1,1,3,3,3,3
857,65,99,41,2,18,38,1,1,2,2,2,2
1211,27,92,33,2,13,31,1,1,3,3,3,3
937,32,113,23,3,12,29,1,1,3,2,2,2
904,50,98,29,3,7,33,1,1,3,2,2,2
872,45,115,30,3,7,29,1,1,3,2,2,2
950,40,96,38,2,14,35,1,1,1,2,2,2
673,40,92,34,3,6,31,1,1,3,1,1,1
800,40,115,38,2,20,38,1,0,3,2,2,2
1924,40,105,42,3,14,36,1,0,0,3,3,3
1092,44,110,34,3,15,36,1,1,3,3,3,3
1025,40,110,30,3,9,30,1,0,3,2,2,2
800,40,105,42,3,12,37,1,0,3,2,2,2
884,40,108,40,3,9,35,1,1,3,2,2,2
1200,40,79,32,3,9,32,1,1,0,3,3,3
664,40,105,30,2,8,29,1,1,3,1,1,1
1111,45,90,47,2,18,37,1,1,3,3,3,3
850,43,111,38,3,8,34,1,1,3,2,2,2
866,40,85,26,2,11,30,1,0,3,2,2,2
680,40,86,35,2,13,32,0,0,3,1,1,1
693,40,68,38,2,11,35,1,0,3,1,1,1
2308,40,116,42,3,8,38,1,0,3,3,3,3
1500,40,101,38,3,13,32,1,1,3,3,3,3
801,48,100,30,3,6,29,1,1,2,2,2,2
889,36,116,37,2,12,28,1,1,1,2,2,2
1127,40,98,45,2,17,36,1,1,1,3,3,3
525,40,100,22,3,5,31,1,0,1,1,1,1
1104,54,96,39,2,11,29,1,0,1,3,3,3
1384,50,104,42,3,8,31,1,0,3,3,3,3
370,32,73,31,2,13,31,1,0,3,1,1,1
402,40,76,28,2,9,28,1,1,3,1,1,1
418,40,76,26,2,12,31,1,0,0,1,1,1
950,40,81,29,2,16,35,1,0,3,2,2,2
600,40,87,15,2,20,36,1,0,0,1,1,1
925,40,75,27,2,12,30,1,0,2,2,2,2
606,40,86,19,2,13,30,1,0,3,1,1,1
425,40,86,17,2,7,30,1,0,3,1,1,1
340,50,104,41,3,4,31,1,1,3,1,1,1
692,50,95,21,2,16,34,1,1,2,1,1,1
987,40,96,23,2,11,29,1,0,1,2,2,2
616,55,104,41,2,16,35,1,1,3,1,1,1
1026,60,105,34,3,12,35,1,1,3,2,2,2
808,40,106,34,2,4,29,1,1,1,2,2,2
808,50,101,34,3,8,30,1,1,1,2,2,2
788,40,96,42,2,13,36,1,1,3,2,2,2
850,40,105,34,2,6,33,1,1,1,2,2,2
1418,45,102,44,2,19,36,1,1,2,3,3,3
260,40,75,35,2,21,37,1,0,3,1,1,1
562,55,90,46,3,4,38,1,0,1,1,1,1
357,70,115,37,3,5,30,1,1,3,1,1,1
1009,40,118,37,3,11,32,1,0,0,2,2,2
1442,40,108,40,2,17,36,1,1,1,3,3,3
651,40,76,30,2,11,29,1,1,3,1,1,1
754,40,55,23,2,13,33,1,0,2,1,1,1
503,40,84,14,2,11,30,0,1,3,1,1,1
937,40,104,37,2,14,32,1,0,1,2,2,2
624,40,92,40,2,18,36,1,0,2,1,1,1
750,40,83,27,2,4,32,1,0,3,1,1,1
540,40,70,25,2,12,29,1,0,3,1,1,1
642,35,87,26,3,9,30,1,0,3,1,1,1
400,50,96,38,3,6,28,0,0,3,1,1,1
513,40,104,40,3,8,33,1,0,3,1,1,1
894,40,104,35,3,7,35,1,0,3,2,2,2
1282,60,96,24,3,7,32,1,1,3,3,3,3
485,40,89,24,2,10,30,0,0,3,1,1,1
769,45,105,29,2,16,33,1,0,3,2,2,2
618,40,84,39,3,6,31,0,1,3,1,1,1
380,50,106,28,2,15,30,1,0,2,1,1,1
300,24,83,45,2,16,37,1,1,3,1,1,1
1065,65,104,39,3,10,34,1,1,2,3,3,3
700,45,99,40,2,15,32,1,0,3,1,1,1
494,40,74,30,2,16,34,1,0,3,1,1,1
890,48,100,40,2,4,31,1,0,0,2,2,2
520,40,86,28,2,15,31,1,0,0,1,1,1
891,40,90,36,2,16,32,1,0,3,2,2,2
500,44,107,40,2,21,38,1,0,2,1,1,1
1473,40,110,48,3,15,36,1,0,1,3,3,3
1000,44,103,37,2,9,29,1,1,0,2,2,2
600,40,114,36,3,5,30,1,1,2,1,1,1
629,60,93,32,2,6,30,1,0,3,1,1,1
481,40,82,27,2,9,32,1,0,2,1,1,1
1442,40,113,45,3,8,35,1,1,2,3,3,3
645,45,93,39,2,11,35,1,0,3,1,1,1
1202,40,102,32,3,10,31,1,1,3,3,3,3
873,44,109,25,2,12,28,1,0,1,2,2,2
