wage,hours,IQ,KWW,educ,exper,age,married,urban,sibs,brthord,meduc,feduc
1160,40,92,32,2,8,31,1,0,3,3,3,3
723,40,98,34,2,15,38,1,1,1,1,1,1
525,40,106,31,2,12,30,1,0,1,1,1,1
670,45,117,33,2,10,30,1,0,3,1,1,1
500,45,90,47,2,19,37,1,0,0,1,1,1
1081,40,92,34,3,8,30,1,1,3,3,3,3
575,40,85,32,3,6,30,1,0,1,1,1,1
623,45,98,34,3,7,30,1,0,3,1,1,1
1160,40,84,35,2,17,38,1,0,3,3,3,3
500,55,86,22,2,11,29,1,0,3,1,1,1
500,50,97,34,2,20,37,1,0,2,1,1,1
1250,40,117,45,3,10,33,1,1,1,3,3,3
1014,55,110,42,3,13,30,0,1,1,2,2,2
1250,32,104,32,3,13,33,1,1,3,3,3,3
913,40,110,26,3,4,29,1,1,3,2,2,2
1346,40,99,33,3,9,30,1,1,2,3,3,3
445,40,80,31,2,19,38,1,0,3,1,1,1
1250,40,117,31,3,7,28,1,1,1,3,3,3
794,40,114,36,3,9,29,1,1,1,2,2,2
500,30,90,46,3,10,38,1,0,3,1,1,1
520,50,107,30,3,6,29,1,0,3,1,1,1
1155,60,106,46,3,10,37,1,1,3,3,3,3
2162,40,116,38,3,9,31,1,1,2,3,3,3
923,50,123,44,3,8,31,1,1,1,2,2,2
1115,40,118,40,3,12,33,1,1,1,3,3,3
937,40,102,36,2,16,35,1,1,3,2,2,2
978,48,104,36,2,19,36,1,1,3,2,2,2
1063,40,90,38,2,14,32,1,1,2,3,3,3
935,44,97,27,2,10,29,1,1,2,2,2,2
1082,55,95,40,2,11,29,1,1,2,3,3,3
1155,40,109,49,3,13,38,1,0,3,3,3,3
622,45,119,48,3,12,33,1,1,0,1,1,1
841,40,102,38,3,10,29,1,1,3,2,2,2
587,38,117,40,3,8,29,1,0,3,1,1,1
1924,45,112,40,3,17,38,1,1,1,3,3,3
417,48,131,39,2,7,28,0,1,1,1,1,1
1154,40,98,35,3,18,37,1,1,1,3,3,3
1070,40,124,41,3,4,32,1,1,0,3,3,3
1202,40,125,30,3,10,29,1,1,2,3,3,3
711,45,100,38,3,13,36,1,1,1,1,1,1
1202,40,84,21,3,6,31,1,1,2,3,3,3
1000,40,102,46,3,13,35,1,1,3,2,2,2
490,49,82,33,3,7,31,0,1,2,1,1,1
1000,40,112,47,3,15,35,1,1,3,2,2,2
1586,40,127,48,3,16,37,1,1,3,3,3,3
3078,65,120,50,3,12,36,1,1,1,3,3,3
906,40,120,40,3,16,37,1,1,3,2,2,2
952,40,99,34,3,10,31,1,1,1,2,2,2
571,40,78,33,3,10,29,0,1,3,1,1,1
1444,40,120,50,3,12,37,1,1,1,3,3,3
1075,40,103,31,2,17,33,1,1,3,3,3,3
1250,40,106,36,2,14,35,1,1,3,3,3,3
620,40,99,22,2,10,29,1,1,3,1,1,1
800,40,88,29,2,21,37,1,1,3,2,2,2
1050,40,119,37,3,7,37,0,1,2,2,2,2
654,50,121,49,3,12,34,1,1,1,1,1,1
1924,50,99,48,3,16,37,1,1,0,3,3,3
1202,40,101,40,3,15,37,1,1,3,3,3,3
666,70,117,34,3,8,32,1,1,0,1,1,1
756,40,78,29,3,9,31,1,1,2,2,2,2
1011,40,104,43,2,20,37,1,1,0,2,2,2
1155,45,85,39,2,14,34,1,1,2,3,3,3
1001,40,109,48,2,20,37,1,1,1,2,2,2
2067,40,106,41,3,12,33,1,1,2,3,3,3
912,40,96,32,3,11,30,1,1,2,2,2,2
951,40,86,33,2,13,31,1,1,3,2,2,2
841,44,106,40,2,15,31,1,1,3,2,2,2
1175,45,111,38,2,17,34,1,1,0,3,3,3
781,40,89,24,2,13,30,1,1,3,2,2,2
700,50,130,29,3,14,38,1,1,1,1,1,1
1346,50,108,51,3,9,36,1,1,1,3,3,3
800,45,98,31,2,16,33,1,0,3,2,2,2
762,58,104,37,3,6,33,1,0,2,2,2,2
800,50,92,28,2,18,34,1,1,0,2,2,2
824,42,92,37,2,19,38,1,1,1,2,2,2
1400,42,108,38,3,7,31,1,1,2,3,3,3
668,43,109,29,2,11,29,1,0,2,1,1,1
1111,40,103,33,3,13,31,1,0,3,3,3,3
962,40,120,25,3,6,28,1,0,3,2,2,2
729,47,122,40,3,6,34,1,1,3,1,1,1
850,44,115,37,2,11,29,1,1,3,2,2,2
670,40,88,27,2,9,29,1,1,3,1,1,1
1442,40,123,42,3,14,38,1,0,2,3,3,3
841,40,109,45,3,13,36,1,0,3,2,2,2
1223,40,107,34,2,7,28,1,0,1,3,3,3
910,30,95,27,2,16,35,1,1,2,2,2,2
750,40,104,36,2,15,33,1,0,0,1,1,1
745,40,94,40,3,17,36,0,0,2,1,1,1
900,40,103,38,2,15,37,1,0,3,2,2,2
550,40,110,35,3,15,38,1,0,2,1,1,1
909,40,95,39,3,6,31,1,1,2,2,2,2
984,40,108,39,3,17,37,1,1,3,2,2,2
833,60,101,47,2,15,37,1,1,3,2,2,2
879,70,90,43,2,17,35,0,1,1,2,2,2
465,43,84,33,3,10,29,1,1,3,1,1,1
1100,40,92,37,3,21,38,1,1,3,3,3,3
1212,40,129,33,3,9,32,0,1,3,3,3,3
950,40,98,40,2,11,30,1,1,3,2,2,2
938,44,108,41,2,19,38,1,1,0,2,2,2
1250,40,114,37,3,8,30,1,1,3,3,3,3
375,60,75,24,2,12,30,0,0,3,1,1,1
654,50,113,38,3,1,33,1,0,1,1,1,1
692,50,120,34,2,17,35,1,0,3,1,1,1
1368,45,107,31,3,11,33,1,1,2,3,3,3
1282,45,121,39,3,7,32,1,1,2,3,3,3
1250,60,115,40,2,19,38,1,1,1,3,3,3
1346,40,134,42,3,15,35,1,1,2,3,3,3
854,48,120,38,3,8,29,0,1,2,2,2,2
947,48,104,41,3,8,35,1,0,3,2,2,2
758,38,126,42,3,10,28,0,1,2,2,2,2
1126,40,116,33,2,5,31,1,1,3,3,3,3
500,70,83,20,2,13,32,1,1,3,1,1,1
565,45,82,30,2,15,33,1,0,3,1,1,1
1920,40,109,32,2,13,31,1,0,0,3,3,3
684,45,111,25,3,7,29,1,1,3,1,1,1
774,40,94,33,2,20,37,1,0,1,2,2,2
233,60,96,32,3,7,30,1,0,3,1,1,1
1366,40,90,35,2,13,30,1,1,3,3,3,3
2137,40,120,48,3,16,37,1,1,3,3,3,3
700,40,120,38,3,10,29,1,1,1,1,1,1
1026,45,85,46,2,4,38,1,1,1,2,2,2
1111,45,118,43,3,11,32,1,1,3,3,3,3
625,50,115,31,2,12,31,1,1,2,1,1,1
1154,40,109,42,3,12,34,1,1,0,3,3,3
310,40,104,37,3,10,33,0,0,2,1,1,1
350,40,109,48,2,14,36,1,0,1,1,1,1
790,40,115,34,2,15,34,1,0,3,2,2,2
477,60,71,32,2,12,30,1,0,3,1,1,1
2099,55,119,38,3,10,32,1,1,0,3,3,3
1202,40,124,23,3,11,28,1,1,2,3,3,3
1058,40,120,44,3,16,37,1,0,3,3,3,3
1000,40,96,40,2,15,37,1,1,3,2,2,2
318,40,67,35,2,16,36,1,1,3,1,1,1
958,60,98,42,2,11,28,1,1,0,2,2,2
1600,50,109,44,3,16,33,1,0,2,3,3,3
1522,46,102,37,2,15,37,1,0,3,3,3,3
1075,40,115,28,3,9,30,1,0,2,3,3,3
1200,50,99,37,2,11,28,1,1,3,3,3,3
1377,37,118,48,3,15,36,1,1,2,3,3,3
874,55,132,37,3,8,33,1,0,2,2,2,2
625,40,108,26,3,11,30,1,1,3,1,1,1
1250,32,98,40,2,17,33,1,1,0,3,3,3
693,40,79,36,2,18,38,1,0,3,1,1,1
615,50,99,49,3,16,38,1,0,2,1,1,1
884,46,120,45,3,4,36,1,0,2,2,2,2
812,40,131,44,3,9,30,0,0,1,2,2,2
549,49,79,23,2,11,32,0,0,3,1,1,1
1300,35,100,38,2,13,31,1,1,3,3,3,3
1539,40,112,42,2,15,32,1,0,3,3,3,3
721,40,105,22,2,11,30,1,0,3,1,1,1
1058,40,85,48,2,18,35,1,1,2,1,3,3
940,40,71,20,2,9,29,1,0,2,2,2,2
1417,38,88,36,3,9,32,0,1,2,3,3,3
500,40,98,26,3,14,32,1,0,3,1,1,1
800,50,110,35,3,8,28,1,1,3,2,2,2
766,40,109,31,2,17,35,1,0,3,2,2,2
795,52,89,35,2,16,34,1,1,3,2,2,2
1039,40,113,49,3,12,34,1,1,1,2,2,2
200,55,103,38,2,11,32,1,1,3,1,1,1
575,40,96,31,2,17,35,1,1,2,1,1,1
1162,45,89,39,2,11,37,1,1,3,3,3,3
350,45,116,36,3,5,33,1,1,2,1,1,1
963,40,85,32,3,9,28,1,1,3,2,2,2
642,45,93,18,2,12,30,1,1,1,1,1,1
751,40,114,37,3,9,28,1,1,2,1,1,1
488,40,103,40,3,5,31,1,1,1,1,1,1
1400,40,92,34,2,15,36,1,1,2,3,3,3
940,45,98,41,3,10,31,1,1,2,2,2,2
866,40,114,48,3,15,37,1,1,3,2,2,2
675,40,77,42,2,20,38,1,1,3,1,1,1
325,40,93,44,3,10,33,1,1,1,1,1,1
1442,40,132,39,3,8,33,1,1,3,3,3,3
1322,40,128,43,3,7,33,1,1,0,3,3,3
1634,40,95,48,2,18,38,1,1,3,3,3,3
417,40,80,30,2,8,30,0,1,3,1,1,1
472,45,71,24,2,9,32,1,1,3,1,1,1
666,50,89,28,2,16,34,1,1,3,1,1,1
1679,55,127,45,3,10,32,1,1,1,3,3,3
1039,40,114,43,3,1,31,0,1,3,2,2,2
1250,40,102,30,3,13,30,1,1,3,3,3,3
760,40,88,34,2,12,31,1,1,2,2,2,2
1154,42,88,32,2,14,29,1,1,2,3,3,3
1602,60,110,45,3,14,37,1,1,3,3,3,3
1000,40,101,36,2,16,35,1,1,1,2,2,2
852,44,89,36,2,13,32,1,1,3,2,2,2
770,40,80,25,2,16,35,1,1,1,2,2,2
600,40,115,40,3,7,28,0,1,3,1,1,1
1000,40,93,26,2,11,29,1,1,3,2,2,2
988,48,91,39,2,15,36,1,1,1,2,2,2
705,40,89,32,2,19,36,1,1,0,1,1,1
1000,40,100,42,2,16,32,1,1,2,2,2,2
1346,40,112,39,3,14,35,1,1,0,3,3,3
961,40,76,17,2,13,31,0,1,3,2,2,2
1346,45,60,34,3,8,31,1,1,2,3,3,3
507,55,110,36,3,10,32,1,1,2,1,1,1
586,56,98,41,2,18,35,1,1,2,1,1,1
556,40,127,44,3,6,31,1,1,2,1,1,1
1200,40,109,42,3,7,33,1,1,2,3,3,3
1000,48,105,39,2,11,28,1,0,0,2,2,2
1602,45,111,40,3,10,31,1,0,1,3,3,3
1682,50,107,41,3,15,32,1,1,0,3,3,3
750,40,110,45,3,13,35,1,1,2,1,1,1
843,40,102,32,3,8,29,1,0,1,2,2,2
409,40,93,26,2,17,38,0,0,0,1,1,1
761,48,95,44,2,14,38,1,1,1,2,2,2
1212,40,95,36,2,6,38,1,0,3,3,3,3
390,59,74,26,3,10,30,1,1,3,1,1,1
1500,40,123,43,3,9,32,1,1,1,3,3,3
460,40,92,22,2,16,36,1,1,3,1,1,1
945,40,87,41,2,12,38,1,1,2,2,2,2
1333,45,112,50,3,14,38,1,1,1,3,3,3
2162,40,124,48,3,10,32,1,1,1,3,3,3
797,41,89,38,2,10,36,1,0,1,2,2,2
400,40,88,34,2,14,32,1,1,3,1,1,1
1744,43,106,41,3,8,29,1,1,1,3,3,3
660,42,101,34,3,12,31,1,1,0,1,1,1
779,40,85,30,2,14,37,1,1,3,2,2,2
560,44,70,34,2,16,35,1,1,2,1,1,1
453,50,94,34,2,9,30,1,0,3,1,1,1
1386,40,97,38,2,17,37,1,1,1,3,3,3
1539,40,115,38,3,7,31,1,1,2,3,3,3
962,50,105,45,3,15,37,1,1,3,2,2,2
722,55,113,36,3,8,38,0,1,1,1,1,1
480,40,83,37,2,9,37,1,1,3,1,1,1
808,50,101,44,3,8,38,1,0,3,2,2,2
1026,45,113,27,3,9,30,1,1,2,2,2,2
910,40,82,26,3,5,30,1,1,3,2,2,2
1000,40,89,40,2,17,38,1,1,3,2,2,2
1160,40,74,18,2,14,33,1,1,3,3,3,3
400,50,68,35,2,4,31,1,1,3,1,1,1
1241,40,83,51,3,9,33,1,1,2,3,3,3
1065,40,97,40,2,21,36,1,1,1,3,3,3
940,45,102,30,3,15,30,1,1,2,2,2,2
812,40,81,20,2,17,34,1,1,2,2,2,2
575,40,86,20,2,12,33,1,1,3,1,1,1
621,43,84,24,2,14,31,1,0,3,1,1,1
726,45,93,32,2,16,36,1,0,3,1,1,1
500,40,69,18,2,21,38,1,1,3,1,1,1
865,40,66,30,2,10,30,1,1,3,2,2,2
1386,42,109,43,3,10,34,1,0,1,3,3,3
732,40,104,36,2,10,36,1,1,1,1,1,1
865,40,85,44,3,4,34,1,1,3,2,2,2
975,40,87,12,2,20,37,1,0,3,2,2,2
500,44,87,25,3,5,31,1,1,3,1,1,1
1155,40,117,25,3,9,28,1,1,3,3,3,3
950,55,85,30,3,8,29,0,1,2,2,2,2
1710,45,114,39,3,7,32,1,1,1,3,3,3
3078,30,107,23,3,11,29,1,1,2,3,3,3
508,40,73,38,2,1,31,1,1,1,1,1,1
1354,40,119,49,3,13,35,0,0,2,3,3,3
1143,35,97,40,2,21,38,1,1,3,3,3,3
962,40,110,34,2,16,33,1,1,2,2,2,2
905,40,102,31,2,17,37,1,0,3,2,2,2
926,55,64,22,2,18,38,1,1,3,2,2,2
923,40,118,36,3,8,35,1,1,3,2,2,2
879,40,118,41,3,1,31,1,1,1,2,2,2
800,25,75,37,3,14,38,1,1,0,2,2,2
1049,50,112,45,3,6,32,1,0,3,2,2,2
550,40,95,20,2,4,30,0,0,3,1,1,1
583,48,94,35,3,10,37,1,0,2,1,1,1
797,55,90,36,3,11,33,1,1,3,2,2,2
520,40,126,23,3,8,30,1,1,3,1,1,1
808,40,107,32,3,6,29,1,0,3,2,2,2
2137,45,108,45,3,11,36,1,1,2,3,3,3
692,50,92,49,3,9,38,1,1,0,1,1,1
931,80,108,40,3,4,36,1,1,3,2,2,2
1442,40,115,47,2,14,36,1,1,3,3,3,3
500,40,101,31,3,12,32,1,0,2,1,1,1
1384,50,114,48,3,12,37,1,1,1,3,3,3
528,55,116,40,3,5,30,1,1,3,1,1,1
1026,45,125,33,2,11,28,1,1,3,2,2,2
1843,48,109,38,3,11,32,1,1,3,3,3,3
1602,60,124,36,3,12,37,1,1,1,3,3,3
1000,40,121,35,3,6,33,1,1,2,2,2,2
737,48,103,37,2,7,30,1,1,3,1,1,1
1699,40,100,40,2,11,33,1,1,1,3,3,3
1025,48,104,30,3,6,32,1,1,2,2,2,2
625,40,73,24,2,1,31,1,1,3,1,1,1
855,40,99,44,2,19,36,1,1,1,2,2,2
1250,40,95,23,2,12,32,1,1,2,3,3,3
1130,40,109,40,3,4,38,1,0,1,3,3,3
962,40,112,46,3,8,37,1,1,2,2,2,2
1874,48,64,37,2,22,38,1,1,3,3,3,3
1573,55,90,28,2,5,30,1,1,3,3,3,3
900,40,119,39,3,8,30,1,0,1,2,2,2
1260,45,79,39,2,19,37,1,0,3,3,3,3
751,40,96,42,2,9,38,1,0,1,1,1,1
1001,48,137,36,3,11,33,1,0,3,2,2,2
1154,40,116,42,3,11,34,0,0,2,3,3,3
1250,40,78,36,2,16,33,1,1,3,3,3,3
937,32,113,23,3,12,29,1,1,3,2,2,2
872,45,115,30,3,7,29,1,1,3,2,2,2
1200,40,96,26,2,18,34,1,1,3,3,3,3
950,40,96,38,2,14,35,1,1,1,2,2,2
673,40,92,34,3,6,31,1,1,3,1,1,1
1084,45,95,38,3,17,37,1,1,1,3,3,3
800,40,115,38,2,20,38,1,0,3,2,2,2
855,40,109,36,2,17,36,1,0,3,2,2,2
864,40,87,38,2,15,31,1,0,1,2,2,2
1092,44,110,34,3,15,36,1,1,3,3,3,3
850,35,109,32,2,11,31,1,0,2,2,2,2
800,40,105,42,3,12,37,1,0,3,2,2,2
1049,44,122,39,3,7,33,1,0,3,2,2,2
800,40,122,38,3,10,31,0,1,3,2,2,2
875,40,92,32,2,8,29,0,1,3,2,2,2
666,40,104,32,2,10,29,1,0,2,1,1,1
923,40,110,39,3,15,37,1,0,2,2,2,2
788,40,99,20,2,10,28,1,1,3,2,2,2
866,40,85,26,2,11,30,1,0,3,2,2,2
875,36,95,22,2,16,38,0,0,3,2,2,2
700,38,85,36,2,13,32,1,1,3,1,1,1
1050,50,97,31,3,4,31,1,1,2,2,2,2
640,23,96,39,2,7,31,0,1,3,1,1,1
1076,38,106,42,2,19,36,1,1,1,3,3,3
750,50,103,36,3,1,37,1,0,1,1,1,1
855,40,118,41,3,6,33,1,0,3,2,2,2
525,40,100,22,3,5,31,1,0,1,1,1,1
1384,50,104,42,3,8,31,1,0,3,3,3,3
425,30,106,34,3,8,36,0,0,0,1,1,1
370,32,73,31,2,13,31,1,0,3,1,1,1
596,40,62,26,2,16,33,1,0,3,1,1,1
418,40,76,26,2,12,31,1,0,0,1,1,1
1133,40,106,44,3,13,36,1,0,1,3,3,3
681,40,94,24,2,18,35,0,1,3,1,1,1
600,40,87,15,2,20,36,1,0,0,1,1,1
425,40,86,17,2,7,30,1,0,3,1,1,1
340,50,104,41,3,4,31,1,1,3,1,1,1
692,50,95,21,2,16,34,1,1,2,1,1,1
575,40,116,37,2,11,29,1,0,1,1,1,1
817,40,101,38,3,11,32,1,1,1,2,2,2
987,40,96,23,2,11,29,1,0,1,2,2,2
616,55,104,41,2,16,35,1,1,3,1,1,1
1026,60,105,34,3,12,35,1,1,3,2,2,2
808,50,101,34,3,8,30,1,1,1,2,2,2
260,40,75,35,2,21,37,1,0,3,1,1,1
562,80,104,30,2,11,28,1,0,1,1,1,1
357,70,115,37,3,5,30,1,1,3,1,1,1
1442,40,108,40,2,17,36,1,1,1,3,3,3
754,40,55,23,2,13,33,1,0,2,1,1,1
503,40,84,14,2,11,30,0,1,3,1,1,1
624,40,92,40,2,18,36,1,0,2,1,1,1
750,40,83,27,2,4,32,1,0,3,1,1,1
900,40,98,36,3,1,30,1,0,3,2,2,2
642,35,87,26,3,9,30,1,0,3,1,1,1
400,50,96,38,3,6,28,0,0,3,1,1,1
900,40,80,34,2,15,38,1,0,3,2,2,2
513,40,104,40,3,8,33,1,0,3,1,1,1
1282,60,96,24,3,7,32,1,1,3,3,3,3
485,40,89,24,2,10,30,0,0,3,1,1,1
380,50,106,28,2,15,30,1,0,2,1,1,1
300,24,83,45,2,16,37,1,1,3,1,1,1
1070,40,91,42,2,13,30,1,1,1,3,3,3
1573,55,112,42,3,7,34,1,1,1,3,3,3
650,40,97,27,2,14,30,1,0,3,1,1,1
494,40,74,30,2,16,34,1,0,3,1,1,1
570,50,101,43,2,11,30,1,1,2,1,1,1
1444,40,109,33,3,11,29,1,1,2,3,3,3
1473,40,110,48,3,15,36,1,0,1,3,3,3
450,40,95,31,2,12,30,1,0,2,1,1,1
492,60,67,38,2,15,34,1,0,3,1,1,1
1562,40,97,28,3,7,32,1,1,3,3,3,3
960,40,83,25,3,14,32,1,1,3,2,2,2
481,40,82,27,2,9,32,1,0,2,1,1,1
1442,40,113,45,3,8,35,1,1,2,3,3,3
788,40,100,23,2,15,32,1,0,3,2,2,2
477,45,100,33,2,9,31,1,0,3,1,1,1
664,60,82,30,3,10,34,1,1,3,1,1,1
1202,40,102,32,3,10,31,1,1,3,3,3,3
538,45,77,22,2,12,28,1,0,3,1,1,1
873,44,109,25,2,12,28,1,0,1,2,2,2
