wage,hours,IQ,KWW,educ,exper,age,married,urban,sibs,brthord,meduc,feduc
971,40,95,42,3,5,37,1,1,1,2,2,2
525,40,99,40,2,9,34,1,1,2,1,1,1
550,46,95,44,2,18,35,1,1,1,1,1,1
623,45,98,34,3,7,30,1,0,3,1,1,1
500,50,97,34,2,20,37,1,0,2,1,1,1
740,50,84,31,2,23,38,1,0,3,1,1,1
1250,32,104,32,3,13,33,1,1,3,3,3,3
445,40,80,31,2,19,38,1,0,3,1,1,1
821,45,85,39,3,8,32,1,1,3,2,2,2
794,40,114,36,3,9,29,1,1,1,2,2,2
1924,50,112,47,3,9,38,1,1,3,3,3,3
923,50,123,44,3,8,31,1,1,1,2,2,2
826,40,114,40,3,20,37,1,1,3,2,2,2
937,40,102,36,2,16,35,1,1,3,2,2,2
978,48,104,36,2,19,36,1,1,3,2,2,2
1031,40,112,43,3,14,33,0,1,3,2,2,2
1272,40,107,39,2,10,30,1,1,3,3,3,3
1136,50,117,36,3,16,34,1,1,2,3,3,3
808,40,99,40,2,18,38,1,1,0,2,2,2
1082,55,95,40,2,11,29,1,1,2,3,3,3
930,40,126,44,3,10,31,0,1,3,2,2,2
1155,40,109,49,3,13,38,1,0,3,3,3,3
769,55,105,45,3,7,38,0,1,2,2,2,2
587,38,117,40,3,8,29,1,0,3,1,1,1
1058,40,89,28,2,7,29,1,1,2,3,3,3
417,48,131,39,2,7,28,0,1,1,1,1,1
1070,40,124,41,3,4,32,1,1,0,3,3,3
711,45,100,38,3,13,36,1,1,1,1,1,1
1202,40,84,21,3,6,31,1,1,2,3,3,3
490,49,82,33,3,7,31,0,1,2,1,1,1
865,40,111,38,3,11,31,1,1,3,2,2,2
1375,40,96,24,3,3,30,1,1,3,3,3,3
1586,40,127,48,3,16,37,1,1,3,3,3,3
1602,65,97,47,3,14,37,1,1,1,3,3,3
962,55,108,45,2,19,36,1,1,3,2,2,2
1075,40,103,31,2,17,33,1,1,3,3,3,3
1250,40,106,36,2,14,35,1,1,3,3,3,3
1016,40,72,18,2,14,37,1,1,3,2,2,2
800,40,88,29,2,21,37,1,1,3,2,2,2
654,50,121,49,3,12,34,1,1,1,1,1,1
781,50,112,33,2,8,30,1,1,2,2,2,2
1924,50,99,48,3,16,37,1,1,0,3,3,3
1202,40,101,40,3,15,37,1,1,3,3,3,3
905,45,109,41,3,11,36,1,1,3,2,2,2
890,70,73,46,2,6,31,1,1,3,2,2,2
812,40,98,42,2,10,29,0,1,3,2,2,2
1155,45,85,39,2,14,34,1,1,2,3,3,3
714,40,90,32,2,17,37,1,0,3,1,1,1
2067,40,106,41,3,12,33,1,1,2,3,3,3
912,40,96,32,3,11,30,1,1,2,2,2,2
951,40,86,33,2,13,31,1,1,3,2,2,2
711,45,110,38,3,8,32,1,1,3,1,1,1
1151,48,87,41,2,18,38,1,1,2,3,3,3
1202,40,100,40,2,18,37,1,1,0,3,3,3
1442,40,114,38,2,16,33,1,1,2,3,3,3
538,55,98,45,3,5,34,1,1,2,1,1,1
781,40,89,24,2,13,30,1,1,3,2,2,2
750,60,74,23,2,13,30,1,1,3,1,1,1
841,48,110,37,3,13,37,0,1,1,2,2,2
800,45,98,31,2,16,33,1,0,3,2,2,2
1250,40,125,27,3,9,30,1,1,3,3,3,3
475,52,98,33,3,12,30,0,1,3,1,1,1
762,58,104,37,3,6,33,1,0,2,2,2,2
800,50,92,28,2,18,34,1,1,0,2,2,2
824,42,92,37,2,19,38,1,1,1,2,2,2
1038,50,119,42,2,20,36,1,0,3,2,2,2
668,43,109,29,2,11,29,1,0,2,1,1,1
1100,40,91,41,2,18,36,1,0,2,3,3,3
1000,45,118,38,3,9,30,1,1,3,2,2,2
1111,40,103,33,3,13,31,1,0,3,3,3,3
850,44,115,37,2,11,29,1,1,3,2,2,2
793,40,96,43,2,17,36,1,0,3,2,2,2
1442,40,123,42,3,14,38,1,0,2,3,3,3
670,50,108,43,2,14,34,1,1,3,1,1,1
841,40,109,45,3,13,36,1,0,3,2,2,2
533,45,109,31,3,8,30,1,1,2,1,1,1
1206,40,110,37,2,16,38,1,1,1,3,3,3
745,40,94,40,3,17,36,0,0,2,1,1,1
550,40,110,35,3,15,38,1,0,2,1,1,1
909,40,95,39,3,6,31,1,1,2,2,2,2
769,40,100,34,2,18,36,1,0,1,2,2,2
833,60,101,47,2,15,37,1,1,3,2,2,2
1000,55,114,41,3,10,33,1,0,0,2,2,2
641,45,125,44,3,9,37,1,1,1,1,1,1
1250,40,114,37,3,8,30,1,1,3,3,3,3
562,40,99,25,2,18,34,0,0,1,1,1,1
654,50,113,38,3,1,33,1,0,1,1,1,1
692,50,120,34,2,17,35,1,0,3,1,1,1
1282,45,121,39,3,7,32,1,1,2,3,3,3
1424,50,96,47,3,15,37,1,1,2,3,3,3
888,50,105,36,3,9,32,0,1,2,2,2,2
947,48,104,41,3,8,35,1,0,3,2,2,2
1575,40,117,28,2,13,30,1,1,3,3,3,3
758,38,126,42,3,10,28,0,1,2,2,2,2
1442,40,112,42,2,19,36,1,1,3,3,3,3
1126,40,116,33,2,5,31,1,1,3,3,3,3
500,70,83,20,2,13,32,1,1,3,1,1,1
565,45,82,30,2,15,33,1,0,3,1,1,1
684,45,111,25,3,7,29,1,1,3,1,1,1
233,60,96,32,3,7,30,1,0,3,1,1,1
700,40,120,38,3,10,29,1,1,1,1,1,1
1161,40,99,43,3,16,36,1,1,0,3,3,3
729,60,80,31,2,16,34,1,1,3,1,1,1
1026,45,85,46,2,4,38,1,1,1,2,2,2
1111,45,118,43,3,11,32,1,1,3,3,3,3
1541,40,94,39,2,8,32,1,1,3,3,3,3
1154,40,109,42,3,12,34,1,1,0,3,3,3
310,40,104,37,3,10,33,0,0,2,1,1,1
1749,43,101,28,2,16,36,1,0,2,3,3,3
1000,40,96,34,3,9,31,0,1,3,2,2,2
818,47,92,41,2,16,38,1,0,3,2,2,2
938,50,130,39,3,15,33,1,0,3,2,2,2
2099,55,119,38,3,10,32,1,1,0,3,3,3
940,48,104,25,2,13,32,1,1,3,2,2,2
450,40,94,29,3,9,31,1,0,1,1,1,1
1058,40,120,44,3,16,37,1,0,3,3,3,3
958,60,98,42,2,11,28,1,1,0,2,2,2
995,40,92,23,2,22,38,1,1,3,2,2,2
606,45,100,39,3,6,30,0,0,1,1,1,1
1411,45,111,40,3,11,32,1,1,1,3,3,3
1346,40,106,38,3,15,37,1,1,1,3,3,3
1377,37,118,48,3,15,36,1,1,2,3,3,3
874,55,132,37,3,8,33,1,0,2,2,2,2
1250,32,98,40,2,17,33,1,1,0,3,3,3
1082,40,111,44,3,20,36,1,1,3,3,3,3
884,46,120,45,3,4,36,1,0,2,2,2,2
698,43,97,33,2,10,29,1,1,2,1,1,1
800,55,106,34,2,17,36,1,0,3,2,2,2
812,40,131,44,3,9,30,0,0,1,2,2,2
1000,40,93,32,2,16,34,1,1,1,2,2,2
549,49,79,23,2,11,32,0,0,3,1,1,1
923,50,107,30,3,9,33,1,1,3,2,2,2
600,80,116,36,2,20,38,1,0,3,1,1,1
1058,40,85,48,2,18,35,1,1,2,1,3,3
962,40,93,46,2,15,30,1,1,2,2,2,2
800,50,110,35,3,8,28,1,1,3,2,2,2
795,52,89,35,2,16,34,1,1,3,2,2,2
1039,40,113,49,3,12,34,1,1,1,2,2,2
400,40,90,36,2,12,32,1,1,3,1,1,1
850,40,97,35,2,16,37,1,1,1,2,2,2
1199,43,70,28,3,13,30,1,1,3,3,3,3
1270,40,104,34,3,8,31,1,1,3,3,3,3
1463,45,104,47,3,14,37,1,1,3,3,3,3
802,40,99,26,2,13,29,1,1,3,2,2,2
751,40,114,37,3,9,28,1,1,2,1,1,1
940,45,98,41,3,10,31,1,1,2,2,2,2
675,40,77,42,2,20,38,1,1,3,1,1,1
375,40,89,24,3,9,30,1,1,3,1,1,1
325,40,93,44,3,10,33,1,1,1,1,1,1
346,40,110,37,2,16,38,1,1,2,1,1,1
1442,40,132,39,3,8,33,1,1,3,3,3,3
1634,40,95,48,2,18,38,1,1,3,3,3,3
666,50,89,28,2,16,34,1,1,3,1,1,1
1679,55,127,45,3,10,32,1,1,1,3,3,3
1250,40,102,30,3,13,30,1,1,3,3,3,3
760,40,88,34,2,12,31,1,1,2,2,2,2
1154,42,88,32,2,14,29,1,1,2,3,3,3
1602,60,110,45,3,14,37,1,1,3,3,3,3
1442,40,110,40,3,13,29,1,1,1,3,3,3
865,40,130,39,3,5,30,1,1,3,2,2,2
705,50,100,44,2,15,36,1,1,1,1,1,1
852,44,89,36,2,13,32,1,1,3,2,2,2
685,40,93,27,2,17,38,0,1,3,1,1,1
577,40,111,37,3,8,29,0,1,1,1,1,1
1000,40,93,26,2,11,29,1,1,3,2,2,2
478,45,90,35,2,19,34,1,1,2,1,1,1
705,40,89,32,2,19,36,1,1,0,1,1,1
1550,40,104,47,2,16,34,1,0,3,3,3,3
1346,40,112,39,3,14,35,1,1,0,3,3,3
961,40,76,17,2,13,31,0,1,3,2,2,2
1201,50,98,38,2,17,36,1,0,3,3,3,3
1346,45,60,34,3,8,31,1,1,2,3,3,3
1122,35,132,45,3,13,32,1,1,2,3,3,3
450,40,63,26,2,12,31,1,1,3,1,1,1
705,40,76,32,2,13,37,1,1,3,1,1,1
1566,40,127,44,2,7,29,1,1,3,3,3,3
1282,45,97,48,3,4,32,1,1,3,3,3,3
1200,40,109,42,3,7,33,1,1,2,3,3,3
855,45,89,21,2,6,31,1,0,3,2,2,2
1053,40,90,33,2,18,37,1,0,1,2,2,2
900,55,100,27,2,18,34,0,1,2,2,2,2
508,50,125,44,3,9,31,1,1,3,1,1,1
1682,50,107,41,3,15,32,1,1,0,3,3,3
650,40,99,36,2,13,30,1,0,1,1,1,1
808,40,93,26,2,17,37,1,0,3,2,2,2
2137,45,102,35,3,8,30,1,0,0,3,3,3
769,40,98,37,3,8,35,0,1,0,2,2,2
345,40,84,28,2,7,31,1,1,2,1,1,1
495,40,88,30,2,6,31,1,1,2,1,1,1
2500,60,82,41,2,21,38,1,0,3,3,3,3
577,40,92,33,3,8,28,1,1,1,1,1,1
390,59,74,26,3,10,30,1,1,3,1,1,1
1500,40,123,43,3,9,32,1,1,1,3,3,3
583,80,86,24,2,9,30,1,1,2,1,1,1
460,40,92,22,2,16,36,1,1,3,1,1,1
945,40,87,41,2,12,38,1,1,2,2,2,2
1500,37,119,41,3,8,33,0,1,1,3,3,3
1333,45,103,30,3,7,34,1,1,3,3,3,3
700,40,74,29,2,16,36,1,1,3,1,1,1
973,36,81,33,3,11,32,1,1,0,2,2,2
797,41,89,38,2,10,36,1,0,1,2,2,2
400,40,88,34,2,14,32,1,1,3,1,1,1
1744,43,106,41,3,8,29,1,1,1,3,3,3
630,40,103,30,3,14,32,1,0,0,1,1,1
660,42,101,34,3,12,31,1,1,0,1,1,1
377,40,83,32,2,9,36,0,1,1,1,1,1
1386,40,97,38,2,17,37,1,1,1,3,3,3
1442,40,113,36,3,14,36,1,1,2,3,3,3
1091,50,88,31,3,13,37,1,1,3,3,3,3
350,40,93,41,2,16,33,0,1,1,1,1,1
1026,45,113,27,3,9,30,1,1,2,2,2,2
577,40,106,43,3,11,33,0,1,3,1,1,1
915,55,114,36,2,17,37,1,1,1,2,2,2
1105,40,119,32,3,9,30,0,1,3,3,3,3
910,40,82,26,3,5,30,1,1,3,2,2,2
1001,34,77,22,2,12,29,1,1,3,2,2,2
713,40,75,25,2,5,36,1,1,3,1,1,1
929,40,97,28,3,12,30,1,1,2,2,2,2
1241,40,83,51,3,9,33,1,1,2,3,3,3
403,45,98,37,2,5,30,1,1,2,1,1,1
940,45,102,30,3,15,30,1,1,2,2,2,2
812,40,81,20,2,17,34,1,1,2,2,2,2
700,20,85,27,2,13,35,1,1,3,1,1,1
726,45,93,32,2,16,36,1,0,3,1,1,1
1000,44,113,41,3,8,34,1,1,3,2,2,2
962,50,109,44,2,21,37,1,0,0,2,2,2
962,40,97,42,2,15,34,1,0,3,2,2,2
865,40,66,30,2,10,30,1,1,3,2,2,2
1154,50,109,46,3,10,35,1,1,2,3,3,3
732,40,104,36,2,10,36,1,1,1,1,1,1
865,40,85,44,3,4,34,1,1,3,2,2,2
700,40,81,26,2,13,31,1,0,3,1,1,1
827,40,105,29,3,7,30,1,1,2,2,2,2
500,44,87,25,3,5,31,1,1,3,1,1,1
1710,45,114,39,3,7,32,1,1,1,3,3,3
2004,48,105,48,3,10,34,1,1,2,3,3,3
890,60,92,20,3,9,32,1,1,1,2,2,2
508,40,73,38,2,1,31,1,1,1,1,1,1
1354,40,119,49,3,13,35,0,0,2,3,3,3
1143,35,97,40,2,21,38,1,1,3,3,3,3
962,40,110,34,2,16,33,1,1,2,2,2,2
1250,44,96,32,2,19,38,1,1,2,3,3,3
1559,40,103,32,2,17,34,1,1,3,3,3,3
923,40,118,36,3,8,35,1,1,3,2,2,2
879,40,118,41,3,1,31,1,1,1,2,2,2
1200,40,103,27,3,5,30,1,1,1,3,3,3
797,55,90,36,3,11,33,1,1,3,2,2,2
360,55,110,44,3,11,38,0,1,3,1,1,1
1270,40,84,40,2,11,30,1,1,2,3,3,3
520,40,126,23,3,8,30,1,1,3,1,1,1
808,40,107,32,3,6,29,1,0,3,2,2,2
2137,45,108,45,3,11,36,1,1,2,3,3,3
692,50,92,49,3,9,38,1,1,0,1,1,1
931,80,108,40,3,4,36,1,1,3,2,2,2
812,45,115,46,3,11,34,1,1,1,2,2,2
528,55,116,40,3,5,30,1,1,3,1,1,1
1620,38,111,42,3,8,29,1,0,1,3,3,3
1602,60,124,36,3,12,37,1,1,1,3,3,3
1699,40,100,40,2,11,33,1,1,1,3,3,3
1107,40,112,38,2,12,38,1,1,3,3,3,3
1250,40,95,23,2,12,32,1,1,2,3,3,3
1130,40,109,40,3,4,38,1,0,1,3,3,3
900,40,110,35,2,6,28,0,1,1,2,2,2
1924,50,98,49,3,6,38,1,1,1,3,3,3
1874,48,64,37,2,22,38,1,1,3,3,3,3
940,45,102,46,3,11,36,1,1,1,2,2,2
1710,45,118,40,3,12,38,1,1,1,3,3,3
1260,45,79,39,2,19,37,1,0,3,3,3,3
751,40,96,42,2,9,38,1,0,1,1,1,1
1097,50,80,27,2,12,28,1,0,3,3,3,3
1001,48,137,36,3,11,33,1,0,3,2,2,2
1154,40,116,42,3,11,34,0,0,2,3,3,3
1250,40,78,36,2,16,33,1,1,3,3,3,3
857,65,99,41,2,18,38,1,1,2,2,2,2
1211,27,92,33,2,13,31,1,1,3,3,3,3
904,50,98,29,3,7,33,1,1,3,2,2,2
1261,40,117,41,3,1,35,1,1,3,3,3,3
115,50,108,46,2,9,29,1,1,3,1,1,1
673,40,92,34,3,6,31,1,1,3,1,1,1
1084,45,95,38,3,17,37,1,1,1,3,3,3
1058,40,94,40,3,13,34,1,1,0,1,3,3
800,40,115,38,2,20,38,1,0,3,2,2,2
1924,40,105,42,3,14,36,1,0,0,3,3,3
855,40,109,36,2,17,36,1,0,3,2,2,2
864,40,87,38,2,15,31,1,0,1,2,2,2
1025,40,110,30,3,9,30,1,0,3,2,2,2
800,40,105,42,3,12,37,1,0,3,2,2,2
884,40,108,40,3,9,35,1,1,3,2,2,2
1200,40,79,32,3,9,32,1,1,0,3,3,3
664,40,105,30,2,8,29,1,1,3,1,1,1
1000,40,110,42,2,6,37,1,1,3,2,2,2
923,40,110,39,3,15,37,1,0,2,2,2,2
788,40,99,20,2,10,28,1,1,3,2,2,2
950,40,86,31,2,23,38,1,1,3,2,2,2
1442,40,105,42,2,9,37,1,1,3,3,3,3
866,40,85,26,2,11,30,1,0,3,2,2,2
693,40,68,38,2,11,35,1,0,3,1,1,1
700,38,85,36,2,13,32,1,1,3,1,1,1
721,40,100,32,2,8,29,1,1,3,1,1,1
1050,50,97,31,3,4,31,1,1,2,2,2,2
801,48,100,30,3,6,29,1,1,2,2,2,2
1076,38,106,42,2,19,36,1,1,1,3,3,3
1127,40,98,45,2,17,36,1,1,1,3,3,3
1384,50,104,42,3,8,31,1,0,3,3,3,3
425,30,106,34,3,8,36,0,0,0,1,1,1
510,54,62,34,2,13,33,0,1,3,1,1,1
370,32,73,31,2,13,31,1,0,3,1,1,1
596,40,62,26,2,16,33,1,0,3,1,1,1
418,40,76,26,2,12,31,1,0,0,1,1,1
1133,40,106,44,3,13,36,1,0,1,3,3,3
950,40,81,29,2,16,35,1,0,3,2,2,2
600,40,87,15,2,20,36,1,0,0,1,1,1
661,40,96,25,3,8,29,0,0,3,1,1,1
925,40,75,27,2,12,30,1,0,2,2,2,2
550,40,95,34,2,14,31,1,0,0,1,1,1
606,40,86,19,2,13,30,1,0,3,1,1,1
425,40,86,17,2,7,30,1,0,3,1,1,1
571,40,66,20,2,15,33,1,0,3,1,1,1
987,40,96,23,2,11,29,1,0,1,2,2,2
616,55,104,41,2,16,35,1,1,3,1,1,1
1026,60,105,34,3,12,35,1,1,3,2,2,2
808,40,106,34,2,4,29,1,1,1,2,2,2
808,50,101,34,3,8,30,1,1,1,2,2,2
788,40,96,42,2,13,36,1,1,3,2,2,2
900,38,106,40,2,10,38,1,1,3,2,2,2
662,45,99,27,3,7,28,1,0,3,1,1,1
562,55,90,46,3,4,38,1,0,1,1,1,1
562,80,104,30,2,11,28,1,0,1,1,1,1
1009,40,118,37,3,11,32,1,0,0,2,2,2
1442,40,108,40,2,17,36,1,1,1,3,3,3
750,40,50,28,2,14,32,1,0,3,1,1,1
754,40,55,23,2,13,33,1,0,2,1,1,1
700,40,73,23,2,17,38,1,0,3,1,1,1
937,40,104,37,2,14,32,1,0,1,2,2,2
750,40,83,27,2,4,32,1,0,3,1,1,1
540,40,70,25,2,12,29,1,0,3,1,1,1
642,35,87,26,3,9,30,1,0,3,1,1,1
400,50,96,38,3,6,28,0,0,3,1,1,1
900,40,80,34,2,15,38,1,0,3,2,2,2
513,40,104,40,3,8,33,1,0,3,1,1,1
1282,60,96,24,3,7,32,1,1,3,3,3,3
325,55,113,39,2,11,29,1,0,1,1,1,1
769,45,105,29,2,16,33,1,0,3,2,2,2
618,40,84,39,3,6,31,0,1,3,1,1,1
1040,48,108,36,2,16,35,1,1,3,2,2,2
751,40,104,32,2,15,34,1,1,3,1,1,1
380,50,106,28,2,15,30,1,0,2,1,1,1
300,24,83,45,2,16,37,1,1,3,1,1,1
650,40,97,27,2,14,30,1,0,3,1,1,1
700,45,99,40,2,15,32,1,0,3,1,1,1
891,40,90,36,2,16,32,1,0,3,2,2,2
570,50,101,43,2,11,30,1,1,2,1,1,1
481,48,98,26,2,14,31,0,1,3,1,1,1
500,44,107,40,2,21,38,1,0,2,1,1,1
1473,40,110,48,3,15,36,1,0,1,3,3,3
629,60,93,32,2,6,30,1,0,3,1,1,1
492,60,67,38,2,15,34,1,0,3,1,1,1
357,70,97,34,3,6,28,1,0,1,1,1,1
960,40,83,25,3,14,32,1,1,3,2,2,2
644,42,101,38,2,11,33,1,0,3,1,1,1
664,60,82,30,3,10,34,1,1,3,1,1,1
520,40,79,28,3,6,30,1,0,0,1,1,1
1202,40,102,32,3,10,31,1,1,3,3,3,3
538,45,77,22,2,12,28,1,0,3,1,1,1
873,44,109,25,2,12,28,1,0,1,2,2,2
