wage,hours,IQ,KWW,educ,exper,age,married,urban,sibs,brthord,meduc,feduc
714,35,125,34,3,7,28,1,1,3,1,1,1
1318,35,118,47,3,16,37,1,0,1,3,3,3
1058,40,85,50,2,17,38,1,0,3,1,3,3
750,40,106,32,3,9,29,1,1,1,1,1,1
1000,60,101,30,2,11,30,1,1,3,2,2,2
951,60,116,40,2,9,30,1,1,3,2,2,2
1250,40,91,28,2,13,34,1,1,3,3,3,3
577,50,94,17,2,9,29,1,1,2,1,1,1
1100,40,122,38,3,11,33,1,1,2,3,3,3
618,42,104,34,2,6,30,1,1,3,1,1,1
962,50,124,43,3,7,34,1,1,2,2,2,2
529,40,110,31,3,14,32,1,0,1,1,1,1
962,40,120,39,3,8,32,1,0,0,2,2,2
866,40,121,30,3,7,28,1,0,1,2,2,2
2404,50,96,42,3,1,36,1,1,3,3,3,3
1126,40,110,26,2,16,32,1,1,3,3,3,3
723,40,98,34,2,15,38,1,1,1,1,1,1
1778,40,109,43,3,14,36,1,1,0,3,3,3
1903,48,118,44,3,13,36,1,0,0,3,3,3
1010,40,97,42,3,7,34,1,1,3,2,2,2
525,40,106,31,2,12,30,1,0,1,1,1,1
1058,45,98,45,3,14,34,1,0,2,3,3,3
550,46,95,44,2,18,35,1,1,1,1,1,1
500,45,115,43,2,14,32,1,1,1,1,1,1
1081,40,92,34,3,8,30,1,1,3,3,3,3
1304,45,119,36,3,9,31,1,0,1,3,3,3
623,45,98,34,3,7,30,1,0,3,1,1,1
1273,55,84,42,3,14,37,1,1,1,3,3,3
500,50,97,34,2,20,37,1,0,2,1,1,1
1250,40,117,45,3,10,33,1,1,1,3,3,3
1250,32,104,32,3,13,33,1,1,3,3,3,3
913,40,110,26,3,4,29,1,1,3,2,2,2
445,40,80,31,2,19,38,1,0,3,1,1,1
1250,40,117,31,3,7,28,1,1,1,3,3,3
821,45,85,39,3,8,32,1,1,3,2,2,2
520,50,107,30,3,6,29,1,0,3,1,1,1
1924,50,112,47,3,9,38,1,1,3,3,3,3
1115,40,118,40,3,12,33,1,1,1,3,3,3
449,36,91,20,2,7,30,0,1,1,1,1,1
1500,40,103,29,2,10,34,1,1,2,3,3,3
826,40,114,40,3,20,37,1,1,3,2,2,2
937,40,102,36,2,16,35,1,1,3,2,2,2
1272,40,107,39,2,10,30,1,1,3,3,3,3
808,40,99,40,2,18,38,1,1,0,2,2,2
375,40,99,29,2,12,30,1,0,3,1,1,1
537,40,97,32,2,14,31,0,1,2,1,1,1
930,40,126,44,3,10,31,0,1,3,2,2,2
548,40,86,22,2,7,33,1,1,3,1,1,1
841,40,102,38,3,10,29,1,1,3,2,2,2
1924,45,112,40,3,17,38,1,1,1,3,3,3
417,48,131,39,2,7,28,0,1,1,1,1,1
1202,48,114,28,3,6,28,1,1,3,3,3,3
711,45,100,38,3,13,36,1,1,1,1,1,1
1000,40,102,46,3,13,35,1,1,3,2,2,2
3078,65,120,50,3,12,36,1,1,1,3,3,3
898,40,101,41,3,7,35,0,1,3,2,2,2
952,40,99,34,3,10,31,1,1,1,2,2,2
445,45,110,23,2,15,32,0,1,2,1,1,1
1444,40,120,50,3,12,37,1,1,1,3,3,3
962,55,108,45,2,19,36,1,1,3,2,2,2
1075,40,103,31,2,17,33,1,1,3,3,3,3
800,40,88,29,2,21,37,1,1,3,2,2,2
654,50,121,49,3,12,34,1,1,1,1,1,1
1924,50,99,48,3,16,37,1,1,0,3,3,3
1202,40,101,40,3,15,37,1,1,3,3,3,3
666,70,117,34,3,8,32,1,1,0,1,1,1
905,45,109,41,3,11,36,1,1,3,2,2,2
890,70,73,46,2,6,31,1,1,3,2,2,2
756,40,78,29,3,9,31,1,1,2,2,2,2
1011,40,104,43,2,20,37,1,1,0,2,2,2
1155,45,85,39,2,14,34,1,1,2,3,3,3
1025,40,104,25,2,12,29,1,1,3,2,2,2
1001,40,109,48,2,20,37,1,1,1,2,2,2
796,48,119,31,3,16,37,1,1,3,2,2,2
754,40,93,31,2,13,30,1,1,3,1,1,1
951,40,86,33,2,13,31,1,1,3,2,2,2
711,45,110,38,3,8,32,1,1,3,1,1,1
841,44,106,40,2,15,31,1,1,3,2,2,2
400,70,100,43,2,12,32,1,1,3,1,1,1
1175,45,111,38,2,17,34,1,1,0,3,3,3
538,55,98,45,3,5,34,1,1,2,1,1,1
750,60,74,23,2,13,30,1,1,3,1,1,1
1346,50,108,51,3,9,36,1,1,1,3,3,3
1105,40,104,29,3,5,29,1,1,3,3,3,3
762,58,104,37,3,6,33,1,0,2,2,2,2
721,40,134,38,3,9,30,0,1,3,1,1,1
1270,40,118,42,3,4,36,1,1,2,3,3,3
1442,40,118,33,3,6,29,1,1,2,3,3,3
1038,50,119,42,2,20,36,1,0,3,2,2,2
668,43,109,29,2,11,29,1,0,2,1,1,1
1100,40,91,41,2,18,36,1,0,2,3,3,3
523,43,119,37,3,9,30,1,0,3,1,1,1
729,47,122,40,3,6,34,1,1,3,1,1,1
690,40,119,35,2,9,28,1,1,1,1,1,1
1010,50,104,37,2,15,38,1,0,3,2,2,2
600,40,96,22,2,7,29,1,1,3,1,1,1
670,40,88,27,2,9,29,1,1,3,1,1,1
841,40,109,45,3,13,36,1,0,3,2,2,2
975,40,97,39,3,8,31,1,1,3,2,2,2
910,30,95,27,2,16,35,1,1,2,2,2,2
533,45,109,31,3,8,30,1,1,2,1,1,1
750,40,104,36,2,15,33,1,0,0,1,1,1
1206,40,110,37,2,16,38,1,1,1,3,3,3
745,40,94,40,3,17,36,0,0,2,1,1,1
900,40,103,38,2,15,37,1,0,3,2,2,2
540,50,113,33,2,12,31,1,0,3,1,1,1
909,40,95,39,3,6,31,1,1,2,2,2,2
769,40,100,34,2,18,36,1,0,1,2,2,2
1027,45,115,41,2,16,35,1,1,3,2,2,2
1000,55,114,41,3,10,33,1,0,0,2,2,2
465,43,84,33,3,10,29,1,1,3,1,1,1
1100,40,92,37,3,21,38,1,1,3,3,3,3
1212,40,129,33,3,9,32,0,1,3,3,3,3
1250,40,114,37,3,8,30,1,1,3,3,3,3
693,53,101,29,2,7,28,1,0,1,1,1,1
562,40,99,25,2,18,34,0,0,1,1,1,1
375,60,75,24,2,12,30,0,0,3,1,1,1
673,40,91,29,2,7,38,1,0,0,1,1,1
654,50,113,38,3,1,33,1,0,1,1,1,1
1368,45,107,31,3,11,33,1,1,2,3,3,3
1282,45,121,39,3,7,32,1,1,2,3,3,3
1346,40,134,42,3,15,35,1,1,2,3,3,3
583,58,113,29,3,9,30,1,1,2,1,1,1
1260,45,106,37,2,5,29,1,1,2,3,3,3
947,48,104,41,3,8,35,1,0,3,2,2,2
1850,40,80,23,2,14,33,1,1,3,3,3,3
1575,40,117,28,2,13,30,1,1,3,3,3,3
1442,40,112,42,2,19,36,1,1,3,3,3,3
489,55,104,47,3,20,38,1,1,2,1,1,1
1126,40,116,33,2,5,31,1,1,3,3,3,3
500,70,83,20,2,13,32,1,1,3,1,1,1
1200,50,84,13,2,13,32,1,1,3,3,3,3
1920,40,109,32,2,13,31,1,0,0,3,3,3
684,45,111,25,3,7,29,1,1,3,1,1,1
975,40,101,33,3,12,30,1,0,3,2,2,2
1366,40,90,35,2,13,30,1,1,3,3,3,3
700,40,120,38,3,10,29,1,1,1,1,1,1
750,45,93,45,2,17,36,1,1,1,1,1,1
1111,45,118,43,3,11,32,1,1,3,3,3,3
625,50,115,31,2,12,31,1,1,2,1,1,1
1541,40,94,39,2,8,32,1,1,3,3,3,3
1154,40,109,42,3,12,34,1,1,0,3,3,3
310,40,104,37,3,10,33,0,0,2,1,1,1
765,45,94,38,2,17,37,1,0,3,2,2,2
790,40,115,34,2,15,34,1,0,3,2,2,2
350,40,74,24,2,14,32,1,1,3,1,1,1
1202,40,124,23,3,11,28,1,1,2,3,3,3
450,40,94,29,3,9,31,1,0,1,1,1,1
556,40,69,26,2,13,34,0,1,3,1,1,1
995,40,92,23,2,22,38,1,1,3,2,2,2
1600,50,109,44,3,16,33,1,0,2,3,3,3
511,45,101,25,2,13,30,1,1,3,1,1,1
1346,40,106,38,3,15,37,1,1,1,3,3,3
1075,40,115,28,3,9,30,1,0,2,3,3,3
1200,50,99,37,2,11,28,1,1,3,3,3,3
874,55,132,37,3,8,33,1,0,2,2,2,2
625,40,108,26,3,11,30,1,1,3,1,1,1
1250,32,98,40,2,17,33,1,1,0,3,3,3
727,55,97,29,2,11,31,1,0,3,1,1,1
800,55,106,34,2,17,36,1,0,3,2,2,2
1300,35,100,38,2,13,31,1,1,3,3,3,3
923,50,107,30,3,9,33,1,1,3,2,2,2
600,80,116,36,2,20,38,1,0,3,1,1,1
1100,40,104,41,2,18,37,1,1,2,3,3,3
1417,38,88,36,3,9,32,0,1,2,3,3,3
800,50,110,35,3,8,28,1,1,3,2,2,2
550,40,77,36,2,15,37,1,0,3,1,1,1
723,40,102,44,2,12,30,1,1,3,1,1,1
1039,40,113,49,3,12,34,1,1,1,2,2,2
575,40,96,31,2,17,35,1,1,2,1,1,1
1199,43,70,28,3,13,30,1,1,3,3,3,3
1270,40,104,34,3,8,31,1,1,3,3,3,3
350,45,116,36,3,5,33,1,1,2,1,1,1
963,40,85,32,3,9,28,1,1,3,2,2,2
802,40,99,26,2,13,29,1,1,3,2,2,2
1400,40,92,34,2,15,36,1,1,2,3,3,3
940,45,98,41,3,10,31,1,1,2,2,2,2
866,40,114,48,3,15,37,1,1,3,2,2,2
675,40,77,42,2,20,38,1,1,3,1,1,1
375,40,89,24,3,9,30,1,1,3,1,1,1
1442,40,132,39,3,8,33,1,1,3,3,3,3
684,45,106,45,3,16,38,1,1,1,1,1,1
1322,40,128,43,3,7,33,1,1,0,3,3,3
1634,40,95,48,2,18,38,1,1,3,3,3,3
417,40,80,30,2,8,30,0,1,3,1,1,1
1039,40,114,43,3,1,31,0,1,3,2,2,2
1442,40,110,40,3,13,29,1,1,1,3,3,3
705,50,100,44,2,15,36,1,1,1,1,1,1
770,40,80,25,2,16,35,1,1,1,2,2,2
577,55,108,47,3,4,31,1,1,2,1,1,1
685,40,93,27,2,17,38,0,1,3,1,1,1
480,40,76,29,2,17,35,0,1,3,1,1,1
1000,40,93,26,2,11,29,1,1,3,2,2,2
705,40,89,32,2,19,36,1,1,0,1,1,1
1000,40,100,42,2,16,32,1,1,2,2,2,2
625,40,129,40,3,4,36,1,0,3,1,1,1
961,40,76,17,2,13,31,0,1,3,2,2,2
479,40,97,45,2,15,38,1,0,3,1,1,1
1122,35,132,45,3,13,32,1,1,2,3,3,3
543,45,90,31,3,5,38,1,1,1,1,1,1
547,60,88,38,2,17,34,1,1,3,1,1,1
586,56,98,41,2,18,35,1,1,2,1,1,1
462,55,61,24,2,6,29,1,0,3,1,1,1
705,40,76,32,2,13,37,1,1,3,1,1,1
1634,40,94,39,3,18,36,1,1,2,3,3,3
855,45,89,21,2,6,31,1,0,3,2,2,2
1602,45,111,40,3,10,31,1,0,1,3,3,3
750,40,110,45,3,13,35,1,1,2,1,1,1
843,40,102,32,3,8,29,1,0,1,2,2,2
409,40,93,26,2,17,38,0,0,0,1,1,1
345,40,84,28,2,7,31,1,1,2,1,1,1
495,40,88,30,2,6,31,1,1,2,1,1,1
2500,60,82,41,2,21,38,1,0,3,3,3,3
577,40,92,33,3,8,28,1,1,1,1,1,1
1500,40,123,43,3,9,32,1,1,1,3,3,3
583,80,86,24,2,9,30,1,1,2,1,1,1
460,40,92,22,2,16,36,1,1,3,1,1,1
1333,45,112,50,3,14,38,1,1,1,3,3,3
973,36,81,33,3,11,32,1,1,0,2,2,2
1015,40,67,31,2,15,32,1,1,3,2,2,2
1744,43,106,41,3,8,29,1,1,1,3,3,3
445,40,91,40,2,11,32,1,0,0,1,1,1
779,40,85,30,2,14,37,1,1,3,2,2,2
560,44,70,34,2,16,35,1,1,2,1,1,1
453,50,94,34,2,9,30,1,0,3,1,1,1
1386,40,97,38,2,17,37,1,1,1,3,3,3
1539,40,115,38,3,7,31,1,1,2,3,3,3
1154,40,117,38,3,11,35,1,1,3,3,3,3
962,50,105,45,3,15,37,1,1,3,2,2,2
722,55,113,36,3,8,38,0,1,1,1,1,1
808,50,101,44,3,8,38,1,0,3,2,2,2
1442,40,113,36,3,14,36,1,1,2,3,3,3
1091,50,88,31,3,13,37,1,1,3,3,3,3
1026,45,113,27,3,9,30,1,1,2,2,2,2
1333,60,106,38,3,5,30,1,1,2,3,3,3
915,55,114,36,2,17,37,1,1,1,2,2,2
1105,40,119,32,3,9,30,0,1,3,3,3,3
910,40,82,26,3,5,30,1,1,3,2,2,2
1160,40,74,18,2,14,33,1,1,3,3,3,3
1001,34,77,22,2,12,29,1,1,3,2,2,2
713,40,75,25,2,5,36,1,1,3,1,1,1
929,40,97,28,3,12,30,1,1,2,2,2,2
1241,40,83,51,3,9,33,1,1,2,3,3,3
1065,40,97,40,2,21,36,1,1,1,3,3,3
940,45,102,30,3,15,30,1,1,2,2,2,2
621,43,84,24,2,14,31,1,0,3,1,1,1
726,45,93,32,2,16,36,1,0,3,1,1,1
393,48,92,37,2,15,38,1,1,1,1,1,1
600,40,127,44,2,8,28,0,0,2,1,1,1
1154,50,109,46,3,10,35,1,1,2,3,3,3
732,40,104,36,2,10,36,1,1,1,1,1,1
865,40,85,44,3,4,34,1,1,3,2,2,2
700,40,81,26,2,13,31,1,0,3,1,1,1
829,40,98,33,2,15,36,1,1,3,2,2,2
1000,40,98,34,2,17,36,1,1,3,2,2,2
500,44,87,25,3,5,31,1,1,3,1,1,1
950,55,85,30,3,8,29,0,1,2,2,2,2
3078,30,107,23,3,11,29,1,1,2,3,3,3
508,40,73,38,2,1,31,1,1,1,1,1,1
1354,40,119,49,3,13,35,0,0,2,3,3,3
962,40,110,34,2,16,33,1,1,2,2,2,2
990,40,67,23,2,16,34,1,1,2,2,2,2
926,55,64,22,2,18,38,1,1,3,2,2,2
1559,40,103,32,2,17,34,1,1,3,3,3,3
923,40,118,36,3,8,35,1,1,3,2,2,2
800,25,75,37,3,14,38,1,1,0,2,2,2
550,40,95,20,2,4,30,0,0,3,1,1,1
583,48,94,35,3,10,37,1,0,2,1,1,1
1200,40,103,27,3,5,30,1,1,1,3,3,3
797,55,90,36,3,11,33,1,1,3,2,2,2
1371,40,128,50,3,8,36,1,0,1,3,3,3
360,55,110,44,3,11,38,0,1,3,1,1,1
1832,40,97,38,2,16,36,1,1,1,3,3,3
692,50,92,49,3,9,38,1,1,0,1,1,1
866,40,111,44,3,16,35,1,1,1,2,2,2
1442,40,115,47,2,14,36,1,1,3,3,3,3
1384,50,114,48,3,12,37,1,1,1,3,3,3
528,55,116,40,3,5,30,1,1,3,1,1,1
1026,45,125,33,2,11,28,1,1,3,2,2,2
1843,48,109,38,3,11,32,1,1,3,3,3,3
1602,60,124,36,3,12,37,1,1,1,3,3,3
1000,40,121,35,3,6,33,1,1,2,2,2,2
1699,40,96,19,2,10,29,0,1,2,3,3,3
1699,40,100,40,2,11,33,1,1,1,3,3,3
625,40,73,24,2,1,31,1,1,3,1,1,1
855,40,99,44,2,19,36,1,1,1,2,2,2
1250,40,95,23,2,12,32,1,1,2,3,3,3
1130,40,109,40,3,4,38,1,0,1,3,3,3
900,40,110,35,2,6,28,0,1,1,2,2,2
1874,48,64,37,2,22,38,1,1,3,3,3,3
1260,45,79,39,2,19,37,1,0,3,3,3,3
1250,40,78,36,2,16,33,1,1,3,3,3,3
937,32,113,23,3,12,29,1,1,3,2,2,2
904,50,98,29,3,7,33,1,1,3,2,2,2
1200,40,96,26,2,18,34,1,1,3,3,3,3
1261,40,117,41,3,1,35,1,1,3,3,3,3
950,40,96,38,2,14,35,1,1,1,2,2,2
115,50,108,46,2,9,29,1,1,3,1,1,1
800,40,115,38,2,20,38,1,0,3,2,2,2
1924,40,105,42,3,14,36,1,0,0,3,3,3
855,40,109,36,2,17,36,1,0,3,2,2,2
1092,44,110,34,3,15,36,1,1,3,3,3,3
1025,40,110,30,3,9,30,1,0,3,2,2,2
1049,44,122,39,3,7,33,1,0,3,2,2,2
884,40,108,40,3,9,35,1,1,3,2,2,2
800,40,122,38,3,10,31,0,1,3,2,2,2
850,43,111,38,3,8,34,1,1,3,2,2,2
1000,40,110,42,2,6,37,1,1,3,2,2,2
875,40,92,32,2,8,29,0,1,3,2,2,2
1202,40,131,32,3,10,33,1,0,3,3,3,3
666,40,104,32,2,10,29,1,0,2,1,1,1
788,40,99,20,2,10,28,1,1,3,2,2,2
625,40,72,34,2,17,34,1,0,3,1,1,1
2308,40,116,42,3,8,38,1,0,3,3,3,3
721,40,100,32,2,8,29,1,1,3,1,1,1
1500,40,101,38,3,13,32,1,1,3,3,3,3
801,48,100,30,3,6,29,1,1,2,2,2,2
390,55,93,38,2,4,32,1,1,1,1,1,1
889,36,116,37,2,12,28,1,1,1,2,2,2
1076,38,106,42,2,19,36,1,1,1,3,3,3
553,40,67,22,2,11,30,1,0,3,1,1,1
1384,50,104,42,3,8,31,1,0,3,3,3,3
425,30,106,34,3,8,36,0,0,0,1,1,1
370,32,73,31,2,13,31,1,0,3,1,1,1
661,40,96,25,3,8,29,0,0,3,1,1,1
925,40,75,27,2,12,30,1,0,2,2,2,2
550,40,95,34,2,14,31,1,0,0,1,1,1
425,40,86,17,2,7,30,1,0,3,1,1,1
817,40,101,38,3,11,32,1,1,1,2,2,2
1026,60,105,34,3,12,35,1,1,3,2,2,2
808,50,101,34,3,8,30,1,1,1,2,2,2
850,40,105,34,2,6,33,1,1,1,2,2,2
1418,45,102,44,2,19,36,1,1,2,3,3,3
260,40,75,35,2,21,37,1,0,3,1,1,1
562,55,90,46,3,4,38,1,0,1,1,1,1
1009,40,118,37,3,11,32,1,0,0,2,2,2
1442,40,108,40,2,17,36,1,1,1,3,3,3
651,40,76,30,2,11,29,1,1,3,1,1,1
750,40,50,28,2,14,32,1,0,3,1,1,1
700,40,73,23,2,17,38,1,0,3,1,1,1
503,40,84,14,2,11,30,0,1,3,1,1,1
624,40,92,40,2,18,36,1,0,2,1,1,1
750,40,83,27,2,4,32,1,0,3,1,1,1
642,35,87,26,3,9,30,1,0,3,1,1,1
400,50,96,38,3,6,28,0,0,3,1,1,1
513,40,104,40,3,8,33,1,0,3,1,1,1
894,40,104,35,3,7,35,1,0,3,2,2,2
325,55,113,39,2,11,29,1,0,1,1,1,1
769,45,105,29,2,16,33,1,0,3,2,2,2
1040,48,108,36,2,16,35,1,1,3,2,2,2
751,40,104,32,2,15,34,1,1,3,1,1,1
753,46,70,34,2,21,38,1,1,3,1,1,1
1070,40,91,42,2,13,30,1,1,1,3,3,3
494,40,74,30,2,16,34,1,0,3,1,1,1
890,48,100,40,2,4,31,1,0,0,2,2,2
570,50,101,43,2,11,30,1,1,2,1,1,1
1473,40,110,48,3,15,36,1,0,1,3,3,3
803,40,120,35,3,4,28,1,1,3,2,2,2
600,40,114,36,3,5,30,1,1,2,1,1,1
1562,40,97,28,3,7,32,1,1,3,3,3,3
481,40,82,27,2,9,32,1,0,2,1,1,1
644,42,101,38,2,11,33,1,0,3,1,1,1
477,45,100,33,2,9,31,1,0,3,1,1,1
664,60,82,30,3,10,34,1,1,3,1,1,1
520,40,79,28,3,6,30,1,0,0,1,1,1
1202,40,102,32,3,10,31,1,1,3,3,3,3
