wage,hours,IQ,KWW,educ,exper,age,married,urban,sibs,brthord,meduc,feduc
1903,48,118,44,3,13,36,1,0,0,3,3,3
525,40,99,40,2,9,34,1,1,2,1,1,1
670,45,117,33,2,10,30,1,0,3,1,1,1
550,46,95,44,2,18,35,1,1,1,1,1,1
727,55,106,40,3,10,31,0,1,1,1,1,1
865,40,114,26,2,6,30,1,0,2,2,2,2
1081,40,92,34,3,8,30,1,1,3,3,3,3
1273,55,84,42,3,14,37,1,1,1,3,3,3
600,40,107,32,2,16,33,1,0,3,1,1,1
1250,40,117,45,3,10,33,1,1,1,3,3,3
1014,55,110,42,3,13,30,0,1,1,2,2,2
913,40,110,26,3,4,29,1,1,3,2,2,2
265,40,101,43,2,18,37,1,1,1,1,1,1
1391,50,109,38,2,14,32,1,1,1,3,3,3
821,45,85,39,3,8,32,1,1,3,2,2,2
520,50,107,30,3,6,29,1,0,3,1,1,1
1924,50,112,47,3,9,38,1,1,3,3,3,3
1115,40,118,40,3,12,33,1,1,1,3,3,3
449,36,91,20,2,7,30,0,1,1,1,1,1
1500,40,103,29,2,10,34,1,1,2,3,3,3
1136,50,117,36,3,16,34,1,1,2,3,3,3
800,45,110,36,2,19,36,1,1,3,2,2,2
1339,38,96,42,2,8,33,1,1,0,3,3,3
1063,40,90,38,2,14,32,1,1,2,3,3,3
808,40,99,40,2,18,38,1,1,0,2,2,2
375,40,99,29,2,12,30,1,0,3,1,1,1
537,40,97,32,2,14,31,0,1,2,1,1,1
1082,55,95,40,2,11,29,1,1,2,3,3,3
930,40,126,44,3,10,31,0,1,3,2,2,2
841,40,102,38,3,10,29,1,1,3,2,2,2
587,38,117,40,3,8,29,1,0,3,1,1,1
1058,40,89,28,2,7,29,1,1,2,3,3,3
417,48,131,39,2,7,28,0,1,1,1,1,1
711,45,100,38,3,13,36,1,1,1,1,1,1
850,43,113,26,2,7,28,1,1,1,2,2,2
1602,65,97,47,3,14,37,1,1,1,3,3,3
898,40,101,41,3,7,35,0,1,3,2,2,2
571,40,78,33,3,10,29,0,1,3,1,1,1
445,45,110,23,2,15,32,0,1,2,1,1,1
289,40,94,35,2,9,30,1,1,2,1,1,1
962,55,108,45,2,19,36,1,1,3,2,2,2
909,55,97,39,2,17,35,1,1,3,2,2,2
1050,40,119,37,3,7,37,0,1,2,2,2,2
1079,50,87,33,2,18,36,1,1,3,3,3,3
654,50,121,49,3,12,34,1,1,1,1,1,1
781,50,112,33,2,8,30,1,1,2,2,2,2
666,70,117,34,3,8,32,1,1,0,1,1,1
817,40,116,27,3,10,31,1,0,1,2,2,2
577,60,104,43,3,6,30,1,1,2,1,1,1
756,40,78,29,3,9,31,1,1,2,2,2,2
1155,45,85,39,2,14,34,1,1,2,3,3,3
1025,40,104,25,2,12,29,1,1,3,2,2,2
1001,40,109,48,2,20,37,1,1,1,2,2,2
1230,50,96,33,3,11,30,1,1,3,3,3,3
754,40,93,31,2,13,30,1,1,3,1,1,1
1000,45,103,29,3,8,32,1,1,3,2,2,2
600,40,114,39,2,8,30,1,1,3,1,1,1
951,40,86,33,2,13,31,1,1,3,2,2,2
711,45,110,38,3,8,32,1,1,3,1,1,1
1000,40,89,31,2,9,28,1,1,2,2,2,2
400,70,100,43,2,12,32,1,1,3,1,1,1
1175,45,111,38,2,17,34,1,1,0,3,3,3
1202,40,100,40,2,18,37,1,1,0,3,3,3
781,40,89,24,2,13,30,1,1,3,2,2,2
750,60,74,23,2,13,30,1,1,3,1,1,1
1346,50,108,51,3,9,36,1,1,1,3,3,3
1250,40,125,27,3,9,30,1,1,3,3,3,3
475,52,98,33,3,12,30,0,1,3,1,1,1
800,50,92,28,2,18,34,1,1,0,2,2,2
658,40,129,34,3,11,30,1,1,2,1,1,1
1270,40,118,42,3,4,36,1,1,2,3,3,3
1442,40,118,33,3,6,29,1,1,2,3,3,3
1400,42,108,38,3,7,31,1,1,2,3,3,3
523,43,119,37,3,9,30,1,0,3,1,1,1
729,47,122,40,3,6,34,1,1,3,1,1,1
1010,50,104,37,2,15,38,1,0,3,2,2,2
600,40,96,22,2,7,29,1,1,3,1,1,1
596,40,83,36,2,16,34,1,0,3,1,1,1
850,44,115,37,2,11,29,1,1,3,2,2,2
793,40,96,43,2,17,36,1,0,3,2,2,2
1442,40,123,42,3,14,38,1,0,2,3,3,3
670,50,108,43,2,14,34,1,1,3,1,1,1
841,40,109,45,3,13,36,1,0,3,2,2,2
533,45,109,31,3,8,30,1,1,2,1,1,1
745,40,94,40,3,17,36,0,0,2,1,1,1
900,40,103,38,2,15,37,1,0,3,2,2,2
1170,47,123,45,3,9,32,1,1,3,3,3,3
540,50,113,33,2,12,31,1,0,3,1,1,1
615,40,100,31,3,9,30,1,0,3,1,1,1
909,40,95,39,3,6,31,1,1,2,2,2,2
769,40,100,34,2,18,36,1,0,1,2,2,2
879,70,90,43,2,17,35,0,1,1,2,2,2
1000,55,114,41,3,10,33,1,0,0,2,2,2
1100,40,92,37,3,21,38,1,1,3,3,3,3
1035,48,107,42,2,21,38,1,1,1,2,2,2
1250,40,114,37,3,8,30,1,1,3,3,3,3
586,60,111,37,3,6,34,1,0,3,1,1,1
562,40,99,25,2,18,34,0,0,1,1,1,1
692,50,120,34,2,17,35,1,0,3,1,1,1
1282,45,121,39,3,7,32,1,1,2,3,3,3
1346,40,134,42,3,15,35,1,1,2,3,3,3
888,50,105,36,3,9,32,0,1,2,2,2,2
1850,40,80,23,2,14,33,1,1,3,3,3,3
489,55,104,47,3,20,38,1,1,2,1,1,1
1126,40,116,33,2,5,31,1,1,3,3,3,3
500,70,83,20,2,13,32,1,1,3,1,1,1
1200,50,84,13,2,13,32,1,1,3,3,3,3
1920,40,109,32,2,13,31,1,0,0,3,3,3
774,40,94,33,2,20,37,1,0,1,2,2,2
975,40,101,33,3,12,30,1,0,3,2,2,2
1366,40,90,35,2,13,30,1,1,3,3,3,3
1161,40,99,43,3,16,36,1,1,0,3,3,3
1026,45,85,46,2,4,38,1,1,1,2,2,2
1111,45,118,43,3,11,32,1,1,3,3,3,3
1154,40,109,42,3,12,34,1,1,0,3,3,3
610,50,89,21,2,14,30,1,0,1,1,1,1
1749,43,101,28,2,16,36,1,0,2,3,3,3
765,45,94,38,2,17,37,1,0,3,2,2,2
790,40,115,34,2,15,34,1,0,3,2,2,2
818,47,92,41,2,16,38,1,0,3,2,2,2
477,60,71,32,2,12,30,1,0,3,1,1,1
938,50,130,39,3,15,33,1,0,3,2,2,2
350,40,74,24,2,14,32,1,1,3,1,1,1
1202,40,124,23,3,11,28,1,1,2,3,3,3
556,40,69,26,2,13,34,0,1,3,1,1,1
995,40,92,23,2,22,38,1,1,3,2,2,2
606,45,100,39,3,6,30,0,0,1,1,1,1
511,45,101,25,2,13,30,1,1,3,1,1,1
1377,37,118,48,3,15,36,1,1,2,3,3,3
874,55,132,37,3,8,33,1,0,2,2,2,2
693,40,79,36,2,18,38,1,0,3,1,1,1
727,55,97,29,2,11,31,1,0,3,1,1,1
884,46,120,45,3,4,36,1,0,2,2,2,2
698,43,97,33,2,10,29,1,1,2,1,1,1
800,55,106,34,2,17,36,1,0,3,2,2,2
812,40,131,44,3,9,30,0,0,1,2,2,2
1000,40,93,32,2,16,34,1,1,1,2,2,2
549,49,79,23,2,11,32,0,0,3,1,1,1
1539,40,112,42,2,15,32,1,0,3,3,3,3
721,40,105,22,2,11,30,1,0,3,1,1,1
940,40,71,20,2,9,29,1,0,2,2,2,2
1417,38,88,36,3,9,32,0,1,2,3,3,3
500,40,98,26,3,14,32,1,0,3,1,1,1
766,40,109,31,2,17,35,1,0,3,2,2,2
750,43,94,38,3,12,33,1,0,1,1,1,1
550,40,77,36,2,15,37,1,0,3,1,1,1
795,52,89,35,2,16,34,1,1,3,2,2,2
723,40,102,44,2,12,30,1,1,3,1,1,1
1199,43,70,28,3,13,30,1,1,3,3,3,3
1270,40,104,34,3,8,31,1,1,3,3,3,3
963,40,85,32,3,9,28,1,1,3,2,2,2
1463,45,104,47,3,14,37,1,1,3,3,3,3
802,40,99,26,2,13,29,1,1,3,2,2,2
375,40,89,24,3,9,30,1,1,3,1,1,1
325,40,93,44,3,10,33,1,1,1,1,1,1
1442,40,132,39,3,8,33,1,1,3,3,3,3
560,49,112,37,3,13,32,1,0,3,1,1,1
550,56,99,42,2,17,36,1,1,1,1,1,1
950,44,96,26,3,8,32,1,1,1,2,2,2
684,45,106,45,3,16,38,1,1,1,1,1,1
1634,40,95,48,2,18,38,1,1,3,3,3,3
417,40,80,30,2,8,30,0,1,3,1,1,1
472,45,71,24,2,9,32,1,1,3,1,1,1
1679,55,127,45,3,10,32,1,1,1,3,3,3
1602,60,110,45,3,14,37,1,1,3,3,3,3
1442,40,110,40,3,13,29,1,1,1,3,3,3
705,50,100,44,2,15,36,1,1,1,1,1,1
852,44,89,36,2,13,32,1,1,3,2,2,2
1000,40,72,20,2,16,34,1,1,3,2,2,2
1329,55,115,56,3,10,36,1,1,1,3,3,3
577,55,108,47,3,4,31,1,1,2,1,1,1
685,40,93,27,2,17,38,0,1,3,1,1,1
577,40,111,37,3,8,29,0,1,1,1,1,1
1040,40,101,38,2,19,38,1,1,3,2,2,2
480,40,76,29,2,17,35,0,1,3,1,1,1
1000,40,93,26,2,11,29,1,1,3,2,2,2
988,48,91,39,2,15,36,1,1,1,2,2,2
478,45,90,35,2,19,34,1,1,2,1,1,1
440,40,84,23,2,11,30,1,1,3,1,1,1
705,40,89,32,2,19,36,1,1,0,1,1,1
1000,40,100,42,2,16,32,1,1,2,2,2,2
1346,40,112,39,3,14,35,1,1,0,3,3,3
961,40,76,17,2,13,31,0,1,3,2,2,2
479,40,97,45,2,15,38,1,0,3,1,1,1
543,45,90,31,3,5,38,1,1,1,1,1,1
450,40,63,26,2,12,31,1,1,3,1,1,1
462,55,61,24,2,6,29,1,0,3,1,1,1
705,40,76,32,2,13,37,1,1,3,1,1,1
1282,45,97,48,3,4,32,1,1,3,3,3,3
556,40,127,44,3,6,31,1,1,2,1,1,1
900,55,100,27,2,18,34,0,1,2,2,2,2
1602,45,111,40,3,10,31,1,0,1,3,3,3
1500,60,124,20,3,6,29,1,0,2,3,3,3
1004,40,81,36,2,17,34,1,0,1,2,2,2
650,40,99,36,2,13,30,1,0,1,1,1,1
808,40,93,26,2,17,37,1,0,3,2,2,2
2137,45,102,35,3,8,30,1,0,0,3,3,3
761,48,95,44,2,14,38,1,1,1,2,2,2
769,40,98,37,3,8,35,0,1,0,2,2,2
987,38,109,41,3,9,31,1,1,3,2,2,2
1098,45,105,22,3,6,32,0,1,1,3,3,3
1212,40,95,36,2,6,38,1,0,3,3,3,3
577,40,92,33,3,8,28,1,1,1,1,1,1
390,59,74,26,3,10,30,1,1,3,1,1,1
1442,60,117,39,3,9,31,1,1,1,3,3,3
1500,37,119,41,3,8,33,0,1,1,3,3,3
2162,40,124,48,3,10,32,1,1,1,3,3,3
797,41,89,38,2,10,36,1,0,1,2,2,2
1744,43,106,41,3,8,29,1,1,1,3,3,3
630,40,103,30,3,14,32,1,0,0,1,1,1
660,42,101,34,3,12,31,1,1,0,1,1,1
560,44,70,34,2,16,35,1,1,2,1,1,1
1386,40,97,38,2,17,37,1,1,1,3,3,3
1154,40,117,38,3,11,35,1,1,3,3,3,3
480,40,83,37,2,9,37,1,1,3,1,1,1
1442,40,113,36,3,14,36,1,1,2,3,3,3
350,40,93,41,2,16,33,0,1,1,1,1,1
577,40,106,43,3,11,33,0,1,3,1,1,1
713,40,75,25,2,5,36,1,1,3,1,1,1
929,40,97,28,3,12,30,1,1,2,2,2,2
400,50,68,35,2,4,31,1,1,3,1,1,1
1241,40,83,51,3,9,33,1,1,2,3,3,3
403,45,98,37,2,5,30,1,1,2,1,1,1
812,40,81,20,2,17,34,1,1,2,2,2,2
450,40,79,23,2,20,36,1,1,3,1,1,1
500,40,69,18,2,21,38,1,1,3,1,1,1
1000,44,113,41,3,8,34,1,1,3,2,2,2
600,40,127,44,2,8,28,0,0,2,1,1,1
962,50,109,44,2,21,37,1,0,0,2,2,2
865,40,85,44,3,4,34,1,1,3,2,2,2
1300,40,78,40,3,12,33,1,1,2,3,3,3
900,40,54,37,3,12,31,1,1,2,2,2,2
829,40,98,33,2,15,36,1,1,3,2,2,2
500,44,87,25,3,5,31,1,1,3,1,1,1
950,55,85,30,3,8,29,0,1,2,2,2,2
1710,45,114,39,3,7,32,1,1,1,3,3,3
2004,48,105,48,3,10,34,1,1,2,3,3,3
890,60,92,20,3,9,32,1,1,1,2,2,2
1354,40,119,49,3,13,35,0,0,2,3,3,3
962,40,110,34,2,16,33,1,1,2,2,2,2
926,55,64,22,2,18,38,1,1,3,2,2,2
1559,40,103,32,2,17,34,1,1,3,3,3,3
923,40,118,36,3,8,35,1,1,3,2,2,2
583,48,94,35,3,10,37,1,0,2,1,1,1
1371,40,128,50,3,8,36,1,0,1,3,3,3
360,55,110,44,3,11,38,0,1,3,1,1,1
909,40,102,34,2,14,33,1,1,3,2,2,2
2137,45,108,45,3,11,36,1,1,2,3,3,3
692,50,92,49,3,9,38,1,1,0,1,1,1
931,80,108,40,3,4,36,1,1,3,2,2,2
500,40,101,31,3,12,32,1,0,2,1,1,1
1384,50,114,48,3,12,37,1,1,1,3,3,3
528,55,116,40,3,5,30,1,1,3,1,1,1
881,40,90,41,2,4,36,1,0,2,2,2,2
1212,40,98,26,2,11,28,0,1,3,3,3,3
1843,48,109,38,3,11,32,1,1,3,3,3,3
1000,40,121,35,3,6,33,1,1,2,2,2,2
737,48,103,37,2,7,30,1,1,3,1,1,1
1025,48,104,30,3,6,32,1,1,2,2,2,2
1107,40,112,38,2,12,38,1,1,3,3,3,3
625,40,73,24,2,1,31,1,1,3,1,1,1
855,40,99,44,2,19,36,1,1,1,2,2,2
900,40,110,35,2,6,28,0,1,1,2,2,2
962,40,112,46,3,8,37,1,1,2,2,2,2
1874,48,64,37,2,22,38,1,1,3,3,3,3
1573,55,90,28,2,5,30,1,1,3,3,3,3
940,45,102,46,3,11,36,1,1,1,2,2,2
900,40,119,39,3,8,30,1,0,1,2,2,2
1260,45,79,39,2,19,37,1,0,3,3,3,3
751,40,96,42,2,9,38,1,0,1,1,1,1
1154,40,116,42,3,11,34,0,0,2,3,3,3
1250,40,78,36,2,16,33,1,1,3,3,3,3
1211,27,92,33,2,13,31,1,1,3,3,3,3
904,50,98,29,3,7,33,1,1,3,2,2,2
1200,40,96,26,2,18,34,1,1,3,3,3,3
950,40,96,38,2,14,35,1,1,1,2,2,2
115,50,108,46,2,9,29,1,1,3,1,1,1
1084,45,95,38,3,17,37,1,1,1,3,3,3
1058,40,94,40,3,13,34,1,1,0,1,3,3
369,40,117,36,3,11,31,0,0,3,1,1,1
855,40,109,36,2,17,36,1,0,3,2,2,2
864,40,87,38,2,15,31,1,0,1,2,2,2
1092,44,110,34,3,15,36,1,1,3,3,3,3
1025,40,110,30,3,9,30,1,0,3,2,2,2
800,40,122,38,3,10,31,0,1,3,2,2,2
1200,40,79,32,3,9,32,1,1,0,3,3,3
850,43,111,38,3,8,34,1,1,3,2,2,2
1000,40,110,42,2,6,37,1,1,3,2,2,2
788,40,99,20,2,10,28,1,1,3,2,2,2
950,40,86,31,2,23,38,1,1,3,2,2,2
625,40,72,34,2,17,34,1,0,3,1,1,1
680,40,86,35,2,13,32,0,0,3,1,1,1
2308,40,116,42,3,8,38,1,0,3,3,3,3
1500,40,101,38,3,13,32,1,1,3,3,3,3
801,48,100,30,3,6,29,1,1,2,2,2,2
640,23,96,39,2,7,31,0,1,3,1,1,1
1198,32,117,39,3,7,30,1,1,1,3,3,3
390,55,93,38,2,4,32,1,1,1,1,1,1
1076,38,106,42,2,19,36,1,1,1,3,3,3
1127,40,98,45,2,17,36,1,1,1,3,3,3
1104,54,96,39,2,11,29,1,0,1,3,3,3
800,43,96,27,2,10,29,1,0,1,2,2,2
1384,50,104,42,3,8,31,1,0,3,3,3,3
425,30,106,34,3,8,36,0,0,0,1,1,1
370,32,73,31,2,13,31,1,0,3,1,1,1
596,40,62,26,2,16,33,1,0,3,1,1,1
402,40,76,28,2,9,28,1,1,3,1,1,1
1133,40,106,44,3,13,36,1,0,1,3,3,3
606,40,86,19,2,13,30,1,0,3,1,1,1
340,50,104,41,3,4,31,1,1,3,1,1,1
692,50,95,21,2,16,34,1,1,2,1,1,1
987,40,96,23,2,11,29,1,0,1,2,2,2
616,55,104,41,2,16,35,1,1,3,1,1,1
808,40,106,34,2,4,29,1,1,1,2,2,2
808,50,101,34,3,8,30,1,1,1,2,2,2
1418,45,102,44,2,19,36,1,1,2,3,3,3
260,40,75,35,2,21,37,1,0,3,1,1,1
562,80,104,30,2,11,28,1,0,1,1,1,1
1009,40,118,37,3,11,32,1,0,0,2,2,2
1442,40,108,40,2,17,36,1,1,1,3,3,3
754,40,55,23,2,13,33,1,0,2,1,1,1
700,40,73,23,2,17,38,1,0,3,1,1,1
503,40,84,14,2,11,30,0,1,3,1,1,1
937,40,104,37,2,14,32,1,0,1,2,2,2
642,35,87,26,3,9,30,1,0,3,1,1,1
900,40,80,34,2,15,38,1,0,3,2,2,2
894,40,104,35,3,7,35,1,0,3,2,2,2
1282,60,96,24,3,7,32,1,1,3,3,3,3
325,55,113,39,2,11,29,1,0,1,1,1,1
769,45,105,29,2,16,33,1,0,3,2,2,2
618,40,84,39,3,6,31,0,1,3,1,1,1
1065,65,104,39,3,10,34,1,1,2,3,3,3
1070,40,91,42,2,13,30,1,1,1,3,3,3
700,45,99,40,2,15,32,1,0,3,1,1,1
494,40,74,30,2,16,34,1,0,3,1,1,1
890,48,100,40,2,4,31,1,0,0,2,2,2
520,40,86,28,2,15,31,1,0,0,1,1,1
481,48,98,26,2,14,31,0,1,3,1,1,1
962,50,97,34,3,7,30,1,1,0,2,2,2
1000,44,103,37,2,9,29,1,1,0,2,2,2
600,40,114,36,3,5,30,1,1,2,1,1,1
450,40,95,31,2,12,30,1,0,2,1,1,1
357,70,97,34,3,6,28,1,0,1,1,1,1
960,40,83,25,3,14,32,1,1,3,2,2,2
566,45,104,46,3,5,32,1,0,1,1,1,1
645,45,93,39,2,11,35,1,0,3,1,1,1
788,40,100,23,2,15,32,1,0,3,2,2,2
664,60,82,30,3,10,34,1,1,3,1,1,1
520,40,79,28,3,6,30,1,0,0,1,1,1
1202,40,102,32,3,10,31,1,1,3,3,3,3
1000,40,107,32,2,17,35,1,0,3,2,2,2
