wage,hours,IQ,KWW,educ,exper,age,married,urban,sibs,brthord,meduc,feduc
1026,45,85,46,2,4,38,1,1,1,2,2,2
1200,42,119,28,3,11,30,1,1,3,3,3,3
1154,40,109,42,3,12,34,1,1,0,3,3,3
610,50,89,21,2,14,30,1,0,1,1,1,1
1749,43,101,28,2,16,36,1,0,2,3,3,3
765,45,94,38,2,17,37,1,0,3,2,2,2
790,40,115,34,2,15,34,1,0,3,2,2,2
818,47,92,41,2,16,38,1,0,3,2,2,2
938,50,130,39,3,15,33,1,0,3,2,2,2
350,40,74,24,2,14,32,1,1,3,1,1,1
940,48,104,25,2,13,32,1,1,3,2,2,2
1202,40,124,23,3,11,28,1,1,2,3,3,3
450,40,94,29,3,9,31,1,0,1,1,1,1
1000,40,96,40,2,15,37,1,1,3,2,2,2
556,40,69,26,2,13,34,0,1,3,1,1,1
1600,50,109,44,3,16,33,1,0,2,3,3,3
511,45,101,25,2,13,30,1,1,3,1,1,1
1411,45,111,40,3,11,32,1,1,1,3,3,3
1346,40,106,38,3,15,37,1,1,1,3,3,3
1522,46,102,37,2,15,37,1,0,3,3,3,3
1200,50,99,37,2,11,28,1,1,3,3,3,3
1377,37,118,48,3,15,36,1,1,2,3,3,3
625,40,108,26,3,11,30,1,1,3,1,1,1
1250,32,98,40,2,17,33,1,1,0,3,3,3
1082,40,111,44,3,20,36,1,1,3,3,3,3
693,40,79,36,2,18,38,1,0,3,1,1,1
727,55,97,29,2,11,31,1,0,3,1,1,1
615,50,99,49,3,16,38,1,0,2,1,1,1
913,40,101,33,3,5,31,1,1,2,2,2,2
800,55,106,34,2,17,36,1,0,3,2,2,2
1000,40,93,32,2,16,34,1,1,1,2,2,2
549,49,79,23,2,11,32,0,0,3,1,1,1
923,50,107,30,3,9,33,1,1,3,2,2,2
815,40,114,25,2,15,31,1,0,2,2,2,2
1058,40,85,48,2,18,35,1,1,2,1,3,3
940,40,71,20,2,9,29,1,0,2,2,2,2
1417,38,88,36,3,9,32,0,1,2,3,3,3
1000,65,93,32,2,11,29,1,1,3,2,2,2
500,40,98,26,3,14,32,1,0,3,1,1,1
766,40,109,31,2,17,35,1,0,3,2,2,2
795,52,89,35,2,16,34,1,1,3,2,2,2
850,40,97,35,2,16,37,1,1,1,2,2,2
1162,45,89,39,2,11,37,1,1,3,3,3,3
350,45,116,36,3,5,33,1,1,2,1,1,1
1463,45,104,47,3,14,37,1,1,3,3,3,3
802,40,99,26,2,13,29,1,1,3,2,2,2
642,45,93,18,2,12,30,1,1,1,1,1,1
751,40,114,37,3,9,28,1,1,2,1,1,1
675,40,77,42,2,20,38,1,1,3,1,1,1
375,40,89,24,3,9,30,1,1,3,1,1,1
346,40,110,37,2,16,38,1,1,2,1,1,1
1442,40,132,39,3,8,33,1,1,3,3,3,3
950,44,96,26,3,8,32,1,1,1,2,2,2
684,45,106,45,3,16,38,1,1,1,1,1,1
1322,40,128,43,3,7,33,1,1,0,3,3,3
1634,40,95,48,2,18,38,1,1,3,3,3,3
472,45,71,24,2,9,32,1,1,3,1,1,1
1039,40,114,43,3,1,31,0,1,3,2,2,2
1250,40,102,30,3,13,30,1,1,3,3,3,3
760,40,88,34,2,12,31,1,1,2,2,2,2
865,40,130,39,3,5,30,1,1,3,2,2,2
705,50,100,44,2,15,36,1,1,1,1,1,1
1000,40,101,36,2,16,35,1,1,1,2,2,2
770,40,80,25,2,16,35,1,1,1,2,2,2
1682,40,115,48,3,10,37,1,1,1,3,3,3
577,55,108,47,3,4,31,1,1,2,1,1,1
1040,40,101,38,2,19,38,1,1,3,2,2,2
600,40,115,40,3,7,28,0,1,3,1,1,1
988,48,91,39,2,15,36,1,1,1,2,2,2
705,40,89,32,2,19,36,1,1,0,1,1,1
1550,40,104,47,2,16,34,1,0,3,3,3,3
479,40,97,45,2,15,38,1,0,3,1,1,1
1201,50,98,38,2,17,36,1,0,3,3,3,3
1122,35,132,45,3,13,32,1,1,2,3,3,3
507,55,110,36,3,10,32,1,1,2,1,1,1
462,55,61,24,2,6,29,1,0,3,1,1,1
1566,40,127,44,2,7,29,1,1,3,3,3,3
1634,40,94,39,3,18,36,1,1,2,3,3,3
556,40,127,44,3,6,31,1,1,2,1,1,1
1200,40,109,42,3,7,33,1,1,2,3,3,3
855,45,89,21,2,6,31,1,0,3,2,2,2
1000,48,105,39,2,11,28,1,0,0,2,2,2
900,55,100,27,2,18,34,0,1,2,2,2,2
508,50,125,44,3,9,31,1,1,3,1,1,1
1500,60,124,20,3,6,29,1,0,2,3,3,3
750,40,110,45,3,13,35,1,1,2,1,1,1
409,40,93,26,2,17,38,0,0,0,1,1,1
1004,40,81,36,2,17,34,1,0,1,2,2,2
761,48,95,44,2,14,38,1,1,1,2,2,2
345,40,84,28,2,7,31,1,1,2,1,1,1
495,40,88,30,2,6,31,1,1,2,1,1,1
1098,45,105,22,3,6,32,0,1,1,3,3,3
1212,40,95,36,2,6,38,1,0,3,3,3,3
1500,40,123,43,3,9,32,1,1,1,3,3,3
460,40,92,22,2,16,36,1,1,3,1,1,1
945,40,87,41,2,12,38,1,1,2,2,2,2
1442,60,117,39,3,9,31,1,1,1,3,3,3
1333,45,112,50,3,14,38,1,1,1,3,3,3
1333,45,103,30,3,7,34,1,1,3,3,3,3
2162,40,124,48,3,10,32,1,1,1,3,3,3
797,41,89,38,2,10,36,1,0,1,2,2,2
400,40,88,34,2,14,32,1,1,3,1,1,1
1744,43,106,41,3,8,29,1,1,1,3,3,3
445,40,91,40,2,11,32,1,0,0,1,1,1
660,42,101,34,3,12,31,1,1,0,1,1,1
560,44,70,34,2,16,35,1,1,2,1,1,1
1122,60,102,54,3,7,32,1,1,2,3,3,3
962,50,105,45,3,15,37,1,1,3,2,2,2
722,55,113,36,3,8,38,0,1,1,1,1,1
1442,40,113,36,3,14,36,1,1,2,3,3,3
350,40,93,41,2,16,33,0,1,1,1,1,1
500,40,83,39,2,18,36,1,1,0,1,1,1
577,40,106,43,3,11,33,0,1,3,1,1,1
910,40,82,26,3,5,30,1,1,3,2,2,2
1000,40,89,40,2,17,38,1,1,3,2,2,2
1160,40,74,18,2,14,33,1,1,3,3,3,3
929,40,97,28,3,12,30,1,1,2,2,2,2
400,50,68,35,2,4,31,1,1,3,1,1,1
403,45,98,37,2,5,30,1,1,2,1,1,1
812,40,81,20,2,17,34,1,1,2,2,2,2
575,40,86,20,2,12,33,1,1,3,1,1,1
621,43,84,24,2,14,31,1,0,3,1,1,1
441,38,74,24,2,12,30,1,0,3,1,1,1
726,45,93,32,2,16,36,1,0,3,1,1,1
1000,44,113,41,3,8,34,1,1,3,2,2,2
865,40,66,30,2,10,30,1,1,3,2,2,2
1386,42,109,43,3,10,34,1,0,1,3,3,3
865,40,85,44,3,4,34,1,1,3,2,2,2
700,40,81,26,2,13,31,1,0,3,1,1,1
1300,40,78,40,3,12,33,1,1,2,3,3,3
900,40,54,37,3,12,31,1,1,2,2,2,2
829,40,98,33,2,15,36,1,1,3,2,2,2
1000,40,98,34,2,17,36,1,1,3,2,2,2
500,44,87,25,3,5,31,1,1,3,1,1,1
1155,40,117,25,3,9,28,1,1,3,3,3,3
950,55,85,30,3,8,29,0,1,2,2,2,2
1710,45,114,39,3,7,32,1,1,1,3,3,3
533,30,65,21,2,5,32,0,1,3,1,1,1
1354,40,119,49,3,13,35,0,0,2,3,3,3
962,40,110,34,2,16,33,1,1,2,2,2,2
905,40,102,31,2,17,37,1,0,3,2,2,2
1559,40,103,32,2,17,34,1,1,3,3,3,3
1312,40,118,39,2,14,32,1,1,0,3,3,3
923,40,118,36,3,8,35,1,1,3,2,2,2
879,40,118,41,3,1,31,1,1,1,2,2,2
800,25,75,37,3,14,38,1,1,0,2,2,2
583,48,94,35,3,10,37,1,0,2,1,1,1
1270,40,84,40,2,11,30,1,1,2,3,3,3
1832,40,97,38,2,16,36,1,1,1,3,3,3
1746,40,131,41,3,9,33,1,1,3,3,3,3
520,40,126,23,3,8,30,1,1,3,1,1,1
2137,45,108,45,3,11,36,1,1,2,3,3,3
692,50,92,49,3,9,38,1,1,0,1,1,1
931,80,108,40,3,4,36,1,1,3,2,2,2
812,45,115,46,3,11,34,1,1,1,2,2,2
528,55,116,40,3,5,30,1,1,3,1,1,1
881,40,90,41,2,4,36,1,0,2,2,2,2
1026,45,125,33,2,11,28,1,1,3,2,2,2
1212,40,98,26,2,11,28,0,1,3,3,3,3
1620,38,111,42,3,8,29,1,0,1,3,3,3
1843,48,109,38,3,11,32,1,1,3,3,3,3
1602,60,124,36,3,12,37,1,1,1,3,3,3
737,48,103,37,2,7,30,1,1,3,1,1,1
1025,48,104,30,3,6,32,1,1,2,2,2,2
1250,40,95,23,2,12,32,1,1,2,3,3,3
1130,40,109,40,3,4,38,1,0,1,3,3,3
900,40,110,35,2,6,28,0,1,1,2,2,2
1924,50,98,49,3,6,38,1,1,1,3,3,3
962,40,112,46,3,8,37,1,1,2,2,2,2
1573,55,90,28,2,5,30,1,1,3,3,3,3
940,45,102,46,3,11,36,1,1,1,2,2,2
882,44,96,34,2,15,31,1,0,3,2,2,2
1710,45,118,40,3,12,38,1,1,1,3,3,3
751,40,96,42,2,9,38,1,0,1,1,1,1
1154,40,116,42,3,11,34,0,0,2,3,3,3
857,65,99,41,2,18,38,1,1,2,2,2,2
1211,27,92,33,2,13,31,1,1,3,3,3,3
872,45,115,30,3,7,29,1,1,3,2,2,2
1200,40,96,26,2,18,34,1,1,3,3,3,3
1261,40,117,41,3,1,35,1,1,3,3,3,3
950,40,96,38,2,14,35,1,1,1,2,2,2
115,50,108,46,2,9,29,1,1,3,1,1,1
673,40,92,34,3,6,31,1,1,3,1,1,1
1058,40,94,40,3,13,34,1,1,0,1,3,3
800,40,115,38,2,20,38,1,0,3,2,2,2
369,40,117,36,3,11,31,0,0,3,1,1,1
1924,40,105,42,3,14,36,1,0,0,3,3,3
864,40,87,38,2,15,31,1,0,1,2,2,2
1092,44,110,34,3,15,36,1,1,3,3,3,3
673,40,85,21,2,17,35,1,0,2,1,1,1
1049,44,122,39,3,7,33,1,0,3,2,2,2
800,40,122,38,3,10,31,0,1,3,2,2,2
1200,40,79,32,3,9,32,1,1,0,3,3,3
664,40,105,30,2,8,29,1,1,3,1,1,1
850,43,111,38,3,8,34,1,1,3,2,2,2
875,40,92,32,2,8,29,0,1,3,2,2,2
1202,40,131,32,3,10,33,1,0,3,3,3,3
666,40,104,32,2,10,29,1,0,2,1,1,1
1442,40,105,42,2,9,37,1,1,3,3,3,3
866,40,85,26,2,11,30,1,0,3,2,2,2
680,40,86,35,2,13,32,0,0,3,1,1,1
875,36,95,22,2,16,38,0,0,3,2,2,2
2308,40,116,42,3,8,38,1,0,3,3,3,3
1196,45,96,45,3,10,32,1,0,2,3,3,3
1500,40,101,38,3,13,32,1,1,3,3,3,3
1050,50,97,31,3,4,31,1,1,2,2,2,2
801,48,100,30,3,6,29,1,1,2,2,2,2
889,36,116,37,2,12,28,1,1,1,2,2,2
1127,40,98,45,2,17,36,1,1,1,3,3,3
1104,54,96,39,2,11,29,1,0,1,3,3,3
800,43,96,27,2,10,29,1,0,1,2,2,2
370,32,73,31,2,13,31,1,0,3,1,1,1
596,40,62,26,2,16,33,1,0,3,1,1,1
418,40,76,26,2,12,31,1,0,0,1,1,1
1133,40,106,44,3,13,36,1,0,1,3,3,3
681,40,94,24,2,18,35,0,1,3,1,1,1
661,40,96,25,3,8,29,0,0,3,1,1,1
425,40,86,17,2,7,30,1,0,3,1,1,1
340,50,104,41,3,4,31,1,1,3,1,1,1
571,40,66,20,2,15,33,1,0,3,1,1,1
817,40,101,38,3,11,32,1,1,1,2,2,2
1026,60,105,34,3,12,35,1,1,3,2,2,2
788,40,96,42,2,13,36,1,1,3,2,2,2
850,40,105,34,2,6,33,1,1,1,2,2,2
662,45,99,27,3,7,28,1,0,3,1,1,1
562,80,104,30,2,11,28,1,0,1,1,1,1
357,70,115,37,3,5,30,1,1,3,1,1,1
750,40,50,28,2,14,32,1,0,3,1,1,1
750,40,83,27,2,4,32,1,0,3,1,1,1
900,40,98,36,3,1,30,1,0,3,2,2,2
540,40,70,25,2,12,29,1,0,3,1,1,1
642,35,87,26,3,9,30,1,0,3,1,1,1
513,40,104,40,3,8,33,1,0,3,1,1,1
618,40,84,39,3,6,31,0,1,3,1,1,1
1040,48,108,36,2,16,35,1,1,3,2,2,2
751,40,104,32,2,15,34,1,1,3,1,1,1
380,50,106,28,2,15,30,1,0,2,1,1,1
1573,55,112,42,3,7,34,1,1,1,3,3,3
700,45,99,40,2,15,32,1,0,3,1,1,1
520,40,86,28,2,15,31,1,0,0,1,1,1
891,40,90,36,2,16,32,1,0,3,2,2,2
570,50,101,43,2,11,30,1,1,2,1,1,1
1444,40,109,33,3,11,29,1,1,2,3,3,3
481,48,98,26,2,14,31,0,1,3,1,1,1
500,44,107,40,2,21,38,1,0,2,1,1,1
803,40,120,35,3,4,28,1,1,3,2,2,2
1000,44,103,37,2,9,29,1,1,0,2,2,2
492,60,67,38,2,15,34,1,0,3,1,1,1
1562,40,97,28,3,7,32,1,1,3,3,3,3
960,40,83,25,3,14,32,1,1,3,2,2,2
566,45,104,46,3,5,32,1,0,1,1,1,1
1442,40,113,45,3,8,35,1,1,2,3,3,3
645,45,93,39,2,11,35,1,0,3,1,1,1
788,40,100,23,2,15,32,1,0,3,2,2,2
644,42,101,38,2,11,33,1,0,3,1,1,1
664,60,82,30,3,10,34,1,1,3,1,1,1
1000,40,107,32,2,17,35,1,0,3,2,2,2
