wage,hours,IQ,KWW,educ,exper,age,married,urban,sibs,brthord,meduc,feduc
1394,40,118,41,3,11,30,1,0,2,3,3,3
1495,45,113,50,3,13,33,1,1,3,3,3,3
650,40,100,18,2,4,28,1,1,3,1,1,1
670,40,93,27,3,9,29,1,1,2,1,1,1
1126,40,119,30,3,5,32,1,1,1,3,3,3
2404,50,106,38,3,8,32,1,1,2,3,3,3
1899,40,127,49,3,9,36,0,1,0,3,3,3
1250,40,115,36,3,9,29,1,1,2,3,3,3
1162,48,102,40,3,8,31,1,1,3,3,3,3
1318,35,118,47,3,16,37,1,0,1,3,3,3
1411,45,121,40,3,14,38,1,1,3,3,3,3
1273,55,120,44,3,11,36,1,0,1,3,3,3
1140,48,109,43,2,16,35,1,1,2,3,3,3
942,40,85,36,2,7,38,1,1,3,2,2,2
951,60,116,40,2,9,30,1,1,3,2,2,2
1250,40,91,28,2,13,34,1,1,3,3,3,3
577,50,94,17,2,9,29,1,1,2,1,1,1
590,40,109,27,3,10,29,1,0,2,1,1,1
1250,50,102,26,2,6,32,0,1,3,3,3,3
652,50,113,37,2,14,36,0,1,1,1,1,1
618,42,104,34,2,6,30,1,1,3,1,1,1
962,50,124,43,3,7,34,1,1,2,2,2,2
529,40,110,31,3,14,32,1,0,1,1,1,1
962,40,120,39,3,8,32,1,0,0,2,2,2
840,40,105,39,2,19,38,1,0,3,2,2,2
866,40,121,30,3,7,28,1,0,1,2,2,2
2404,50,96,42,3,1,36,1,1,3,3,3,3
723,40,98,34,2,15,38,1,1,1,1,1,1
971,40,95,42,3,5,37,1,1,1,2,2,2
525,40,99,40,2,9,34,1,1,2,1,1,1
1058,45,98,45,3,14,34,1,0,2,3,3,3
550,46,95,44,2,18,35,1,1,1,1,1,1
500,45,115,43,2,14,32,1,1,1,1,1,1
865,40,114,26,2,6,30,1,0,2,2,2,2
575,40,85,32,3,6,30,1,0,1,1,1,1
623,45,98,34,3,7,30,1,0,3,1,1,1
1273,55,84,42,3,14,37,1,1,1,3,3,3
990,40,108,42,3,13,33,1,0,3,2,2,2
1160,40,84,35,2,17,38,1,0,3,3,3,3
500,55,86,22,2,11,29,1,0,3,1,1,1
795,45,88,27,2,17,35,1,0,2,2,2,2
500,50,97,34,2,20,37,1,0,2,1,1,1
1014,55,110,42,3,13,30,0,1,1,2,2,2
913,40,110,26,3,4,29,1,1,3,2,2,2
265,40,101,43,2,18,37,1,1,1,1,1,1
1250,40,117,31,3,7,28,1,1,1,3,3,3
1607,56,108,41,3,7,36,1,1,2,3,3,3
1452,35,69,33,3,12,38,1,1,3,3,3,3
1391,50,109,38,2,14,32,1,1,1,3,3,3
821,45,85,39,3,8,32,1,1,3,2,2,2
794,40,114,36,3,9,29,1,1,1,2,2,2
500,30,90,46,3,10,38,1,0,3,1,1,1
1155,60,106,46,3,10,37,1,1,3,3,3,3
923,50,123,44,3,8,31,1,1,1,2,2,2
449,36,91,20,2,7,30,0,1,1,1,1,1
826,40,114,40,3,20,37,1,1,3,2,2,2
978,48,104,36,2,19,36,1,1,3,2,2,2
1136,50,117,36,3,16,34,1,1,2,3,3,3
808,40,99,40,2,18,38,1,1,0,2,2,2
375,40,99,29,2,12,30,1,0,3,1,1,1
537,40,97,32,2,14,31,0,1,2,1,1,1
930,40,126,44,3,10,31,0,1,3,2,2,2
1155,40,109,49,3,13,38,1,0,3,3,3,3
548,40,86,22,2,7,33,1,1,3,1,1,1
622,45,119,48,3,12,33,1,1,0,1,1,1
841,40,102,38,3,10,29,1,1,3,2,2,2
769,55,105,45,3,7,38,0,1,2,2,2,2
1202,48,114,28,3,6,28,1,1,3,3,3,3
1202,40,125,30,3,10,29,1,1,2,3,3,3
711,45,100,38,3,13,36,1,1,1,1,1,1
1000,40,102,46,3,13,35,1,1,3,2,2,2
490,49,82,33,3,7,31,0,1,2,1,1,1
1375,40,96,24,3,3,30,1,1,3,3,3,3
1602,65,97,47,3,14,37,1,1,1,3,3,3
3078,65,120,50,3,12,36,1,1,1,3,3,3
952,40,99,34,3,10,31,1,1,1,2,2,2
571,40,78,33,3,10,29,0,1,3,1,1,1
445,45,110,23,2,15,32,0,1,2,1,1,1
289,40,94,35,2,9,30,1,1,2,1,1,1
962,55,108,45,2,19,36,1,1,3,2,2,2
1075,40,103,31,2,17,33,1,1,3,3,3,3
1250,40,106,36,2,14,35,1,1,3,3,3,3
620,40,99,22,2,10,29,1,1,3,1,1,1
1016,40,72,18,2,14,37,1,1,3,2,2,2
800,40,88,29,2,21,37,1,1,3,2,2,2
654,50,121,49,3,12,34,1,1,1,1,1,1
781,50,112,33,2,8,30,1,1,2,2,2,2
666,70,117,34,3,8,32,1,1,0,1,1,1
756,40,78,29,3,9,31,1,1,2,2,2,2
1011,40,104,43,2,20,37,1,1,0,2,2,2
1350,40,107,37,2,17,35,1,0,2,3,3,3
1230,50,96,33,3,11,30,1,1,3,3,3,3
754,40,93,31,2,13,30,1,1,3,1,1,1
1000,45,103,29,3,8,32,1,1,3,2,2,2
912,40,96,32,3,11,30,1,1,2,2,2,2
600,40,114,39,2,8,30,1,1,3,1,1,1
711,45,110,38,3,8,32,1,1,3,1,1,1
841,44,106,40,2,15,31,1,1,3,2,2,2
400,70,100,43,2,12,32,1,1,3,1,1,1
1442,40,114,38,2,16,33,1,1,2,3,3,3
538,55,98,45,3,5,34,1,1,2,1,1,1
841,48,110,37,3,13,37,0,1,1,2,2,2
1346,50,108,51,3,9,36,1,1,1,3,3,3
962,40,120,33,2,18,36,1,1,3,2,2,2
721,40,134,38,3,9,30,0,1,3,1,1,1
1270,40,118,42,3,4,36,1,1,2,3,3,3
1313,40,107,37,2,11,28,1,0,1,3,3,3
668,43,109,29,2,11,29,1,0,2,1,1,1
523,43,119,37,3,9,30,1,0,3,1,1,1
1111,40,103,33,3,13,31,1,0,3,3,3,3
729,47,122,40,3,6,34,1,1,3,1,1,1
690,40,119,35,2,9,28,1,1,1,1,1,1
596,40,83,36,2,16,34,1,0,3,1,1,1
850,44,115,37,2,11,29,1,1,3,2,2,2
793,40,96,43,2,17,36,1,0,3,2,2,2
670,50,108,43,2,14,34,1,1,3,1,1,1
876,45,116,35,3,10,29,1,1,2,2,2,2
1223,40,107,34,2,7,28,1,0,1,3,3,3
533,45,109,31,3,8,30,1,1,2,1,1,1
750,40,104,36,2,15,33,1,0,0,1,1,1
1206,40,110,37,2,16,38,1,1,1,3,3,3
900,40,103,38,2,15,37,1,0,3,2,2,2
550,40,110,35,3,15,38,1,0,2,1,1,1
615,40,100,31,3,9,30,1,0,3,1,1,1
984,40,108,39,3,17,37,1,1,3,2,2,2
833,60,101,47,2,15,37,1,1,3,2,2,2
879,70,90,43,2,17,35,0,1,1,2,2,2
1027,45,115,41,2,16,35,1,1,3,2,2,2
1000,55,114,41,3,10,33,1,0,0,2,2,2
1100,40,92,37,3,21,38,1,1,3,3,3,3
641,45,125,44,3,9,37,1,1,1,1,1,1
950,40,98,40,2,11,30,1,1,3,2,2,2
938,44,108,41,2,19,38,1,1,0,2,2,2
586,60,111,37,3,6,34,1,0,3,1,1,1
375,60,75,24,2,12,30,0,0,3,1,1,1
673,40,91,29,2,7,38,1,0,0,1,1,1
1111,40,98,32,3,10,29,1,1,3,3,3,3
1368,45,107,31,3,11,33,1,1,2,3,3,3
1161,50,121,40,2,5,34,1,1,3,3,3,3
947,48,104,41,3,8,35,1,0,3,2,2,2
1575,40,117,28,2,13,30,1,1,3,3,3,3
1442,40,112,42,2,19,36,1,1,3,3,3,3
489,55,104,47,3,20,38,1,1,2,1,1,1
500,70,83,20,2,13,32,1,1,3,1,1,1
1920,40,109,32,2,13,31,1,0,0,3,3,3
684,45,111,25,3,7,29,1,1,3,1,1,1
774,40,94,33,2,20,37,1,0,1,2,2,2
1366,40,90,35,2,13,30,1,1,3,3,3,3
2137,40,120,48,3,16,37,1,1,3,3,3,3
700,40,120,38,3,10,29,1,1,1,1,1,1
1200,40,108,29,2,16,33,1,1,3,3,3,3
1161,40,99,43,3,16,36,1,1,0,3,3,3
729,60,80,31,2,16,34,1,1,3,1,1,1
1111,45,118,43,3,11,32,1,1,3,3,3,3
625,50,115,31,2,12,31,1,1,2,1,1,1
1200,42,119,28,3,11,30,1,1,3,3,3,3
1541,40,94,39,2,8,32,1,1,3,3,3,3
310,40,104,37,3,10,33,0,0,2,1,1,1
610,50,89,21,2,14,30,1,0,1,1,1,1
1749,43,101,28,2,16,36,1,0,2,3,3,3
1000,40,96,34,3,9,31,0,1,3,2,2,2
350,40,109,48,2,14,36,1,0,1,1,1,1
938,50,130,39,3,15,33,1,0,3,2,2,2
350,40,74,24,2,14,32,1,1,3,1,1,1
940,48,104,25,2,13,32,1,1,3,2,2,2
1202,40,124,23,3,11,28,1,1,2,3,3,3
450,40,94,29,3,9,31,1,0,1,1,1,1
1000,40,96,40,2,15,37,1,1,3,2,2,2
318,40,67,35,2,16,36,1,1,3,1,1,1
995,40,92,23,2,22,38,1,1,3,2,2,2
606,45,100,39,3,6,30,0,0,1,1,1,1
1346,40,106,38,3,15,37,1,1,1,3,3,3
1522,46,102,37,2,15,37,1,0,3,3,3,3
1250,32,98,40,2,17,33,1,1,0,3,3,3
693,40,79,36,2,18,38,1,0,3,1,1,1
913,40,101,33,3,5,31,1,1,2,2,2,2
884,46,120,45,3,4,36,1,0,2,2,2,2
698,43,97,33,2,10,29,1,1,2,1,1,1
800,55,106,34,2,17,36,1,0,3,2,2,2
812,40,131,44,3,9,30,0,0,1,2,2,2
1000,40,93,32,2,16,34,1,1,1,2,2,2
1539,40,112,42,2,15,32,1,0,3,3,3,3
721,40,105,22,2,11,30,1,0,3,1,1,1
815,40,114,25,2,15,31,1,0,2,2,2,2
1100,40,104,41,2,18,37,1,1,2,3,3,3
1000,65,93,32,2,11,29,1,1,3,2,2,2
500,40,98,26,3,14,32,1,0,3,1,1,1
766,40,109,31,2,17,35,1,0,3,2,2,2
750,43,94,38,3,12,33,1,0,1,1,1,1
723,40,102,44,2,12,30,1,1,3,1,1,1
200,55,103,38,2,11,32,1,1,3,1,1,1
575,40,96,31,2,17,35,1,1,2,1,1,1
850,40,97,35,2,16,37,1,1,1,2,2,2
1270,40,104,34,3,8,31,1,1,3,3,3,3
350,45,116,36,3,5,33,1,1,2,1,1,1
963,40,85,32,3,9,28,1,1,3,2,2,2
802,40,99,26,2,13,29,1,1,3,2,2,2
642,45,93,18,2,12,30,1,1,1,1,1,1
1400,40,92,34,2,15,36,1,1,2,3,3,3
940,45,98,41,3,10,31,1,1,2,2,2,2
866,40,114,48,3,15,37,1,1,3,2,2,2
325,40,93,44,3,10,33,1,1,1,1,1,1
550,56,99,42,2,17,36,1,1,1,1,1,1
950,44,96,26,3,8,32,1,1,1,2,2,2
684,45,106,45,3,16,38,1,1,1,1,1,1
1322,40,128,43,3,7,33,1,1,0,3,3,3
1634,40,95,48,2,18,38,1,1,3,3,3,3
417,40,80,30,2,8,30,0,1,3,1,1,1
472,45,71,24,2,9,32,1,1,3,1,1,1
1039,40,114,43,3,1,31,0,1,3,2,2,2
1250,40,102,30,3,13,30,1,1,3,3,3,3
760,40,88,34,2,12,31,1,1,2,2,2,2
1154,42,88,32,2,14,29,1,1,2,3,3,3
865,40,130,39,3,5,30,1,1,3,2,2,2
1000,40,101,36,2,16,35,1,1,1,2,2,2
1000,40,72,20,2,16,34,1,1,3,2,2,2
1329,55,115,56,3,10,36,1,1,1,3,3,3
685,40,93,27,2,17,38,0,1,3,1,1,1
1040,40,101,38,2,19,38,1,1,3,2,2,2
1250,40,92,42,3,10,32,0,1,1,3,3,3
600,40,115,40,3,7,28,0,1,3,1,1,1
480,40,76,29,2,17,35,0,1,3,1,1,1
988,48,91,39,2,15,36,1,1,1,2,2,2
440,40,84,23,2,11,30,1,1,3,1,1,1
1550,40,104,47,2,16,34,1,0,3,3,3,3
960,40,107,23,2,11,29,1,1,3,2,2,2
1000,40,100,42,2,16,32,1,1,2,2,2,2
1346,40,112,39,3,14,35,1,1,0,3,3,3
1201,50,98,38,2,17,36,1,0,3,3,3,3
1346,45,60,34,3,8,31,1,1,2,3,3,3
543,45,90,31,3,5,38,1,1,1,1,1,1
507,55,110,36,3,10,32,1,1,2,1,1,1
1282,45,97,48,3,4,32,1,1,3,3,3,3
556,40,127,44,3,6,31,1,1,2,1,1,1
1200,40,109,42,3,7,33,1,1,2,3,3,3
1000,48,105,39,2,11,28,1,0,0,2,2,2
1500,60,124,20,3,6,29,1,0,2,3,3,3
1004,40,81,36,2,17,34,1,0,1,2,2,2
761,48,95,44,2,14,38,1,1,1,2,2,2
769,40,98,37,3,8,35,0,1,0,2,2,2
2500,60,82,41,2,21,38,1,0,3,3,3,3
1098,45,105,22,3,6,32,0,1,1,3,3,3
1212,40,95,36,2,6,38,1,0,3,3,3,3
1500,40,123,43,3,9,32,1,1,1,3,3,3
583,80,86,24,2,9,30,1,1,2,1,1,1
945,40,87,41,2,12,38,1,1,2,2,2,2
1500,37,119,41,3,8,33,0,1,1,3,3,3
1333,45,103,30,3,7,34,1,1,3,3,3,3
2162,40,124,48,3,10,32,1,1,1,3,3,3
400,40,88,34,2,14,32,1,1,3,1,1,1
1015,40,67,31,2,15,32,1,1,3,2,2,2
1744,43,106,41,3,8,29,1,1,1,3,3,3
630,40,103,30,3,14,32,1,0,0,1,1,1
660,42,101,34,3,12,31,1,1,0,1,1,1
377,40,83,32,2,9,36,0,1,1,1,1,1
1122,60,102,54,3,7,32,1,1,2,3,3,3
1386,40,97,38,2,17,37,1,1,1,3,3,3
1539,40,115,38,3,7,31,1,1,2,3,3,3
1154,40,117,38,3,11,35,1,1,3,3,3,3
722,55,113,36,3,8,38,0,1,1,1,1,1
480,40,83,37,2,9,37,1,1,3,1,1,1
1442,40,113,36,3,14,36,1,1,2,3,3,3
1091,50,88,31,3,13,37,1,1,3,3,3,3
350,40,93,41,2,16,33,0,1,1,1,1,1
1333,60,106,38,3,5,30,1,1,2,3,3,3
910,40,82,26,3,5,30,1,1,3,2,2,2
1001,34,77,22,2,12,29,1,1,3,2,2,2
713,40,75,25,2,5,36,1,1,3,1,1,1
1241,40,83,51,3,9,33,1,1,2,3,3,3
1065,40,97,40,2,21,36,1,1,1,3,3,3
403,45,98,37,2,5,30,1,1,2,1,1,1
812,40,81,20,2,17,34,1,1,2,2,2,2
700,20,85,27,2,13,35,1,1,3,1,1,1
575,40,86,20,2,12,33,1,1,3,1,1,1
726,45,93,32,2,16,36,1,0,3,1,1,1
393,48,92,37,2,15,38,1,1,1,1,1,1
962,50,109,44,2,21,37,1,0,0,2,2,2
962,40,97,42,2,15,34,1,0,3,2,2,2
865,40,85,44,3,4,34,1,1,3,2,2,2
975,40,87,12,2,20,37,1,0,3,2,2,2
829,40,98,33,2,15,36,1,1,3,2,2,2
1000,40,98,34,2,17,36,1,1,3,2,2,2
827,40,105,29,3,7,30,1,1,2,2,2,2
500,44,87,25,3,5,31,1,1,3,1,1,1
1155,40,117,25,3,9,28,1,1,3,3,3,3
1710,45,114,39,3,7,32,1,1,1,3,3,3
890,60,92,20,3,9,32,1,1,1,2,2,2
1539,40,111,41,3,10,37,1,1,3,3,3,3
508,40,73,38,2,1,31,1,1,1,1,1,1
962,40,110,34,2,16,33,1,1,2,2,2,2
905,40,102,31,2,17,37,1,0,3,2,2,2
926,55,64,22,2,18,38,1,1,3,2,2,2
1312,40,118,39,2,14,32,1,1,0,3,3,3
923,40,118,36,3,8,35,1,1,3,2,2,2
800,25,75,37,3,14,38,1,1,0,2,2,2
550,40,95,20,2,4,30,0,0,3,1,1,1
583,48,94,35,3,10,37,1,0,2,1,1,1
1200,40,103,27,3,5,30,1,1,1,3,3,3
360,55,110,44,3,11,38,0,1,3,1,1,1
1746,40,131,41,3,9,33,1,1,3,3,3,3
520,40,126,23,3,8,30,1,1,3,1,1,1
931,80,108,40,3,4,36,1,1,3,2,2,2
1384,50,114,48,3,12,37,1,1,1,3,3,3
1620,38,111,42,3,8,29,1,0,1,3,3,3
1602,60,124,36,3,12,37,1,1,1,3,3,3
1000,40,121,35,3,6,33,1,1,2,2,2,2
1699,40,96,19,2,10,29,0,1,2,3,3,3
625,40,73,24,2,1,31,1,1,3,1,1,1
720,50,101,39,3,1,29,1,1,3,1,1,1
962,40,112,46,3,8,37,1,1,2,2,2,2
940,45,102,46,3,11,36,1,1,1,2,2,2
882,44,96,34,2,15,31,1,0,3,2,2,2
1710,45,118,40,3,12,38,1,1,1,3,3,3
1001,48,137,36,3,11,33,1,0,3,2,2,2
1154,40,116,42,3,11,34,0,0,2,3,3,3
857,65,99,41,2,18,38,1,1,2,2,2,2
937,32,113,23,3,12,29,1,1,3,2,2,2
950,40,96,38,2,14,35,1,1,1,2,2,2
369,40,117,36,3,11,31,0,0,3,1,1,1
1924,40,105,42,3,14,36,1,0,0,3,3,3
864,40,87,38,2,15,31,1,0,1,2,2,2
1092,44,110,34,3,15,36,1,1,3,3,3,3
1025,40,110,30,3,9,30,1,0,3,2,2,2
673,40,85,21,2,17,35,1,0,2,1,1,1
884,40,108,40,3,9,35,1,1,3,2,2,2
800,40,122,38,3,10,31,0,1,3,2,2,2
664,40,105,30,2,8,29,1,1,3,1,1,1
1111,45,90,47,2,18,37,1,1,3,3,3,3
850,43,111,38,3,8,34,1,1,3,2,2,2
1202,40,131,32,3,10,33,1,0,3,3,3,3
666,40,104,32,2,10,29,1,0,2,1,1,1
788,40,99,20,2,10,28,1,1,3,2,2,2
866,40,85,26,2,11,30,1,0,3,2,2,2
693,40,68,38,2,11,35,1,0,3,1,1,1
875,36,95,22,2,16,38,0,0,3,2,2,2
2308,40,116,42,3,8,38,1,0,3,3,3,3
1196,45,96,45,3,10,32,1,0,2,3,3,3
700,38,85,36,2,13,32,1,1,3,1,1,1
1050,50,97,31,3,4,31,1,1,2,2,2,2
640,23,96,39,2,7,31,0,1,3,1,1,1
1198,32,117,39,3,7,30,1,1,1,3,3,3
390,55,93,38,2,4,32,1,1,1,1,1,1
1127,40,98,45,2,17,36,1,1,1,3,3,3
525,40,100,22,3,5,31,1,0,1,1,1,1
1104,54,96,39,2,11,29,1,0,1,3,3,3
425,30,106,34,3,8,36,0,0,0,1,1,1
596,40,62,26,2,16,33,1,0,3,1,1,1
681,40,94,24,2,18,35,0,1,3,1,1,1
950,40,81,29,2,16,35,1,0,3,2,2,2
600,40,87,15,2,20,36,1,0,0,1,1,1
661,40,96,25,3,8,29,0,0,3,1,1,1
925,40,75,27,2,12,30,1,0,2,2,2,2
425,40,86,17,2,7,30,1,0,3,1,1,1
340,50,104,41,3,4,31,1,1,3,1,1,1
692,50,95,21,2,16,34,1,1,2,1,1,1
575,40,116,37,2,11,29,1,0,1,1,1,1
987,40,96,23,2,11,29,1,0,1,2,2,2
788,40,96,42,2,13,36,1,1,3,2,2,2
850,40,105,34,2,6,33,1,1,1,2,2,2
900,38,106,40,2,10,38,1,1,3,2,2,2
1418,45,102,44,2,19,36,1,1,2,3,3,3
260,40,75,35,2,21,37,1,0,3,1,1,1
662,45,99,27,3,7,28,1,0,3,1,1,1
562,80,104,30,2,11,28,1,0,1,1,1,1
1009,40,118,37,3,11,32,1,0,0,2,2,2
1442,40,108,40,2,17,36,1,1,1,3,3,3
750,40,50,28,2,14,32,1,0,3,1,1,1
700,40,73,23,2,17,38,1,0,3,1,1,1
624,40,92,40,2,18,36,1,0,2,1,1,1
750,40,83,27,2,4,32,1,0,3,1,1,1
540,40,70,25,2,12,29,1,0,3,1,1,1
642,35,87,26,3,9,30,1,0,3,1,1,1
513,40,104,40,3,8,33,1,0,3,1,1,1
894,40,104,35,3,7,35,1,0,3,2,2,2
1282,60,96,24,3,7,32,1,1,3,3,3,3
485,40,89,24,2,10,30,0,0,3,1,1,1
618,40,84,39,3,6,31,0,1,3,1,1,1
751,40,104,32,2,15,34,1,1,3,1,1,1
380,50,106,28,2,15,30,1,0,2,1,1,1
753,46,70,34,2,21,38,1,1,3,1,1,1
1065,65,104,39,3,10,34,1,1,2,3,3,3
1070,40,91,42,2,13,30,1,1,1,3,3,3
1573,55,112,42,3,7,34,1,1,1,3,3,3
494,40,74,30,2,16,34,1,0,3,1,1,1
520,40,86,28,2,15,31,1,0,0,1,1,1
891,40,90,36,2,16,32,1,0,3,2,2,2
481,48,98,26,2,14,31,0,1,3,1,1,1
1473,40,110,48,3,15,36,1,0,1,3,3,3
1000,44,103,37,2,9,29,1,1,0,2,2,2
600,40,114,36,3,5,30,1,1,2,1,1,1
450,40,95,31,2,12,30,1,0,2,1,1,1
1562,40,97,28,3,7,32,1,1,3,3,3,3
357,70,97,34,3,6,28,1,0,1,1,1,1
960,40,83,25,3,14,32,1,1,3,2,2,2
481,40,82,27,2,9,32,1,0,2,1,1,1
1442,40,113,45,3,8,35,1,1,2,3,3,3
645,45,93,39,2,11,35,1,0,3,1,1,1
644,42,101,38,2,11,33,1,0,3,1,1,1
520,40,79,28,3,6,30,1,0,0,1,1,1
1000,40,107,32,2,17,35,1,0,3,2,2,2
