wage,hours,IQ,KWW,educ,exper,age,married,urban,sibs,brthord,meduc,feduc
350,40,109,48,2,14,36,1,0,1,1,1,1
938,50,130,39,3,15,33,1,0,3,2,2,2
2099,55,119,38,3,10,32,1,1,0,3,3,3
350,40,74,24,2,14,32,1,1,3,1,1,1
940,48,104,25,2,13,32,1,1,3,2,2,2
450,40,94,29,3,9,31,1,0,1,1,1,1
318,40,67,35,2,16,36,1,1,3,1,1,1
556,40,69,26,2,13,34,0,1,3,1,1,1
995,40,92,23,2,22,38,1,1,3,2,2,2
511,45,101,25,2,13,30,1,1,3,1,1,1
1411,45,111,40,3,11,32,1,1,1,3,3,3
1200,50,99,37,2,11,28,1,1,3,3,3,3
1377,37,118,48,3,15,36,1,1,2,3,3,3
1082,40,111,44,3,20,36,1,1,3,3,3,3
693,40,79,36,2,18,38,1,0,3,1,1,1
698,43,97,33,2,10,29,1,1,2,1,1,1
812,40,131,44,3,9,30,0,0,1,2,2,2
1000,40,93,32,2,16,34,1,1,1,2,2,2
549,49,79,23,2,11,32,0,0,3,1,1,1
1539,40,112,42,2,15,32,1,0,3,3,3,3
1100,40,104,41,2,18,37,1,1,2,3,3,3
433,50,100,40,2,5,37,1,0,2,1,1,1
940,40,71,20,2,9,29,1,0,2,2,2,2
1417,38,88,36,3,9,32,0,1,2,3,3,3
500,40,98,26,3,14,32,1,0,3,1,1,1
550,40,77,36,2,15,37,1,0,3,1,1,1
795,52,89,35,2,16,34,1,1,3,2,2,2
200,55,103,38,2,11,32,1,1,3,1,1,1
508,50,87,35,2,16,32,1,1,2,1,1,1
1199,43,70,28,3,13,30,1,1,3,3,3,3
350,45,116,36,3,5,33,1,1,2,1,1,1
1463,45,104,47,3,14,37,1,1,3,3,3,3
802,40,99,26,2,13,29,1,1,3,2,2,2
751,40,114,37,3,9,28,1,1,2,1,1,1
488,40,103,40,3,5,31,1,1,1,1,1,1
1400,40,92,34,2,15,36,1,1,2,3,3,3
866,40,114,48,3,15,37,1,1,3,2,2,2
675,40,77,42,2,20,38,1,1,3,1,1,1
560,49,112,37,3,13,32,1,0,3,1,1,1
684,45,106,45,3,16,38,1,1,1,1,1,1
1322,40,128,43,3,7,33,1,1,0,3,3,3
472,45,71,24,2,9,32,1,1,3,1,1,1
1679,55,127,45,3,10,32,1,1,1,3,3,3
760,40,88,34,2,12,31,1,1,2,2,2,2
1154,42,88,32,2,14,29,1,1,2,3,3,3
577,40,111,37,3,8,29,0,1,1,1,1,1
1040,40,101,38,2,19,38,1,1,3,2,2,2
1250,40,92,42,3,10,32,0,1,1,3,3,3
1000,40,93,26,2,11,29,1,1,3,2,2,2
988,48,91,39,2,15,36,1,1,1,2,2,2
478,45,90,35,2,19,34,1,1,2,1,1,1
1550,40,104,47,2,16,34,1,0,3,3,3,3
1000,40,100,42,2,16,32,1,1,2,2,2,2
625,40,129,40,3,4,36,1,0,3,1,1,1
1346,40,112,39,3,14,35,1,1,0,3,3,3
479,40,97,45,2,15,38,1,0,3,1,1,1
543,45,90,31,3,5,38,1,1,1,1,1,1
507,55,110,36,3,10,32,1,1,2,1,1,1
586,56,98,41,2,18,35,1,1,2,1,1,1
462,55,61,24,2,6,29,1,0,3,1,1,1
705,40,76,32,2,13,37,1,1,3,1,1,1
556,40,127,44,3,6,31,1,1,2,1,1,1
1000,48,105,39,2,11,28,1,0,0,2,2,2
900,55,100,27,2,18,34,0,1,2,2,2,2
508,50,125,44,3,9,31,1,1,3,1,1,1
1500,60,124,20,3,6,29,1,0,2,3,3,3
2137,45,102,35,3,8,30,1,0,0,3,3,3
769,40,98,37,3,8,35,0,1,0,2,2,2
345,40,84,28,2,7,31,1,1,2,1,1,1
495,40,88,30,2,6,31,1,1,2,1,1,1
1098,45,105,22,3,6,32,0,1,1,3,3,3
1212,40,95,36,2,6,38,1,0,3,3,3,3
390,59,74,26,3,10,30,1,1,3,1,1,1
583,80,86,24,2,9,30,1,1,2,1,1,1
945,40,87,41,2,12,38,1,1,2,2,2,2
1442,60,117,39,3,9,31,1,1,1,3,3,3
1333,45,112,50,3,14,38,1,1,1,3,3,3
1500,37,119,41,3,8,33,0,1,1,3,3,3
1333,45,103,30,3,7,34,1,1,3,3,3,3
700,40,74,29,2,16,36,1,1,3,1,1,1
630,40,103,30,3,14,32,1,0,0,1,1,1
660,42,101,34,3,12,31,1,1,0,1,1,1
560,44,70,34,2,16,35,1,1,2,1,1,1
1539,40,115,38,3,7,31,1,1,2,3,3,3
1154,40,117,38,3,11,35,1,1,3,3,3,3
962,50,105,45,3,15,37,1,1,3,2,2,2
480,40,83,37,2,9,37,1,1,3,1,1,1
808,50,101,44,3,8,38,1,0,3,2,2,2
1442,40,113,36,3,14,36,1,1,2,3,3,3
1091,50,88,31,3,13,37,1,1,3,3,3,3
1026,45,113,27,3,9,30,1,1,2,2,2,2
1333,60,106,38,3,5,30,1,1,2,3,3,3
915,55,114,36,2,17,37,1,1,1,2,2,2
1000,40,89,40,2,17,38,1,1,3,2,2,2
1160,40,74,18,2,14,33,1,1,3,3,3,3
1001,34,77,22,2,12,29,1,1,3,2,2,2
929,40,97,28,3,12,30,1,1,2,2,2,2
1241,40,83,51,3,9,33,1,1,2,3,3,3
1065,40,97,40,2,21,36,1,1,1,3,3,3
403,45,98,37,2,5,30,1,1,2,1,1,1
940,45,102,30,3,15,30,1,1,2,2,2,2
812,40,81,20,2,17,34,1,1,2,2,2,2
441,38,74,24,2,12,30,1,0,3,1,1,1
625,40,92,25,3,6,33,1,0,3,1,1,1
726,45,93,32,2,16,36,1,0,3,1,1,1
500,40,69,18,2,21,38,1,1,3,1,1,1
1154,50,109,46,3,10,35,1,1,2,3,3,3
1386,42,109,43,3,10,34,1,0,1,3,3,3
829,40,98,33,2,15,36,1,1,3,2,2,2
1155,40,117,25,3,9,28,1,1,3,3,3,3
700,40,82,35,3,10,30,1,1,3,1,1,1
3078,30,107,23,3,11,29,1,1,2,3,3,3
508,40,73,38,2,1,31,1,1,1,1,1,1
990,40,67,23,2,16,34,1,1,2,2,2,2
905,40,102,31,2,17,37,1,0,3,2,2,2
1559,40,103,32,2,17,34,1,1,3,3,3,3
1312,40,118,39,2,14,32,1,1,0,3,3,3
923,40,118,36,3,8,35,1,1,3,2,2,2
879,40,118,41,3,1,31,1,1,1,2,2,2
800,25,75,37,3,14,38,1,1,0,2,2,2
1190,40,119,38,3,4,34,1,1,0,3,3,3
1200,40,103,27,3,5,30,1,1,1,3,3,3
1746,40,131,41,3,9,33,1,1,3,3,3,3
520,40,126,23,3,8,30,1,1,3,1,1,1
2137,45,108,45,3,11,36,1,1,2,3,3,3
692,50,92,49,3,9,38,1,1,0,1,1,1
866,40,111,44,3,16,35,1,1,1,2,2,2
1384,50,114,48,3,12,37,1,1,1,3,3,3
528,55,116,40,3,5,30,1,1,3,1,1,1
881,40,90,41,2,4,36,1,0,2,2,2,2
1026,45,125,33,2,11,28,1,1,3,2,2,2
1212,40,98,26,2,11,28,0,1,3,3,3,3
1000,40,121,35,3,6,33,1,1,2,2,2,2
737,48,103,37,2,7,30,1,1,3,1,1,1
1699,40,100,40,2,11,33,1,1,1,3,3,3
720,50,101,39,3,1,29,1,1,3,1,1,1
855,40,99,44,2,19,36,1,1,1,2,2,2
1250,40,95,23,2,12,32,1,1,2,3,3,3
962,40,112,46,3,8,37,1,1,2,2,2,2
900,40,119,39,3,8,30,1,0,1,2,2,2
751,40,96,42,2,9,38,1,0,1,1,1,1
1097,50,80,27,2,12,28,1,0,3,3,3,3
1250,40,78,36,2,16,33,1,1,3,3,3,3
857,65,99,41,2,18,38,1,1,2,2,2,2
937,32,113,23,3,12,29,1,1,3,2,2,2
1200,40,96,26,2,18,34,1,1,3,3,3,3
1261,40,117,41,3,1,35,1,1,3,3,3,3
950,40,96,38,2,14,35,1,1,1,2,2,2
115,50,108,46,2,9,29,1,1,3,1,1,1
1084,45,95,38,3,17,37,1,1,1,3,3,3
1924,40,105,42,3,14,36,1,0,0,3,3,3
855,40,109,36,2,17,36,1,0,3,2,2,2
864,40,87,38,2,15,31,1,0,1,2,2,2
1092,44,110,34,3,15,36,1,1,3,3,3,3
673,40,85,21,2,17,35,1,0,2,1,1,1
884,40,108,40,3,9,35,1,1,3,2,2,2
664,40,105,30,2,8,29,1,1,3,1,1,1
850,43,111,38,3,8,34,1,1,3,2,2,2
875,40,92,32,2,8,29,0,1,3,2,2,2
950,40,86,31,2,23,38,1,1,3,2,2,2
1442,40,105,42,2,9,37,1,1,3,3,3,3
866,40,85,26,2,11,30,1,0,3,2,2,2
625,40,72,34,2,17,34,1,0,3,1,1,1
680,40,86,35,2,13,32,0,0,3,1,1,1
693,40,68,38,2,11,35,1,0,3,1,1,1
875,36,95,22,2,16,38,0,0,3,2,2,2
2308,40,116,42,3,8,38,1,0,3,3,3,3
721,40,100,32,2,8,29,1,1,3,1,1,1
1500,40,101,38,3,13,32,1,1,3,3,3,3
1050,50,97,31,3,4,31,1,1,2,2,2,2
640,23,96,39,2,7,31,0,1,3,1,1,1
889,36,116,37,2,12,28,1,1,1,2,2,2
1127,40,98,45,2,17,36,1,1,1,3,3,3
855,40,118,41,3,6,33,1,0,3,2,2,2
525,40,100,22,3,5,31,1,0,1,1,1,1
1104,54,96,39,2,11,29,1,0,1,3,3,3
800,43,96,27,2,10,29,1,0,1,2,2,2
510,54,62,34,2,13,33,0,1,3,1,1,1
418,40,76,26,2,12,31,1,0,0,1,1,1
1133,40,106,44,3,13,36,1,0,1,3,3,3
950,40,81,29,2,16,35,1,0,3,2,2,2
600,40,87,15,2,20,36,1,0,0,1,1,1
925,40,75,27,2,12,30,1,0,2,2,2,2
606,40,86,19,2,13,30,1,0,3,1,1,1
340,50,104,41,3,4,31,1,1,3,1,1,1
692,50,95,21,2,16,34,1,1,2,1,1,1
817,40,101,38,3,11,32,1,1,1,2,2,2
987,40,96,23,2,11,29,1,0,1,2,2,2
808,50,101,34,3,8,30,1,1,1,2,2,2
1418,45,102,44,2,19,36,1,1,2,3,3,3
260,40,75,35,2,21,37,1,0,3,1,1,1
357,70,115,37,3,5,30,1,1,3,1,1,1
1009,40,118,37,3,11,32,1,0,0,2,2,2
651,40,76,30,2,11,29,1,1,3,1,1,1
754,40,55,23,2,13,33,1,0,2,1,1,1
503,40,84,14,2,11,30,0,1,3,1,1,1
624,40,92,40,2,18,36,1,0,2,1,1,1
900,40,98,36,3,1,30,1,0,3,2,2,2
642,35,87,26,3,9,30,1,0,3,1,1,1
400,50,96,38,3,6,28,0,0,3,1,1,1
894,40,104,35,3,7,35,1,0,3,2,2,2
325,55,113,39,2,11,29,1,0,1,1,1,1
300,24,83,45,2,16,37,1,1,3,1,1,1
753,46,70,34,2,21,38,1,1,3,1,1,1
1065,65,104,39,3,10,34,1,1,2,3,3,3
1070,40,91,42,2,13,30,1,1,1,3,3,3
1573,55,112,42,3,7,34,1,1,1,3,3,3
891,40,90,36,2,16,32,1,0,3,2,2,2
570,50,101,43,2,11,30,1,1,2,1,1,1
803,40,120,35,3,4,28,1,1,3,2,2,2
1000,44,103,37,2,9,29,1,1,0,2,2,2
600,40,114,36,3,5,30,1,1,2,1,1,1
450,40,95,31,2,12,30,1,0,2,1,1,1
357,70,97,34,3,6,28,1,0,1,1,1,1
960,40,83,25,3,14,32,1,1,3,2,2,2
566,45,104,46,3,5,32,1,0,1,1,1,1
481,40,82,27,2,9,32,1,0,2,1,1,1
1442,40,113,45,3,8,35,1,1,2,3,3,3
788,40,100,23,2,15,32,1,0,3,2,2,2
477,45,100,33,2,9,31,1,0,3,1,1,1
1202,40,102,32,3,10,31,1,1,3,3,3,3
