wage,hours,IQ,KWW,educ,exper,age,married,urban,sibs,brthord,meduc,feduc
1001,40,109,48,2,20,37,1,1,1,2,2,2
796,48,119,31,3,16,37,1,1,3,2,2,2
1230,50,96,33,3,11,30,1,1,3,3,3,3
714,40,90,32,2,17,37,1,0,3,1,1,1
2067,40,106,41,3,12,33,1,1,2,3,3,3
951,40,86,33,2,13,31,1,1,3,2,2,2
841,44,106,40,2,15,31,1,1,3,2,2,2
1175,45,111,38,2,17,34,1,1,0,3,3,3
1202,40,100,40,2,18,37,1,1,0,3,3,3
1442,40,114,38,2,16,33,1,1,2,3,3,3
750,60,74,23,2,13,30,1,1,3,1,1,1
841,48,110,37,3,13,37,0,1,1,2,2,2
800,45,98,31,2,16,33,1,0,3,2,2,2
1250,40,125,27,3,9,30,1,1,3,3,3,3
1105,40,104,29,3,5,29,1,1,3,3,3,3
762,58,104,37,3,6,33,1,0,2,2,2,2
962,40,120,33,2,18,36,1,1,3,2,2,2
721,40,134,38,3,9,30,0,1,3,1,1,1
658,40,129,34,3,11,30,1,1,2,1,1,1
824,42,92,37,2,19,38,1,1,1,2,2,2
1442,40,118,33,3,6,29,1,1,2,3,3,3
1100,40,91,41,2,18,36,1,0,2,3,3,3
1111,40,103,33,3,13,31,1,0,3,3,3,3
729,47,122,40,3,6,34,1,1,3,1,1,1
690,40,119,35,2,9,28,1,1,1,1,1,1
600,40,96,22,2,7,29,1,1,3,1,1,1
850,44,115,37,2,11,29,1,1,3,2,2,2
670,40,88,27,2,9,29,1,1,3,1,1,1
1223,40,107,34,2,7,28,1,0,1,3,3,3
910,30,95,27,2,16,35,1,1,2,2,2,2
533,45,109,31,3,8,30,1,1,2,1,1,1
1206,40,110,37,2,16,38,1,1,1,3,3,3
1170,47,123,45,3,9,32,1,1,3,3,3,3
550,40,110,35,3,15,38,1,0,2,1,1,1
769,40,100,34,2,18,36,1,0,1,2,2,2
984,40,108,39,3,17,37,1,1,3,2,2,2
833,60,101,47,2,15,37,1,1,3,2,2,2
1027,45,115,41,2,16,35,1,1,3,2,2,2
1000,55,114,41,3,10,33,1,0,0,2,2,2
465,43,84,33,3,10,29,1,1,3,1,1,1
1100,40,92,37,3,21,38,1,1,3,3,3,3
1212,40,129,33,3,9,32,0,1,3,3,3,3
950,40,98,40,2,11,30,1,1,3,2,2,2
586,60,111,37,3,6,34,1,0,3,1,1,1
693,53,101,29,2,7,28,1,0,1,1,1,1
375,60,75,24,2,12,30,0,0,3,1,1,1
654,50,113,38,3,1,33,1,0,1,1,1,1
692,50,120,34,2,17,35,1,0,3,1,1,1
1424,50,96,47,3,15,37,1,1,2,3,3,3
947,48,104,41,3,8,35,1,0,3,2,2,2
1575,40,117,28,2,13,30,1,1,3,3,3,3
1442,40,112,42,2,19,36,1,1,3,3,3,3
1126,40,116,33,2,5,31,1,1,3,3,3,3
500,70,83,20,2,13,32,1,1,3,1,1,1
1200,50,84,13,2,13,32,1,1,3,3,3,3
684,45,111,25,3,7,29,1,1,3,1,1,1
233,60,96,32,3,7,30,1,0,3,1,1,1
975,40,101,33,3,12,30,1,0,3,2,2,2
1366,40,90,35,2,13,30,1,1,3,3,3,3
2137,40,120,48,3,16,37,1,1,3,3,3,3
700,40,120,38,3,10,29,1,1,1,1,1,1
1161,40,99,43,3,16,36,1,1,0,3,3,3
729,60,80,31,2,16,34,1,1,3,1,1,1
750,45,93,45,2,17,36,1,1,1,1,1,1
625,50,115,31,2,12,31,1,1,2,1,1,1
1154,40,109,42,3,12,34,1,1,0,3,3,3
310,40,104,37,3,10,33,0,0,2,1,1,1
1000,40,96,34,3,9,31,0,1,3,2,2,2
790,40,115,34,2,15,34,1,0,3,2,2,2
477,60,71,32,2,12,30,1,0,3,1,1,1
350,40,74,24,2,14,32,1,1,3,1,1,1
940,48,104,25,2,13,32,1,1,3,2,2,2
450,40,94,29,3,9,31,1,0,1,1,1,1
1058,40,120,44,3,16,37,1,0,3,3,3,3
1000,40,96,40,2,15,37,1,1,3,2,2,2
556,40,69,26,2,13,34,0,1,3,1,1,1
995,40,92,23,2,22,38,1,1,3,2,2,2
1600,50,109,44,3,16,33,1,0,2,3,3,3
1411,45,111,40,3,11,32,1,1,1,3,3,3
1075,40,115,28,3,9,30,1,0,2,3,3,3
1377,37,118,48,3,15,36,1,1,2,3,3,3
913,40,101,33,3,5,31,1,1,2,2,2,2
884,46,120,45,3,4,36,1,0,2,2,2,2
698,43,97,33,2,10,29,1,1,2,1,1,1
800,55,106,34,2,17,36,1,0,3,2,2,2
549,49,79,23,2,11,32,0,0,3,1,1,1
1300,35,100,38,2,13,31,1,1,3,3,3,3
600,80,116,36,2,20,38,1,0,3,1,1,1
1100,40,104,41,2,18,37,1,1,2,3,3,3
433,50,100,40,2,5,37,1,0,2,1,1,1
940,40,71,20,2,9,29,1,0,2,2,2,2
800,50,110,35,3,8,28,1,1,3,2,2,2
766,40,109,31,2,17,35,1,0,3,2,2,2
795,52,89,35,2,16,34,1,1,3,2,2,2
723,40,102,44,2,12,30,1,1,3,1,1,1
1039,40,113,49,3,12,34,1,1,1,2,2,2
508,50,87,35,2,16,32,1,1,2,1,1,1
1199,43,70,28,3,13,30,1,1,3,3,3,3
1270,40,104,34,3,8,31,1,1,3,3,3,3
350,45,116,36,3,5,33,1,1,2,1,1,1
802,40,99,26,2,13,29,1,1,3,2,2,2
642,45,93,18,2,12,30,1,1,1,1,1,1
751,40,114,37,3,9,28,1,1,2,1,1,1
1400,40,92,34,2,15,36,1,1,2,3,3,3
675,40,77,42,2,20,38,1,1,3,1,1,1
375,40,89,24,3,9,30,1,1,3,1,1,1
325,40,93,44,3,10,33,1,1,1,1,1,1
560,49,112,37,3,13,32,1,0,3,1,1,1
550,56,99,42,2,17,36,1,1,1,1,1,1
950,44,96,26,3,8,32,1,1,1,2,2,2
1322,40,128,43,3,7,33,1,1,0,3,3,3
472,45,71,24,2,9,32,1,1,3,1,1,1
1679,55,127,45,3,10,32,1,1,1,3,3,3
1039,40,114,43,3,1,31,0,1,3,2,2,2
1250,40,102,30,3,13,30,1,1,3,3,3,3
1154,42,88,32,2,14,29,1,1,2,3,3,3
1602,60,110,45,3,14,37,1,1,3,3,3,3
1442,40,110,40,3,13,29,1,1,1,3,3,3
865,40,130,39,3,5,30,1,1,3,2,2,2
705,50,100,44,2,15,36,1,1,1,1,1,1
1000,40,101,36,2,16,35,1,1,1,2,2,2
1000,40,72,20,2,16,34,1,1,3,2,2,2
1682,40,115,48,3,10,37,1,1,1,3,3,3
577,40,111,37,3,8,29,0,1,1,1,1,1
1250,40,92,42,3,10,32,0,1,1,3,3,3
600,40,115,40,3,7,28,0,1,3,1,1,1
988,48,91,39,2,15,36,1,1,1,2,2,2
478,45,90,35,2,19,34,1,1,2,1,1,1
440,40,84,23,2,11,30,1,1,3,1,1,1
705,40,89,32,2,19,36,1,1,0,1,1,1
960,40,107,23,2,11,29,1,1,3,2,2,2
1346,40,112,39,3,14,35,1,1,0,3,3,3
479,40,97,45,2,15,38,1,0,3,1,1,1
543,45,90,31,3,5,38,1,1,1,1,1,1
586,56,98,41,2,18,35,1,1,2,1,1,1
1566,40,127,44,2,7,29,1,1,3,3,3,3
1634,40,94,39,3,18,36,1,1,2,3,3,3
1053,40,90,33,2,18,37,1,0,1,2,2,2
1602,45,111,40,3,10,31,1,0,1,3,3,3
1500,60,124,20,3,6,29,1,0,2,3,3,3
1682,50,107,41,3,15,32,1,1,0,3,3,3
409,40,93,26,2,17,38,0,0,0,1,1,1
1004,40,81,36,2,17,34,1,0,1,2,2,2
650,40,99,36,2,13,30,1,0,1,1,1,1
808,40,93,26,2,17,37,1,0,3,2,2,2
761,48,95,44,2,14,38,1,1,1,2,2,2
345,40,84,28,2,7,31,1,1,2,1,1,1
987,38,109,41,3,9,31,1,1,3,2,2,2
2500,60,82,41,2,21,38,1,0,3,3,3,3
1098,45,105,22,3,6,32,0,1,1,3,3,3
577,40,92,33,3,8,28,1,1,1,1,1,1
1500,40,123,43,3,9,32,1,1,1,3,3,3
583,80,86,24,2,9,30,1,1,2,1,1,1
460,40,92,22,2,16,36,1,1,3,1,1,1
1442,60,117,39,3,9,31,1,1,1,3,3,3
1500,37,119,41,3,8,33,0,1,1,3,3,3
1333,45,103,30,3,7,34,1,1,3,3,3,3
700,40,74,29,2,16,36,1,1,3,1,1,1
973,36,81,33,3,11,32,1,1,0,2,2,2
445,40,91,40,2,11,32,1,0,0,1,1,1
560,44,70,34,2,16,35,1,1,2,1,1,1
1386,40,97,38,2,17,37,1,1,1,3,3,3
1539,40,115,38,3,7,31,1,1,2,3,3,3
1154,40,117,38,3,11,35,1,1,3,3,3,3
808,50,101,44,3,8,38,1,0,3,2,2,2
1442,40,113,36,3,14,36,1,1,2,3,3,3
1091,50,88,31,3,13,37,1,1,3,3,3,3
350,40,93,41,2,16,33,0,1,1,1,1,1
500,40,83,39,2,18,36,1,1,0,1,1,1
1160,40,74,18,2,14,33,1,1,3,3,3,3
1001,34,77,22,2,12,29,1,1,3,2,2,2
929,40,97,28,3,12,30,1,1,2,2,2,2
400,50,68,35,2,4,31,1,1,3,1,1,1
1241,40,83,51,3,9,33,1,1,2,3,3,3
1065,40,97,40,2,21,36,1,1,1,3,3,3
403,45,98,37,2,5,30,1,1,2,1,1,1
940,45,102,30,3,15,30,1,1,2,2,2,2
812,40,81,20,2,17,34,1,1,2,2,2,2
621,43,84,24,2,14,31,1,0,3,1,1,1
625,40,92,25,3,6,33,1,0,3,1,1,1
726,45,93,32,2,16,36,1,0,3,1,1,1
500,40,69,18,2,21,38,1,1,3,1,1,1
1000,44,113,41,3,8,34,1,1,3,2,2,2
600,40,127,44,2,8,28,0,0,2,1,1,1
962,50,109,44,2,21,37,1,0,0,2,2,2
962,40,97,42,2,15,34,1,0,3,2,2,2
732,40,104,36,2,10,36,1,1,1,1,1,1
865,40,85,44,3,4,34,1,1,3,2,2,2
975,40,87,12,2,20,37,1,0,3,2,2,2
829,40,98,33,2,15,36,1,1,3,2,2,2
1000,40,98,34,2,17,36,1,1,3,2,2,2
827,40,105,29,3,7,30,1,1,2,2,2,2
500,44,87,25,3,5,31,1,1,3,1,1,1
950,55,85,30,3,8,29,0,1,2,2,2,2
700,40,82,35,3,10,30,1,1,3,1,1,1
1710,45,114,39,3,7,32,1,1,1,3,3,3
533,30,65,21,2,5,32,0,1,3,1,1,1
3078,30,107,23,3,11,29,1,1,2,3,3,3
1539,40,111,41,3,10,37,1,1,3,3,3,3
508,40,73,38,2,1,31,1,1,1,1,1,1
1143,35,97,40,2,21,38,1,1,3,3,3,3
905,40,102,31,2,17,37,1,0,3,2,2,2
926,55,64,22,2,18,38,1,1,3,2,2,2
923,40,118,36,3,8,35,1,1,3,2,2,2
879,40,118,41,3,1,31,1,1,1,2,2,2
550,40,95,20,2,4,30,0,0,3,1,1,1
1200,40,103,27,3,5,30,1,1,1,3,3,3
797,55,90,36,3,11,33,1,1,3,2,2,2
1832,40,97,38,2,16,36,1,1,1,3,3,3
909,40,102,34,2,14,33,1,1,3,2,2,2
808,40,107,32,3,6,29,1,0,3,2,2,2
500,40,101,31,3,12,32,1,0,2,1,1,1
528,55,116,40,3,5,30,1,1,3,1,1,1
1212,40,98,26,2,11,28,0,1,3,3,3,3
1620,38,111,42,3,8,29,1,0,1,3,3,3
1602,60,124,36,3,12,37,1,1,1,3,3,3
737,48,103,37,2,7,30,1,1,3,1,1,1
1025,48,104,30,3,6,32,1,1,2,2,2,2
1107,40,112,38,2,12,38,1,1,3,3,3,3
720,50,101,39,3,1,29,1,1,3,1,1,1
855,40,99,44,2,19,36,1,1,1,2,2,2
1874,48,64,37,2,22,38,1,1,3,3,3,3
900,40,119,39,3,8,30,1,0,1,2,2,2
882,44,96,34,2,15,31,1,0,3,2,2,2
1710,45,118,40,3,12,38,1,1,1,3,3,3
1260,45,79,39,2,19,37,1,0,3,3,3,3
1000,43,69,31,2,15,35,1,1,3,2,2,2
1211,27,92,33,2,13,31,1,1,3,3,3,3
937,32,113,23,3,12,29,1,1,3,2,2,2
904,50,98,29,3,7,33,1,1,3,2,2,2
872,45,115,30,3,7,29,1,1,3,2,2,2
1200,40,96,26,2,18,34,1,1,3,3,3,3
115,50,108,46,2,9,29,1,1,3,1,1,1
1924,40,105,42,3,14,36,1,0,0,3,3,3
855,40,109,36,2,17,36,1,0,3,2,2,2
864,40,87,38,2,15,31,1,0,1,2,2,2
1092,44,110,34,3,15,36,1,1,3,3,3,3
1025,40,110,30,3,9,30,1,0,3,2,2,2
673,40,85,21,2,17,35,1,0,2,1,1,1
800,40,122,38,3,10,31,0,1,3,2,2,2
1200,40,79,32,3,9,32,1,1,0,3,3,3
1111,45,90,47,2,18,37,1,1,3,3,3,3
666,40,104,32,2,10,29,1,0,2,1,1,1
923,40,110,39,3,15,37,1,0,2,2,2,2
788,40,99,20,2,10,28,1,1,3,2,2,2
950,40,86,31,2,23,38,1,1,3,2,2,2
866,40,85,26,2,11,30,1,0,3,2,2,2
625,40,72,34,2,17,34,1,0,3,1,1,1
680,40,86,35,2,13,32,0,0,3,1,1,1
1196,45,96,45,3,10,32,1,0,2,3,3,3
700,38,85,36,2,13,32,1,1,3,1,1,1
1050,50,97,31,3,4,31,1,1,2,2,2,2
640,23,96,39,2,7,31,0,1,3,1,1,1
750,50,103,36,3,1,37,1,0,1,1,1,1
525,40,100,22,3,5,31,1,0,1,1,1,1
1104,54,96,39,2,11,29,1,0,1,3,3,3
553,40,67,22,2,11,30,1,0,3,1,1,1
800,43,96,27,2,10,29,1,0,1,2,2,2
1384,50,104,42,3,8,31,1,0,3,3,3,3
425,30,106,34,3,8,36,0,0,0,1,1,1
510,54,62,34,2,13,33,0,1,3,1,1,1
596,40,62,26,2,16,33,1,0,3,1,1,1
402,40,76,28,2,9,28,1,1,3,1,1,1
418,40,76,26,2,12,31,1,0,0,1,1,1
681,40,94,24,2,18,35,0,1,3,1,1,1
600,40,87,15,2,20,36,1,0,0,1,1,1
661,40,96,25,3,8,29,0,0,3,1,1,1
550,40,95,34,2,14,31,1,0,0,1,1,1
606,40,86,19,2,13,30,1,0,3,1,1,1
425,40,86,17,2,7,30,1,0,3,1,1,1
571,40,66,20,2,15,33,1,0,3,1,1,1
616,55,104,41,2,16,35,1,1,3,1,1,1
808,40,106,34,2,4,29,1,1,1,2,2,2
788,40,96,42,2,13,36,1,1,3,2,2,2
900,38,106,40,2,10,38,1,1,3,2,2,2
1418,45,102,44,2,19,36,1,1,2,3,3,3
260,40,75,35,2,21,37,1,0,3,1,1,1
662,45,99,27,3,7,28,1,0,3,1,1,1
562,80,104,30,2,11,28,1,0,1,1,1,1
1009,40,118,37,3,11,32,1,0,0,2,2,2
750,40,83,27,2,4,32,1,0,3,1,1,1
900,40,98,36,3,1,30,1,0,3,2,2,2
642,35,87,26,3,9,30,1,0,3,1,1,1
900,40,80,34,2,15,38,1,0,3,2,2,2
325,55,113,39,2,11,29,1,0,1,1,1,1
769,45,105,29,2,16,33,1,0,3,2,2,2
618,40,84,39,3,6,31,0,1,3,1,1,1
751,40,104,32,2,15,34,1,1,3,1,1,1
1065,65,104,39,3,10,34,1,1,2,3,3,3
1070,40,91,42,2,13,30,1,1,1,3,3,3
1573,55,112,42,3,7,34,1,1,1,3,3,3
520,40,86,28,2,15,31,1,0,0,1,1,1
891,40,90,36,2,16,32,1,0,3,2,2,2
570,50,101,43,2,11,30,1,1,2,1,1,1
1444,40,109,33,3,11,29,1,1,2,3,3,3
481,48,98,26,2,14,31,0,1,3,1,1,1
1473,40,110,48,3,15,36,1,0,1,3,3,3
803,40,120,35,3,4,28,1,1,3,2,2,2
629,60,93,32,2,6,30,1,0,3,1,1,1
1562,40,97,28,3,7,32,1,1,3,3,3,3
1442,40,113,45,3,8,35,1,1,2,3,3,3
477,45,100,33,2,9,31,1,0,3,1,1,1
664,60,82,30,3,10,34,1,1,3,1,1,1
1202,40,102,32,3,10,31,1,1,3,3,3,3
